date,symbol,dps_local,source_currency,dps_krw
2025-04-01,029460.KS,320.0,KRW,320.0
2025-04-02,000150.KS,2000.0,KRW,2000.0
2025-04-02,453340.KS,335.0,KRW,335.0
2025-04-03,001040.KS,3000.0,KRW,3000.0
2025-04-24,LEVI,0.13,USD,185.43849365234377
2025-04-25,BESI.AS,2.18,EUR,3544.135
2025-05-08,316140.KS,200.0,KRW,200.0
2025-05-12,SXT,0.41,USD,572.019718017578
2025-05-13,LONN.SW,4.0,CHF,6703.537109375
2025-05-16,LLY,1.5,USD,2095.530029296875
2025-05-20,IRMD,0.17,USD,236.05350830078126
2025-05-20,TS,1.12,USD,1555.1760546875003
2025-05-27,005490.KQ,2500.0,KRW,2500.0
2025-05-29,000660.KS,375.0,KRW,375.0
2025-05-29,005380.KS,2500.0,KRW,2500.0
2025-05-30,GLW,0.28,USD,383.7148095703125
2025-05-30,STNG,0.4,USD,548.1640136718751
2025-06-03,GLNG,0.25,USD,344.0174865722656
2025-06-05,NE,0.5,USD,680.5449829101562
2025-06-06,BAC,0.26,USD,352.1830126953125
2025-06-06,SBLK,0.05,USD,67.72750244140626
2025-06-10,1211.HK,1.44532,HKD,249.34376763061522
2025-06-12,TSM,0.78,USD,1065.238154296875
2025-06-16,VRT,0.038,USD,51.875320556640624
2025-06-17,GTT.PA,3.83,EUR,5987.017475585938
2025-06-26,002714.SZ,0.574269,CNY,124.06162718316651
2025-06-26,WFG,0.32,USD,434.24960937500003
2025-06-27,010620.KQ,480.0,KRW,480.0
2025-06-27,049720.KQ,220.0,KRW,220.0
2025-06-27,100840.KQ,300.0,KRW,300.0
2025-06-27,267260.KQ,1900.0,KRW,1900.0
2025-06-27,344820.KS,600.0,KRW,600.0
2025-06-27,461300.KQ,368.0,KRW,368.0
2025-06-27,4680.T,4.5,JPY,42.0605263710022
2025-07-04,002340.SZ,0.066,CNY,14.258243774414064
2025-07-24,LEVI,0.14,USD,192.32079589843752
2025-07-25,278470.KS,3590.0,KRW,3590.0
2025-07-30,000640.KS,679.61163,KRW,679.61163
2025-08-04,032640.KQ,250.0,KRW,250.0
2025-08-04,SXT,0.41,USD,569.9738220214844
2025-08-07,316140.KS,200.0,KRW,200.0
2025-08-08,012330.KS,1500.0,KRW,1500.0
2025-08-13,STNG,0.4,USD,553.235986328125
2025-08-15,LLY,1.5,USD,2081.8049926757812
2025-08-18,IRMD,0.17,USD,235.95659667968752
2025-08-20,210980.KQ,200.0,KRW,200.0
2025-08-25,023160.KS,285.0,KRW,285.0
2025-08-26,005490.KQ,2500.0,KRW,2500.0
2025-08-26,GLNG,0.25,USD,347.26251220703125
2025-08-28,000660.KS,375.0,KRW,375.0
2025-08-28,005380.KS,2500.0,KRW,2500.0
2025-08-28,SBLK,0.05,USD,69.6375
2025-08-29,GLW,0.28,USD,387.63480957031254
2025-09-04,NE,0.5,USD,694.8150024414062
2025-09-05,BAC,0.28,USD,389.77681640625
2025-09-15,VRT,0.038,USD,52.96059814453125
2025-09-16,TSM,0.822,USD,1138.4782280273437
2025-09-29,009970.KQ,2400.0,KRW,2400.0
2025-09-29,100840.KQ,300.0,KRW,300.0
2025-09-29,453340.KS,306.0,KRW,306.0
2025-09-29,461300.KQ,1186.0,KRW,1186.0
2025-09-29,4680.T,4.5,JPY,42.429036140441895
2025-09-29,5726.T,5.0,JPY,47.14337348937988
2025-09-29,6857.T,29.0,JPY,273.4315662384033
2025-10-16,002714.SZ,0.927521,CNY,200.37606854376222
2025-10-20,LEVI,0.14,USD,198.76359863281252
2025-10-27,356860.KQ,200.0,KRW,200.0
2025-11-07,316140.KS,200.0,KRW,200.0
2025-11-10,SXT,0.41,USD,596.14
2025-11-14,GLW,0.28,USD,411.2387890625
2025-11-14,IRMD,0.17,USD,249.68069335937503
2025-11-14,LLY,1.5,USD,2203.06494140625
2025-11-17,GLNG,0.25,USD,361.63250732421875
2025-11-25,005490.KQ,2500.0,KRW,2500.0
2025-11-25,VRT,0.063,USD,92.91617907714844
2025-11-27,000660.KS,375.0,KRW,375.0
2025-11-27,005380.KS,2500.0,KRW,2500.0
2025-12-04,NE,0.5,USD,732.5150146484375
2025-12-05,BAC,0.28,USD,412.26640136718754
2025-12-05,SBLK,0.11,USD,161.96180053710938
2025-12-09,GTT.PA,4.0,EUR,6836.2001953125
2025-12-11,TSM,0.835,USD,1226.6484326171874
2025-12-17,IRMD,0.5,USD,735.8699951171875
2025-12-29,001530.KS,100.0,KRW,100.0
2025-12-29,004250.KS,105.0,KRW,105.0
2025-12-29,005290.KS,650.0,KRW,650.0
2025-12-29,006060.KS,206.0,KRW,206.0
2025-12-29,006650.KQ,1300.0,KRW,1300.0
2025-12-29,008730.KS,250.0,KRW,250.0
2025-12-29,012450.KS,7000.0,KRW,7000.0
2025-12-29,015760.KS,1542.0,KRW,1542.0
2025-12-29,017650.KS,100.0,KRW,100.0
2025-12-29,017960.KS,320.0,KRW,320.0
2025-12-29,023160.KS,250.0,KRW,250.0
2025-12-29,028050.KS,790.0,KRW,790.0
2025-12-29,033500.KQ,350.0,KRW,350.0
2025-12-29,036930.KS,53.0,KRW,53.0
2025-12-29,043650.KS,80.0,KRW,80.0
2025-12-29,049720.KQ,230.0,KRW,230.0
2025-12-29,052690.KS,1347.0,KRW,1347.0
2025-12-29,054210.KQ,80.0,KRW,80.0
2025-12-29,068270.KQ,750.0,KRW,750.0
2025-12-29,082920.KS,260.0,KRW,260.0
2025-12-29,090460.KS,250.0,KRW,250.0
2025-12-29,098120.KS,100.0,KRW,100.0
2025-12-29,099430.KQ,50.0,KRW,50.0
2025-12-29,100840.KQ,300.0,KRW,300.0
2025-12-29,101160.KS,100.0,KRW,100.0
2025-12-29,101490.KS,200.0,KRW,200.0
2025-12-29,112610.KS,1000.0,KRW,1000.0
2025-12-29,119610.KQ,650.0,KRW,650.0
2025-12-29,119850.KS,150.0,KRW,150.0
2025-12-29,166090.KS,300.0,KRW,300.0
2025-12-29,170790.KQ,300.0,KRW,300.0
2025-12-29,182360.KS,606.0,KRW,606.0
2025-12-29,189300.KS,200.0,KRW,200.0
2025-12-29,192400.KS,1550.0,KRW,1550.0
2025-12-29,211050.KQ,100.0,KRW,100.0
2025-12-29,2124.T,36.0,JPY,332.53582763671875
2025-12-29,214450.KS,3700.0,KRW,3700.0
2025-12-29,215000.KS,4000.0,KRW,4000.0
2025-12-29,218410.KQ,100.0,KRW,100.0
2025-12-29,248070.KS,75.0,KRW,75.0
2025-12-29,294570.KQ,150.0,KRW,150.0
2025-12-29,298020.KS,10100.0,KRW,10100.0
2025-12-29,348210.KS,510.0,KRW,510.0
2025-12-29,356860.KQ,200.0,KRW,200.0
2025-12-29,403870.KQ,600.0,KRW,600.0
2025-12-29,408920.KQ,100.0,KRW,100.0
2025-12-29,420770.KS,800.0,KRW,800.0
2025-12-29,4680.T,4.5,JPY,41.566978454589844
2026-02-03,SXT,0.41,USD,595.5414160156249
2026-02-10,LEVI,0.14,USD,204.19560546875002
2026-02-13,LLY,1.73,USD,2492.7570422363283
2026-02-23,IRMD,0.2,USD,288.68798828125
2026-02-26,000660.KS,1875.0,KRW,1875.0
2026-02-26,001120.KS,2000.0,KRW,2000.0
2026-02-26,005380.KS,2500.0,KRW,2500.0
2026-02-26,005490.KQ,2500.0,KRW,2500.0
2026-02-26,029460.KS,430.0,KRW,430.0
2026-02-26,089600.KQ,700.0,KRW,700.0
2026-02-26,148150.KS,100.0,KRW,100.0
2026-02-26,234300.KQ,140.0,KRW,140.0
2026-02-26,259960.KS,2240.0,KRW,2240.0
2026-02-26,267260.KQ,5200.0,KRW,5200.0
2026-02-26,316140.KS,760.0,KRW,760.0
2026-02-26,344820.KS,1000.0,KRW,1000.0
2026-02-27,GLW,0.28,USD,401.0495849609375
2026-03-04,NE,0.5,USD,741.5349731445312
2026-03-06,007690.KS,1300.0,KRW,1300.0
2026-03-06,BAC,0.28,USD,414.26280273437504
2026-03-06,STNG,0.45,USD,665.7795043945313
2026-03-09,353810.KQ,250.0,KRW,250.0
2026-03-09,GLNG,0.25,USD,370.9725036621094
2026-03-09,SBLK,0.37,USD,549.0393054199219
2026-03-11,000640.KS,1000.0,KRW,1000.0
2026-03-12,352820.KS,500.0,KRW,500.0
2026-03-13,WFG,0.32,USD,470.5855859375
2026-03-17,TSM,0.956,USD,1423.397992675781
2026-03-17,VRT,0.063,USD,93.80133215332032
2026-03-19,005850.KS,2770.0,KRW,2770.0
2026-03-19,012330.KS,5000.0,KRW,5000.0
2026-03-24,103140.KS,1700.0,KRW,1700.0
2026-03-26,003030.KQ,1800.0,KRW,1800.0
2026-03-26,306200.KS,5500.0,KRW,5500.0
2026-03-30,001040.KS,3300.0,KRW,3300.0
2026-03-30,004020.KS,500.0,KRW,500.0
2026-03-30,006260.KS,2500.0,KRW,2500.0
2026-03-30,007210.KS,30.0,KRW,30.0
2026-03-30,007660.KS,230.0,KRW,230.0
2026-03-30,016380.KS,300.0,KRW,300.0
2026-03-30,032640.KQ,410.0,KRW,410.0
2026-03-30,035900.KQ,877.0,KRW,877.0
2026-03-30,036570.KQ,1150.0,KRW,1150.0
2026-03-30,041830.KS,600.0,KRW,600.0
2026-03-30,075580.KQ,225.0,KRW,225.0
2026-03-30,075580.KS,225.0,KRW,225.0
2026-03-30,089860.KS,1200.0,KRW,1200.0
2026-03-30,192820.KQ,3300.0,KRW,3300.0
2026-03-30,237690.KS,500.0,KRW,500.0
2026-03-30,271560.KQ,3500.0,KRW,3500.0
2026-03-30,278470.KS,1500.0,KRW,1500.0
2026-03-30,280360.KS,3300.0,KRW,3300.0
2026-03-30,294870.KQ,700.0,KRW,700.0
2026-03-30,375500.KS,890.0,KRW,890.0
2026-03-30,4680.T,4.5,JPY,42.32052898406982
2026-03-30,4689.T,7.3,JPY,68.6533025741577
2026-03-30,5726.T,10.0,JPY,94.0456199645996
2026-03-31,001060.KS,650.0,KRW,650.0
2026-03-31,005720.KS,175.0,KRW,175.0
2026-03-31,009970.KQ,4176.0,KRW,4176.0
2026-03-31,047810.KQ,500.0,KRW,500.0
2026-04-02,000150.KS,4000.0,KRW,4000.0
2026-04-02,131970.KQ,160.0,KRW,160.0
2026-04-02,453340.KS,370.0,KRW,370.0
2026-04-03,010950.KS,330.0,KRW,330.0
2026-04-22,LEVI,0.14,USD,208.0120068359375
2026-04-27,BESI.AS,1.58,EUR,2733.242038574219
