report_id,page,ordinal,publication_date,title,company,ticker,exchange,symbol,pdf_filename,pdf_url,report_current_price,bear_target,base_target,bull_target,target_price_local,target_price,target_currency,price_currency,display_currency,markdown_filename,report_current_price_krw,bear_target_krw,base_target_krw,bull_target_krw,target_price_krw
3a5a344926fc3f01,16,6,2021-06-06,"Equity Research, LG유플러스",LG유플러스,032640,KRX,032640.KQ,2021-06-06_equity-research-lg유플러스-2.pdf,http://snusmic.com/wp-content/uploads/2021/06/21_1_4주차_수정보고서_5팀_LG유플러스.pdf,14500.0,,26450.0,,26450.0,26450.0,KRW,KRW,KRW,2021-06-06_equity-research-lg유플러스-2.md,15400.0,,26450.0,,26450.0
67e6733a0a8f3e85,16,10,2021-06-06,"Equity Research, 제이콘텐트리",제이콘텐트리,036420,KRX,036420.KS,2021-06-06_equity-research-corning-2.pdf,http://snusmic.com/wp-content/uploads/2021/06/SMIC_1팀_제이콘텐트리.pdf,53000.0,,74500.0,,74500.0,74500.0,KRW,KRW,KRW,2021-06-06_equity-research-corning-2.md,51600.0,,74500.0,,74500.0
847473b258d7c7a1,16,8,2021-06-06,"Equity Research, 시그넷이브이",시그넷이브이,075580,KRX,075580.KS,2021-06-06_equity-research-시그넷이브이.pdf,http://snusmic.com/wp-content/uploads/2021/06/21_1_4주차_보고서_3팀_시그넷이브이_수정보고서.pdf,61300.0,,40400.0,,40400.0,40400.0,KRW,KRW,KRW,2021-06-06_equity-research-시그넷이브이.md,7500.0,,40400.0,,40400.0
e322e76ed887f4db,16,9,2021-06-06,"Equity Research, 효성티앤씨",효성티앤씨,298020,KRX,298020.KS,2021-06-06_equity-research-효성티앤씨.pdf,http://snusmic.com/wp-content/uploads/2021/06/21_1_4주차_수정보고서_효성티앤씨.pdf,710000.0,,975000.0,,975000.0,975000.0,KRW,KRW,KRW,2021-06-06_equity-research-효성티앤씨.md,743000.0,,975000.0,,975000.0
d69806dc1bff2da0,16,1,2021-11-03,"equity Research, 엔씨소프트",엔씨소프트,036570,KRX,036570.KQ,2021-11-03_equity-research-엔씨소프트.pdf,http://snusmic.com/wp-content/uploads/2021/11/21_2_1주차_보고서_5팀_엔씨소프트_수정보고서.pdf,607000.0,,372000.0,,372000.0,372000.0,KRW,KRW,KRW,2021-11-03_equity-research-엔씨소프트.md,657000.0,,372000.0,,372000.0
897852d37229531d,16,5,2021-11-03,"Equity Research, 주성엔지니어링",주성엔지니어링,036930,KRX,036930.KS,2021-11-03_equity-research-주성엔지니어링.pdf,http://snusmic.com/wp-content/uploads/2021/11/21_2_1주차_수정보고서_1팀_주성엔지니어링-1.pdf,11200.0,,26700.0,,26700.0,26700.0,KRW,KRW,KRW,2021-11-03_equity-research-주성엔지니어링.md,11350.0,,26700.0,,26700.0
8350650ff60e0d61,16,4,2021-11-03,"equity Research, 키이스트",키이스트,054780,KRX,054780.KS,2021-11-03_equity-research-키이스트.pdf,http://snusmic.com/wp-content/uploads/2021/11/21_2_1주차_수정보고서_2팀_키이스트.pdf,15000.0,,20800.0,,20800.0,20800.0,KRW,KRW,KRW,2021-11-03_equity-research-키이스트.md,14750.0,,20800.0,,20800.0
6e6b3e9bb13ac212,16,3,2021-11-03,"equity Research, 세경하이테크",세경하이테크,148150,KRX,148150.KS,2021-11-03_equity-research-세경하이테크.pdf,http://snusmic.com/wp-content/uploads/2021/11/21_2_1주차_수정보고서_3팀_세경하이테크.pdf,24950.0,,35000.0,,35000.0,35000.0,KRW,KRW,KRW,2021-11-03_equity-research-세경하이테크.md,7650.0,,35000.0,,35000.0
a5fdabaf2a5b4b28,16,2,2021-11-03,"equity Research, 넥스틴",넥스틴,348210,KRX,348210.KS,2021-11-03_equity-research-넥스틴.pdf,http://snusmic.com/wp-content/uploads/2021/11/21_2_1주차_수정보고서_4팀_넥스틴.pdf,52800.0,,72400.0,,72400.0,72400.0,KRW,KRW,KRW,2021-11-03_equity-research-넥스틴.md,51200.0,,72400.0,,72400.0
bd93d514f0df901f,15,8,2021-11-19,"Equity Research, NPC",NPC,004250,KRX,004250.KS,2021-11-19_equity-research-npc.pdf,http://snusmic.com/wp-content/uploads/2021/11/21_2_2주차_수정보고서_5팀_NPC.pdf,5910.0,,9290.0,,9290.0,9290.0,KRW,KRW,KRW,2021-11-19_equity-research-npc.md,7800.0,,9290.0,,9290.0
7fb10432611f0a5c,15,11,2021-11-19,"Equity Research, 예스티",예스티,122640,KRX,122640.KS,2021-11-19_equity-research-예스티.pdf,http://snusmic.com/wp-content/uploads/2021/11/21_2_2주차_수정보고서_2팀_예스티.pdf,13600.0,,25300.0,,25300.0,25300.0,KRW,KRW,KRW,2021-11-19_equity-research-예스티.md,13400.0,,25300.0,,25300.0
4eb8317b9896db23,15,10,2021-11-19,"Equity Research, 카카오게임즈",카카오게임즈,293490,KRX,293490.KS,2021-11-19_equity-research-카카오게임즈.pdf,http://snusmic.com/wp-content/uploads/2021/11/21_2_2주차_수정_보고서_3팀_카카오게임즈.pdf,97900.0,120700.0,151.3,151.3,151.3,151.3,KRW,KRW,KRW,2021-11-19_equity-research-카카오게임즈.md,107500.0,120700.0,151.3,151.3,151.3
96f6e14e921ae5dc,15,12,2021-11-19,"Equity Research, 하이브",하이브,352820,KRX,352820.KS,2021-11-19_equity-research-하이브.pdf,http://snusmic.com/wp-content/uploads/2021/11/21_2_2주차_수정보고서_1팀_하이브.pdf,383500.0,,628000.0,,628000.0,628000.0,KRW,KRW,KRW,2021-11-19_equity-research-하이브.md,400500.0,,628000.0,,628000.0
d74b305a6fb41b92,15,9,2021-11-19,"Equity Research, 원티드랩",원티드랩,376980,KRX,376980.KS,2021-11-19_equity-research-원티드랩.pdf,http://snusmic.com/wp-content/uploads/2021/11/21_2_2주차_수정보고서_4팀_원티드랩.pdf,35500.0,,50900.0,,50900.0,50900.0,KRW,KRW,KRW,2021-11-19_equity-research-원티드랩.md,40300.0,,50900.0,,50900.0
90d42da0462a804c,15,6,2021-11-30,"equity Research, Muyuan foods co ltd",Muyuan foods co ltd,002714,SZSE,002714.SZ,2021-11-30_equity-research-muyuan-foods-co-ltd.pdf,http://snusmic.com/wp-content/uploads/2021/11/21_2_3주차_수정보고서_2팀_목원식품.pdf,56.0,,20.0,,20.0,23814.7998046875,USD,CNY,KRW,2021-11-30_equity-research-muyuan-foods-co-ltd.md,11320.181750540156,,23814.7998046875,,23814.7998046875
7153745328dccf73,15,5,2021-11-30,"Equity Research, Z-holdings",Z-holdings,4689,TYO,4689.T,2021-11-30_equity-research-z-holdings.pdf,http://snusmic.com/wp-content/uploads/2021/11/21_3주차_수정보고서_3팀_Z_Holdings_Corporation.pdf,825.5,,1210.0,,1210.0,1440795.3881835938,USD,JPY,KRW,2021-11-30_equity-research-z-holdings.md,7868.337585449219,,1440795.3881835938,,1440795.3881835938
1dfaa51661faf1e3,15,7,2021-11-30,"Equity Research, Chegg",Chegg,CHGG,NYSE,CHGG,2021-11-30_equity-research-chegg.pdf,http://snusmic.com/wp-content/uploads/2021/11/21_2_3주차_수정보고서_1팀_Chegg.pdf,27.12,,43.5,,43.5,51797.18957519531,USD,USD,KRW,2021-11-30_equity-research-chegg.md,33162.1091822586,,51797.18957519531,,51797.18957519531
2fa7e1b6fcb1f727,15,3,2021-11-30,"Equity Research, Inmode",Inmode,INMD,NASDAQ,INMD,2021-11-30_equity-research-inmode.pdf,http://snusmic.com/wp-content/uploads/2021/11/21_2_3주차_수정보고서_5팀_Inmode.pdf,,,172.11,,172.11,204938.2597192383,USD,USD,KRW,2021-11-30_equity-research-inmode.md,90496.2392578125,,204938.2597192383,,204938.2597192383
033a7de9c8b3fa25,15,4,2021-11-30,"Equity Research, Opendoor",Opendoor,OPEN,NASDAQ,OPEN,2021-11-30_equity-research-opendoor.pdf,http://snusmic.com/wp-content/uploads/2021/11/21_2_3주차_수정보고서_4팀_Opendoor_Technologies_.pdf,20.64,,35.37,,35.37,42116.47345458984,USD,USD,KRW,2021-11-30_equity-research-opendoor.md,18861.321627005003,,42116.47345458984,,42116.47345458984
8af6c5487f326f24,14,12,2021-12-13,"Equity Research, 세아제강지주",세아제강지주,003030,KRX,003030.KQ,2021-12-13_equity-research-세아제강지주.pdf,http://snusmic.com/wp-content/uploads/2021/12/21_2_4주차_수정보고서_3팀_세아제강지주.pdf,110000.0,,154000.0,,154000.0,154000.0,KRW,KRW,KRW,2021-12-13_equity-research-세아제강지주.md,113500.0,,154000.0,,154000.0
2d421e45a2dbfa98,14,11,2021-12-13,"Equity Research, 인텔리안테크",인텔리안테크,189300,KRX,189300.KS,2021-12-13_equity-research-인텔리안테크.pdf,http://snusmic.com/wp-content/uploads/2021/12/21_2_4주차_수정보고서_4팀_인텔리안테크.pdf,80400.0,,122000.0,,122000.0,122000.0,KRW,KRW,KRW,2021-12-13_equity-research-인텔리안테크.md,80818.515625,,122000.0,,122000.0
ddf253eccdbc0434,15,2,2021-12-13,"Equity Research, 에스티팜",에스티팜,237690,KRX,237690.KS,2021-12-13_equity-research-에스티팜-2.pdf,http://snusmic.com/wp-content/uploads/2021/12/21_2_4주차_수정보고서_1팀_에스티팜.pdf,128000.0,,185000.0,,185000.0,185000.0,KRW,KRW,KRW,2021-12-13_equity-research-에스티팜-2.md,126500.0,,185000.0,,185000.0
067dc73373bc0cd0,14,10,2021-12-13,"Equity Research, 쿠콘",쿠콘,294570,KRX,294570.KQ,2021-12-13_equity-research-쿠콘.pdf,http://snusmic.com/wp-content/uploads/2021/12/21_2_4주차_수정보고서_5팀_쿠콘.pdf,77900.0,,104100.0,,104100.0,104100.0,KRW,KRW,KRW,2021-12-13_equity-research-쿠콘.md,75100.0,,104100.0,,104100.0
4f7825a43d028e88,15,1,2021-12-13,"Equity Research, 엔켐",엔켐,348370,KRX,348370.KS,2021-12-13_equity-research-엔켐.pdf,http://snusmic.com/wp-content/uploads/2021/12/21_2_4주차_수정보고서_2팀_엔켐.pdf,108600.0,,174900.0,,174900.0,174900.0,KRW,KRW,KRW,2021-12-13_equity-research-엔켐.md,100100.0,,174900.0,,174900.0
5dc8464e94d98537,14,5,2022-04-16,"Equity Research, JYP Ent.",JYP Ent.,035900,KRX,035900.KQ,2022-04-16_equity-research-jyp-ent.pdf,http://snusmic.com/wp-content/uploads/2022/04/22_1_1주차_수정보고서_5팀_JYP_Ent..pdf,64700.0,,92400.0,,92400.0,92400.0,KRW,KRW,KRW,2022-04-16_equity-research-jyp-ent.md,58800.0,,92400.0,,92400.0
b0acd223662499ef,14,9,2022-04-16,"Equity Research, 국순당",국순당,043650,KRX,043650.KS,2022-04-16_equity-research-국순당.pdf,http://snusmic.com/wp-content/uploads/2022/04/22_1_1주차_수정보고서_1팀_국순당.pdf,10750.0,,13250.0,,13250.0,13250.0,KRW,KRW,KRW,2022-04-16_equity-research-국순당.md,10900.0,,13250.0,,13250.0
4ba023ca438b6b4e,14,7,2022-04-16,"Equity Research, 롯데렌탈",롯데렌탈,089860,KRX,089860.KS,2022-04-16_equity-research-롯데렌탈.pdf,http://snusmic.com/wp-content/uploads/2022/04/22_1_1주차_수정보고서_3팀_롯데렌탈.pdf,,,63529.0,,63529.0,63529.0,KRW,KRW,KRW,2022-04-16_equity-research-롯데렌탈.md,45200.0,,63529.0,,63529.0
0fea6e02fe0c04eb,14,6,2022-04-16,"Equity Research, 인터로조",인터로조,119610,KRX,119610.KQ,2022-04-16_equity-research-인터로조.pdf,http://snusmic.com/wp-content/uploads/2022/04/22_1_1주차_수정보고서_4팀_인터로조.pdf,31350.0,,45500.0,,45500.0,45500.0,KRW,KRW,KRW,2022-04-16_equity-research-인터로조.md,34050.0,,45500.0,,45500.0
c19467785c8a138f,14,8,2022-04-16,"Equity Research, 공구우먼",공구우먼,366030,KRX,366030.KQ,2022-04-16_equity-research-공구우먼.pdf,http://snusmic.com/wp-content/uploads/2022/04/22_1_1주차_수정보고서_2팀_공구우먼.pdf,34600.0,,37400.0,,37400.0,37400.0,KRW,KRW,KRW,2022-04-16_equity-research-공구우먼.md,5566.66650390625,,37400.0,,37400.0
08928613956396b8,14,2,2022-05-12,"Equity Research, 벽산",벽산,007210,KRX,007210.KS,2022-05-12_equity-research-벽산-2.pdf,http://snusmic.com/wp-content/uploads/2022/05/22_1_2주차_수정보고서_3팀_벽산.pdf,,,5300.0,,5300.0,5300.0,KRW,KRW,KRW,2022-05-12_equity-research-벽산-2.md,3540.0,,5300.0,,5300.0
ca6585a4d5ecb4d6,14,1,2022-05-12,"Equity Research, 인바디",인바디,041830,KRX,041830.KS,2022-05-12_equity-research-인바디.pdf,http://snusmic.com/wp-content/uploads/2022/05/22_1_2주차_수정보고서_4팀_인바디.pdf,27550.0,,38300.0,,38300.0,38300.0,KRW,KRW,KRW,2022-05-12_equity-research-인바디.md,28300.0,,38300.0,,38300.0
6b9971969d7aed9f,14,4,2022-05-12,"Equity Research, 아이원스",아이원스,114810,KRX,114810.KS,2022-05-12_equity-research-아이원스.pdf,http://snusmic.com/wp-content/uploads/2022/05/22_1_2주차_수정보고서_1팀_아이원스.pdf,9650.0,,16450.0,,16450.0,16450.0,KRW,KRW,KRW,2022-05-12_equity-research-아이원스.md,8880.0,,16450.0,,16450.0
b8e24d6414e50fcd,13,12,2022-05-12,"Equity Research, 골프존",골프존,215000,KRX,215000.KS,2022-05-12_equity-research-골프존-2.pdf,http://snusmic.com/wp-content/uploads/2022/05/22_1_2주차_수정보고서_5팀_골프존.pdf,179000.0,,268300.0,,268300.0,268300.0,KRW,KRW,KRW,2022-05-12_equity-research-골프존-2.md,173300.0,,268300.0,,268300.0
0241dd9a130f04a7,14,3,2022-05-12,"Equity Research, 애니플러스",애니플러스,310200,KRX,310200.KQ,2022-05-12_equity-research-애니플러스.pdf,http://snusmic.com/wp-content/uploads/2022/05/22_1_2주차_수정보고서_2팀_애니플러스.pdf,4215.0,,5310.0,,5310.0,5310.0,KRW,KRW,KRW,2022-05-12_equity-research-애니플러스.md,3840.0,,5310.0,,5310.0
0a86d6037c59490c,13,8,2022-05-25,"Equity Research, GEM Co., Ltd.","GEM Co., Ltd.",002340,SZSE,002340.SZ,2022-05-25_equity-research-gem-co-ltd.pdf,http://snusmic.com/wp-content/uploads/2022/05/22_1_3주차_수정보고서_4팀_GEM.pdf,7.63,,11.35,,11.35,14312.236389160156,USD,CNY,KRW,2022-05-25_equity-research-gem-co-ltd.md,1587.8498542753223,,14312.236389160156,,14312.236389160156
a064dc9e8428dc2f,13,7,2022-05-25,"Equity Research, GrafTech International Ltd.",GrafTech International Ltd.,EAF,NYSE,EAF,2022-05-25_equity-research-graftech-international-ltd.pdf,http://snusmic.com/wp-content/uploads/2022/05/22_1_3주차_수정보고서_5팀_Graftech_International_Ltd.pdf,8.25,,13.1,,13.1,16518.968872070312,USD,USD,KRW,2022-05-25_equity-research-graftech-international-ltd.md,107184.14916992188,,16518.968872070312,,16518.968872070312
f8a520682b7d0800,13,11,2022-05-25,"Equity Research, Scorpio Tankers Inc.",Scorpio Tankers Inc.,STNG,NYSE,STNG,2022-05-25_equity-research-scorpio-tankers-inc.pdf,http://snusmic.com/wp-content/uploads/2022/05/22_1_3주차_수정보고서_1팀_Scorpio_Tankers.pdf,29.11,,44.66,,44.66,56315.81296386718,USD,USD,KRW,2022-05-25_equity-research-scorpio-tankers-inc.md,39847.28417243576,,56315.81296386718,,56315.81296386718
2edd89430517f204,13,10,2022-05-25,"Equity Research, TSMC",TSMC,TSM,NYSE,TSM,2022-05-25_equity-research-tsmc.pdf,http://snusmic.com/wp-content/uploads/2022/05/22_1_3주차_수정보고서_2팀_TSMC.pdf,530.0,,764.0,,764.0,963396.3525390625,USD,USD,KRW,2022-05-25_equity-research-tsmc.md,114006.10963497311,,963396.3525390625,,963396.3525390625
4173669a00495c99,13,9,2022-05-25,"Equity Research, Vertex Energy, Inc.","Vertex Energy, Inc.",VTNR,NASDAQ,VTNR,2022-05-25_equity-research-vertex-energy-inc.pdf,http://snusmic.com/wp-content/uploads/2022/05/22_1_3주차_수정보고서_3팀_Vertex_Energy.pdf,14.68,,21.06,,21.06,26556.449194335935,USD,USD,KRW,2022-05-25_equity-research-vertex-energy-inc.md,18511.333056640626,,26556.449194335935,,26556.449194335935
a0240153cd79330e,13,5,2022-06-08,"Equity Research, DL",DL,000210,KRX,000210.KQ,2022-06-08_equity-research-dl.pdf,http://snusmic.com/wp-content/uploads/2022/06/22_1_4주차_수정보고서_2팀_DL.pdf,68000.0,,102000.0,,102000.0,102000.0,KRW,KRW,KRW,2022-06-08_equity-research-dl.md,67000.0,,102000.0,,102000.0
62549dbb3cde49f2,13,2,2022-06-08,"Equity Research, 동아쏘시오홀딩스",동아쏘시오홀딩스,000640,KRX,000640.KS,2022-06-08_equity-research-동아쏘시오홀딩스.pdf,http://snusmic.com/wp-content/uploads/2022/06/22_1_4주차_수정보고서_5팀_동아쏘시오홀딩스.pdf,107000.0,,155500.0,,155500.0,155500.0,KRW,KRW,KRW,2022-06-08_equity-research-동아쏘시오홀딩스.md,99915.1640625,,155500.0,,155500.0
fc7b030ebbf1df10,13,6,2022-06-08,"Equity Research, LS",LS,006260,KRX,006260.KS,2022-06-08_equity-research-ls.pdf,http://snusmic.com/wp-content/uploads/2022/06/22_1_4주차_수정보고서_1팀_LS.pdf,66700.0,,163000.0,,163000.0,163000.0,KRW,KRW,KRW,2022-06-08_equity-research-ls.md,68700.0,,163000.0,,163000.0
37f94c3de2a67257,13,3,2022-06-08,"Equity Research, 영원무역홀딩스",영원무역홀딩스,009970,KRX,009970.KQ,2022-06-08_equity-research-영원무역홀딩스.pdf,http://snusmic.com/wp-content/uploads/2022/06/22_1_4주차_수정보고서_4팀_영원무역홀딩스.pdf,57700.0,,85000.0,,85000.0,85000.0,KRW,KRW,KRW,2022-06-08_equity-research-영원무역홀딩스.md,57700.0,,85000.0,,85000.0
b354fcbc4a02ba98,13,4,2022-06-08,"Equity Research, 티와이홀딩스",티와이홀딩스,363280,KRX,363280.KS,2022-06-08_equity-research-티와이홀딩스.pdf,http://snusmic.com/wp-content/uploads/2022/06/22_1_4주차_수정보고서_3팀_티와이홀딩스.pdf,25300.0,,38100.0,,38100.0,38100.0,KRW,KRW,KRW,2022-06-08_equity-research-티와이홀딩스.md,25247.423828125,,38100.0,,38100.0
474e69f9bc6540a8,12,10,2022-10-13,"Equity Research, 아프리카TV",아프리카TV,067160,KRX,067160.KQ,2022-10-13_equity-research-아프리카tv.pdf,http://snusmic.com/wp-content/uploads/2022/10/22_2_1주차_수정보고서_4팀_아프리카TV.pdf,75500.0,,101500.0,,101500.0,101500.0,KRW,KRW,KRW,2022-10-13_equity-research-아프리카tv.md,71300.0,,101500.0,,101500.0
223ce241d9231226,12,11,2022-10-13,"Equity Research, 나스미디어",나스미디어,089600,KRX,089600.KQ,2022-10-13_equity-research-나스미디어.pdf,http://snusmic.com/wp-content/uploads/2022/10/22_2_1주차_수정보고서_3팀_나스미디어.pdf,29550.0,,45500.0,,45500.0,45500.0,KRW,KRW,KRW,2022-10-13_equity-research-나스미디어.md,28363.63671875,,45500.0,,45500.0
54a9a7b7c2e11471,13,1,2022-10-13,"Equity Research, 바이오플러스",바이오플러스,099430,KRX,099430.KQ,2022-10-13_equity-research-바이오플러스.pdf,http://snusmic.com/wp-content/uploads/2022/10/22_2_1주차_수정보고서_1팀_바이오플러스.pdf,29100.0,,42900.0,,42900.0,42900.0,KRW,KRW,KRW,2022-10-13_equity-research-바이오플러스.md,6200.0,,42900.0,,42900.0
24bad7380b69be43,12,9,2022-10-13,"Equity Research, 아이씨에이치",아이씨에이치,368600,KRX,368600.KS,2022-10-13_equity-research-아이씨에이치.pdf,http://snusmic.com/wp-content/uploads/2022/10/22_2_1주차_수정보고서_5팀_아이씨에이치.pdf,26300.0,,31100.0,,31100.0,31100.0,KRW,KRW,KRW,2022-10-13_equity-research-아이씨에이치.md,9050.0,,31100.0,,31100.0
6f446b265d9104df,12,12,2022-10-13,"Equity Research, HPSP",HPSP,403870,KRX,403870.KQ,2022-10-13_equity-research-hpsp.pdf,http://snusmic.com/wp-content/uploads/2022/10/22_2_1주차_수정보고서_2팀_HPSP.pdf,57500.0,,89100.0,,89100.0,89100.0,KRW,KRW,KRW,2022-10-13_equity-research-hpsp.md,12850.0,,89100.0,,89100.0
970f62cbe33d6b6f,12,8,2022-11-13,"Equity Research, 이수페타시스",이수페타시스,007660,KRX,007660.KS,2022-11-13_equity-research-이수페타시스-2.pdf,http://snusmic.com/wp-content/uploads/2022/11/22_2_2주차_수정보고서_1팀_이수페타시스.pdf,5480.0,,7600.0,,7600.0,7600.0,KRW,KRW,KRW,2022-11-13_equity-research-이수페타시스-2.md,5730.0,,7600.0,,7600.0
1013e54882273a9b,12,7,2022-11-13,"Equity Research, S-OIL",S-OIL,010950,KRX,010950.KS,2022-11-13_equity-research-s-oil-3.pdf,http://snusmic.com/wp-content/uploads/2022/11/22_2_2주차_수정보고서_2팀_S_OIL.pdf,91800.0,,122500.0,,122500.0,122500.0,KRW,KRW,KRW,2022-11-13_equity-research-s-oil-3.md,89800.0,,122500.0,,122500.0
14ad75f9333a25ab,12,5,2022-11-13,"Equity Research, 이랜텍",이랜텍,054210,KRX,054210.KQ,2022-11-13_equity-research-이랜텍.pdf,http://snusmic.com/wp-content/uploads/2022/11/22_2_2주차_수정보고서_4팀_이랜텍.pdf,12250.0,,17500.0,,17500.0,17500.0,KRW,KRW,KRW,2022-11-13_equity-research-이랜텍.md,12500.0,,17500.0,,17500.0
1d54fd0741161db3,12,6,2022-11-13,"Equity Research, 우리금융지주",우리금융지주,316140,KRX,316140.KS,2022-11-13_equity-research-우리금융지주.pdf,http://snusmic.com/wp-content/uploads/2022/11/22_2_2주차_수정보고서_3팀_우리금융지주.pdf,11450.0,,14700.0,,14700.0,14700.0,KRW,KRW,KRW,2022-11-13_equity-research-우리금융지주.md,11900.0,,14700.0,,14700.0
86a0474a6703db84,12,4,2022-11-13,"Equity Research, 현대에너지솔루션",현대에너지솔루션,322000,KRX,322000.KS,2022-11-13_equity-research-현대에너지솔루션.pdf,http://snusmic.com/wp-content/uploads/2022/11/22_2_2주차_수정보고서_5팀_현대에너지솔루션.pdf,56600.0,,82700.0,,82700.0,82700.0,KRW,KRW,KRW,2022-11-13_equity-research-현대에너지솔루션.md,61000.0,,82700.0,,82700.0
1ccee238fdc4c0e3,12,3,2022-11-25,"Equity Research, Arista Networks",Arista Networks,ANET,NYSE,ANET,2022-11-25_equity-research-arista-networks.pdf,http://snusmic.com/wp-content/uploads/2022/11/22_2_3주차_수정보고서_1팀_Arist_Networks.pdf,132.06,,167.75,,167.75,221076.0499572754,USD,USD,KRW,2022-11-25_equity-research-arista-networks.md,44729.18528732145,,221076.0499572754,,221076.0499572754
5ab1e161ebfdab4e,11,12,2022-11-25,"Equity Research, MP Materials",MP Materials,MP,NYSE,MP,2022-11-25_equity-research-mp-materials.pdf,http://snusmic.com/wp-content/uploads/2022/11/22_2_3주차_수정보고서_4팀_MP_Materials.pdf,32.47,,51.4,,51.4,67739.54675292969,USD,USD,KRW,2022-11-25_equity-research-mp-materials.md,43846.20139063569,,67739.54675292969,,67739.54675292969
c818c9accc1edd50,11,11,2022-11-25,"Equity Research, Noble Corporation PLC",Noble Corporation PLC,NE,NYSE,NE,2022-11-25_equity-research-noble-corporation-plc.pdf,http://snusmic.com/wp-content/uploads/2022/11/22_2_3주차_수정보고서_5팀_Noble_Corporation_PLC.pdf,38.26,,47.16,,47.16,62151.69309082031,USD,USD,KRW,2022-11-25_equity-research-noble-corporation-plc.md,48037.092039405834,,62151.69309082031,,62151.69309082031
39f1aa207853df2b,12,2,2022-11-25,"Equity Research, Tenaris S.A.",Tenaris S.A.,TS,NYSE,TS,2022-11-25_equity-research-tenaris-s-a.pdf,http://snusmic.com/wp-content/uploads/2022/11/22-2-3주차-수정보고서_2팀-Tenaris-S.A.-1.pdf,17.22,,24.44,,24.44,32209.231958007815,USD,USD,KRW,2022-11-25_equity-research-tenaris-s-a.md,44584.22160868533,,32209.231958007815,,32209.231958007815
1ff3cda2036baa54,12,1,2022-11-25,"Equity Research, Wolfspeed",Wolfspeed,WOLF,NYSE,WOLF,2022-11-25_equity-research-wolfspeed.pdf,http://snusmic.com/wp-content/uploads/2022/11/22_2_3주차_수정보고서_3팀_Wolfspeed.pdf,88.06,,109.68,,109.68,144546.17680664064,USD,USD,KRW,2022-11-25_equity-research-wolfspeed.md,31132.490674098954,,144546.17680664064,,144546.17680664064
edfd184d0b12a4fb,11,6,2022-12-08,"Equity Research, 포스코홀딩스",포스코홀딩스,005490,KRX,005490.KQ,2022-12-08_equity-research-포스코홀딩스.pdf,http://snusmic.com/wp-content/uploads/2022/12/22_2_4주차_수정보고서_5팀_POSCO홀딩스.pdf,295000.0,,365000.0,,365000.0,365000.0,KRW,KRW,KRW,2022-12-08_equity-research-포스코홀딩스.md,286500.0,,365000.0,,365000.0
755cf418c1fbb2b9,11,7,2022-12-08,"Equity Research, 삼성엔지니어링",삼성엔지니어링,028050,KRX,028050.KS,2022-12-08_equity-research-삼성엔지니어링.pdf,http://snusmic.com/wp-content/uploads/2022/12/22_2_4주차_수정보고서_4팀_삼성엔지니어링.pdf,23700.0,,33800.0,,33800.0,33800.0,KRW,KRW,KRW,2022-12-08_equity-research-삼성엔지니어링.md,23150.0,,33800.0,,33800.0
fc56e32c904981ba,11,10,2022-12-08,"Equity Research, 한국항공우주",한국항공우주,047810,KRX,047810.KQ,2022-12-08_equity-research-한국항공우주.pdf,http://snusmic.com/wp-content/uploads/2022/12/22_2_4주차_수정보고서_1팀_한국항공우주.pdf,47000.0,,67000.0,,67000.0,67000.0,KRW,KRW,KRW,2022-12-08_equity-research-한국항공우주.md,46150.0,,67000.0,,67000.0
023d4e23f7c19b12,11,9,2022-12-08,"Equity Research, 셀트리온",셀트리온,068270,KRX,068270.KQ,2022-12-08_equity-research-셀트리온-3.pdf,http://snusmic.com/wp-content/uploads/2022/12/22_2_4주차_수정보고서_2팀_셀트리온.pdf,174000.0,,222000.0,,222000.0,222000.0,KRW,KRW,KRW,2022-12-08_equity-research-셀트리온-3.md,155413.5,,222000.0,,222000.0
c6394da00d94edd2,11,8,2022-12-08,"Equity Research, SNT에너지",SNT에너지,100840,KRX,100840.KQ,2022-12-08_equity-research-snt에너지.pdf,http://snusmic.com/wp-content/uploads/2022/12/22_2_4주차_수정보고서_3팀_SNT에너지.pdf,22850.0,,35500.0,,35500.0,35500.0,KRW,KRW,KRW,2022-12-08_equity-research-snt에너지.md,6716.66650390625,,35500.0,,35500.0
173fb55366a28653,11,2,2023-04-13,"Equity Research, 아스플로",아스플로,159010,KRX,159010.KS,2023-04-13_equity-research-아스플로.pdf,http://snusmic.com/wp-content/uploads/2023/04/23-1_1주차_수정보고서_4팀_아스플로.pdf,13500.0,,20300.0,,20300.0,20300.0,KRW,KRW,KRW,2023-04-13_equity-research-아스플로.md,13990.0,,20300.0,,20300.0
2d34356a8456a156,11,5,2023-04-13,"Equity Research, 큐브엔터",큐브엔터,182360,KRX,182360.KS,2023-04-13_equity-research-큐브엔터.pdf,http://snusmic.com/wp-content/uploads/2023/04/23_1_1주차_수정보고서_1팀_큐브엔터.pdf,24200.0,,41900.0,,41900.0,41900.0,KRW,KRW,KRW,2023-04-13_equity-research-큐브엔터.md,26100.0,,41900.0,,41900.0
