date,currency,fx_symbol,krw_per_unit
2020-12-02,EUR,EURKRW=X,1334.0999755859375
2020-12-03,EUR,EURKRW=X,1331.31005859375
2020-12-04,EUR,EURKRW=X,1325.0400390625
2020-12-07,EUR,EURKRW=X,1311.6099853515625
2020-12-08,EUR,EURKRW=X,1312.2099609375
2020-12-09,EUR,EURKRW=X,1312.6700439453125
2020-12-10,EUR,EURKRW=X,1311.699951171875
2020-12-11,EUR,EURKRW=X,1318.739990234375
2020-12-14,EUR,EURKRW=X,1321.27001953125
2020-12-15,EUR,EURKRW=X,1326.0899658203125
2020-12-16,EUR,EURKRW=X,1322.27001953125
2020-12-17,EUR,EURKRW=X,1332.3199462890625
2020-12-18,EUR,EURKRW=X,1339.72998046875
2020-12-21,EUR,EURKRW=X,1346.0699462890625
2020-12-22,EUR,EURKRW=X,1347.7900390625
2020-12-23,EUR,EURKRW=X,1349.300048828125
2020-12-24,EUR,EURKRW=X,1346.0999755859375
2020-12-25,EUR,EURKRW=X,1342.199951171875
2020-12-28,EUR,EURKRW=X,1342.1500244140625
2020-12-29,EUR,EURKRW=X,1337.9300537109375
2020-12-30,EUR,EURKRW=X,1337.2900390625
2020-12-31,EUR,EURKRW=X,1337.0
2021-01-01,EUR,EURKRW=X,1325.1800537109375
2021-01-04,EUR,EURKRW=X,1324.8399658203125
2021-01-05,EUR,EURKRW=X,1329.8599853515625
2021-01-06,EUR,EURKRW=X,1335.530029296875
2021-01-07,EUR,EURKRW=X,1340.0999755859375
2021-01-08,EUR,EURKRW=X,1340.5999755859375
2021-01-11,EUR,EURKRW=X,1334.27001953125
2021-01-12,EUR,EURKRW=X,1333.27001953125
2021-01-13,EUR,EURKRW=X,1334.1400146484375
2021-01-14,EUR,EURKRW=X,1333.56005859375
2021-01-15,EUR,EURKRW=X,1330.469970703125
2021-01-18,EUR,EURKRW=X,1332.449951171875
2021-01-19,EUR,EURKRW=X,1332.050048828125
2021-01-20,EUR,EURKRW=X,1336.1400146484375
2021-01-21,EUR,EURKRW=X,1327.530029296875
2021-01-22,EUR,EURKRW=X,1336.8800048828125
2021-01-25,EUR,EURKRW=X,1343.6500244140625
2021-01-26,EUR,EURKRW=X,1337.469970703125
2021-01-27,EUR,EURKRW=X,1338.8399658203125
2021-01-28,EUR,EURKRW=X,1340.0400390625
2021-01-29,EUR,EURKRW=X,1347.989990234375
2021-02-01,EUR,EURKRW=X,1356.31005859375
2021-02-02,EUR,EURKRW=X,1346.5400390625
2021-02-03,EUR,EURKRW=X,1340.3800048828125
2021-02-04,EUR,EURKRW=X,1338.6700439453125
2021-02-05,EUR,EURKRW=X,1338.6400146484375
2021-02-08,EUR,EURKRW=X,1344.9599609375
2021-02-09,EUR,EURKRW=X,1344.5899658203125
2021-02-10,EUR,EURKRW=X,1344.800048828125
2021-02-11,EUR,EURKRW=X,1339.4200439453125
2021-02-12,EUR,EURKRW=X,1336.9599609375
2021-02-15,EUR,EURKRW=X,1337.0799560546875
2021-02-16,EUR,EURKRW=X,1335.3699951171875
2021-02-17,EUR,EURKRW=X,1337.52001953125
2021-02-18,EUR,EURKRW=X,1330.18994140625
2021-02-19,EUR,EURKRW=X,1337.31005859375
2021-02-22,EUR,EURKRW=X,1339.18994140625
2021-02-23,EUR,EURKRW=X,1352.06005859375
2021-02-24,EUR,EURKRW=X,1347.4200439453125
2021-02-25,EUR,EURKRW=X,1345.27001953125
2021-02-26,EUR,EURKRW=X,1359.6500244140625
2021-03-01,EUR,EURKRW=X,1356.8900146484375
2021-03-02,EUR,EURKRW=X,1327.06005859375
2021-03-03,EUR,EURKRW=X,1358.5400390625
2021-03-04,EUR,EURKRW=X,1360.9300537109375
2021-03-05,EUR,EURKRW=X,1357.27001953125
2021-03-08,EUR,EURKRW=X,1343.550048828125
2021-03-09,EUR,EURKRW=X,1351.4599609375
2021-03-10,EUR,EURKRW=X,1350.56005859375
2021-03-11,EUR,EURKRW=X,1354.489990234375
2021-03-12,EUR,EURKRW=X,1353.2900390625
2021-03-15,EUR,EURKRW=X,1357.0699462890625
2021-03-16,EUR,EURKRW=X,1349.0
2021-03-17,EUR,EURKRW=X,1344.3199462890625
2021-03-18,EUR,EURKRW=X,1342.5799560546875
2021-03-19,EUR,EURKRW=X,1341.760009765625
2021-03-22,EUR,EURKRW=X,1343.030029296875
2021-03-23,EUR,EURKRW=X,1342.300048828125
2021-03-24,EUR,EURKRW=X,1340.0999755859375
2021-03-25,EUR,EURKRW=X,1339.7099609375
2021-03-26,EUR,EURKRW=X,1334.6700439453125
2021-03-29,EUR,EURKRW=X,1330.969970703125
2021-03-30,EUR,EURKRW=X,1331.27001953125
2021-03-31,EUR,EURKRW=X,1327.1600341796875
2021-04-01,EUR,EURKRW=X,1321.4000244140625
2021-04-02,EUR,EURKRW=X,1327.489990234375
2021-04-05,EUR,EURKRW=X,1327.8299560546875
2021-04-06,EUR,EURKRW=X,1327.18994140625
2021-04-07,EUR,EURKRW=X,1326.1099853515625
2021-04-08,EUR,EURKRW=X,1326.93994140625
2021-04-09,EUR,EURKRW=X,1329.1800537109375
2021-04-12,EUR,EURKRW=X,1332.510009765625
2021-04-13,EUR,EURKRW=X,1339.3399658203125
2021-04-14,EUR,EURKRW=X,1339.02001953125
2021-04-15,EUR,EURKRW=X,1336.4000244140625
2021-04-16,EUR,EURKRW=X,1335.6199951171875
2021-04-19,EUR,EURKRW=X,1336.81005859375
2021-04-20,EUR,EURKRW=X,1341.52001953125
2021-04-21,EUR,EURKRW=X,1342.050048828125
2021-04-22,EUR,EURKRW=X,1342.68994140625
2021-04-23,EUR,EURKRW=X,1343.1700439453125
2021-04-26,EUR,EURKRW=X,1347.6400146484375
2021-04-27,EUR,EURKRW=X,1339.1400146484375
2021-04-28,EUR,EURKRW=X,1344.489990234375
2021-04-29,EUR,EURKRW=X,1345.0400390625
2021-04-30,EUR,EURKRW=X,1341.510009765625
2021-05-03,EUR,EURKRW=X,1342.1400146484375
2021-05-04,EUR,EURKRW=X,1349.5999755859375
2021-05-05,EUR,EURKRW=X,1351.1400146484375
2021-05-06,EUR,EURKRW=X,1348.2900390625
2021-05-07,EUR,EURKRW=X,1350.2099609375
2021-05-10,EUR,EURKRW=X,1352.3599853515625
2021-05-11,EUR,EURKRW=X,1353.2900390625
2021-05-12,EUR,EURKRW=X,1358.449951171875
2021-05-13,EUR,EURKRW=X,1366.3199462890625
2021-05-14,EUR,EURKRW=X,1359.6199951171875
2021-05-17,EUR,EURKRW=X,1366.5
2021-05-18,EUR,EURKRW=X,1381.739990234375
2021-05-19,EUR,EURKRW=X,1376.719970703125
2021-05-20,EUR,EURKRW=X,1375.9200439453125
2021-05-21,EUR,EURKRW=X,1377.219970703125
2021-05-24,EUR,EURKRW=X,1372.719970703125
2021-05-25,EUR,EURKRW=X,1370.949951171875
2021-05-26,EUR,EURKRW=X,1373.699951171875
2021-05-27,EUR,EURKRW=X,1359.9100341796875
2021-05-28,EUR,EURKRW=X,1361.68994140625
2021-05-31,EUR,EURKRW=X,1357.050048828125
2021-06-01,EUR,EURKRW=X,1353.68994140625
2021-06-02,EUR,EURKRW=X,1352.0799560546875
2021-06-03,EUR,EURKRW=X,1355.1500244140625
2021-06-04,EUR,EURKRW=X,1352.8599853515625
2021-06-07,EUR,EURKRW=X,1349.989990234375
2021-06-08,EUR,EURKRW=X,1351.97998046875
2021-06-09,EUR,EURKRW=X,1359.219970703125
2021-06-10,EUR,EURKRW=X,1359.0400390625
2021-06-11,EUR,EURKRW=X,1352.2900390625
2021-06-14,EUR,EURKRW=X,1350.3800048828125
2021-06-15,EUR,EURKRW=X,1352.6199951171875
2021-06-16,EUR,EURKRW=X,1352.8900146484375
2021-06-17,EUR,EURKRW=X,1356.8599853515625
2021-06-18,EUR,EURKRW=X,1349.5999755859375
2021-06-21,EUR,EURKRW=X,1344.6600341796875
2021-06-22,EUR,EURKRW=X,1346.719970703125
2021-06-23,EUR,EURKRW=X,1351.3299560546875
2021-06-24,EUR,EURKRW=X,1350.5799560546875
2021-06-25,EUR,EURKRW=X,1349.2099609375
2021-06-28,EUR,EURKRW=X,1343.969970703125
2021-06-29,EUR,EURKRW=X,1345.8800048828125
2021-06-30,EUR,EURKRW=X,1345.4100341796875
2021-07-01,EUR,EURKRW=X,1338.969970703125
2021-07-02,EUR,EURKRW=X,1342.3699951171875
2021-07-05,EUR,EURKRW=X,1340.25
2021-07-06,EUR,EURKRW=X,1339.3800048828125
2021-07-07,EUR,EURKRW=X,1342.3299560546875
2021-07-08,EUR,EURKRW=X,1344.4200439453125
2021-07-09,EUR,EURKRW=X,1357.06005859375
2021-07-12,EUR,EURKRW=X,1358.219970703125
2021-07-13,EUR,EURKRW=X,1353.219970703125
2021-07-14,EUR,EURKRW=X,1352.989990234375
2021-07-15,EUR,EURKRW=X,1353.449951171875
2021-07-16,EUR,EURKRW=X,1347.1800537109375
2021-07-19,EUR,EURKRW=X,1347.25
2021-07-20,EUR,EURKRW=X,1356.0
2021-07-21,EUR,EURKRW=X,1351.5400390625
2021-07-22,EUR,EURKRW=X,1354.4000244140625
2021-07-23,EUR,EURKRW=X,1353.239990234375
2021-07-26,EUR,EURKRW=X,1353.8499755859375
2021-07-27,EUR,EURKRW=X,1359.260009765625
2021-07-28,EUR,EURKRW=X,1363.030029296875
2021-07-29,EUR,EURKRW=X,1361.1099853515625
2021-07-30,EUR,EURKRW=X,1357.8199462890625
2021-08-02,EUR,EURKRW=X,1366.239990234375
2021-08-03,EUR,EURKRW=X,1365.1600341796875
2021-08-04,EUR,EURKRW=X,1362.449951171875
2021-08-05,EUR,EURKRW=X,1352.969970703125
2021-08-06,EUR,EURKRW=X,1351.050048828125
2021-08-09,EUR,EURKRW=X,1346.3199462890625
2021-08-10,EUR,EURKRW=X,1344.68994140625
2021-08-11,EUR,EURKRW=X,1350.75
2021-08-12,EUR,EURKRW=X,1353.9599609375
2021-08-13,EUR,EURKRW=X,1362.9300537109375
2021-08-16,EUR,EURKRW=X,1369.4100341796875
2021-08-17,EUR,EURKRW=X,1370.989990234375
2021-08-18,EUR,EURKRW=X,1377.56005859375
2021-08-19,EUR,EURKRW=X,1368.6300048828125
2021-08-20,EUR,EURKRW=X,1372.2099609375
2021-08-23,EUR,EURKRW=X,1373.1700439453125
2021-08-24,EUR,EURKRW=X,1372.1700439453125
2021-08-25,EUR,EURKRW=X,1367.199951171875
2021-08-26,EUR,EURKRW=X,1368.9300537109375
2021-08-27,EUR,EURKRW=X,1375.27001953125
2021-08-30,EUR,EURKRW=X,1369.3800048828125
2021-08-31,EUR,EURKRW=X,1374.6700439453125
2021-09-01,EUR,EURKRW=X,1366.4599609375
2021-09-02,EUR,EURKRW=X,1368.0899658203125
2021-09-03,EUR,EURKRW=X,1373.7900390625
2021-09-06,EUR,EURKRW=X,1371.9200439453125
2021-09-07,EUR,EURKRW=X,1371.7099609375
2021-09-08,EUR,EURKRW=X,1374.780029296875
2021-09-09,EUR,EURKRW=X,1378.530029296875
2021-09-10,EUR,EURKRW=X,1381.81005859375
2021-09-13,EUR,EURKRW=X,1381.43994140625
2021-09-14,EUR,EURKRW=X,1382.7099609375
2021-09-15,EUR,EURKRW=X,1381.8699951171875
2021-09-16,EUR,EURKRW=X,1377.43994140625
2021-09-17,EUR,EURKRW=X,1381.77001953125
2021-09-20,EUR,EURKRW=X,1384.699951171875
2021-09-21,EUR,EURKRW=X,1391.010009765625
2021-09-22,EUR,EURKRW=X,1387.239990234375
2021-09-23,EUR,EURKRW=X,1380.719970703125
2021-09-24,EUR,EURKRW=X,1377.8599853515625
2021-09-27,EUR,EURKRW=X,1381.300048828125
2021-09-28,EUR,EURKRW=X,1375.7099609375
2021-09-29,EUR,EURKRW=X,1386.6500244140625
2021-09-30,EUR,EURKRW=X,1376.3399658203125
2021-10-01,EUR,EURKRW=X,1370.47998046875
2021-10-04,EUR,EURKRW=X,1366.4300537109375
2021-10-05,EUR,EURKRW=X,1374.52001953125
2021-10-06,EUR,EURKRW=X,1374.449951171875
2021-10-07,EUR,EURKRW=X,1374.489990234375
2021-10-08,EUR,EURKRW=X,1375.050048828125
2021-10-11,EUR,EURKRW=X,1383.0699462890625
2021-10-12,EUR,EURKRW=X,1379.8399658203125
2021-10-13,EUR,EURKRW=X,1379.9599609375
2021-10-14,EUR,EURKRW=X,1375.030029296875
2021-10-15,EUR,EURKRW=X,1369.72998046875
2021-10-18,EUR,EURKRW=X,1370.47998046875
2021-10-19,EUR,EURKRW=X,1375.3399658203125
2021-10-20,EUR,EURKRW=X,1366.3399658203125
2021-10-21,EUR,EURKRW=X,1367.780029296875
2021-10-22,EUR,EURKRW=X,1368.4300537109375
2021-10-25,EUR,EURKRW=X,1370.56005859375
2021-10-26,EUR,EURKRW=X,1354.530029296875
2021-10-27,EUR,EURKRW=X,1354.530029296875
2021-10-28,EUR,EURKRW=X,1359.3299560546875
2021-10-29,EUR,EURKRW=X,1366.239990234375
2021-11-01,EUR,EURKRW=X,1356.550048828125
2021-11-02,EUR,EURKRW=X,1365.43994140625
2021-11-03,EUR,EURKRW=X,1364.06005859375
2021-11-04,EUR,EURKRW=X,1369.4599609375
2021-11-05,EUR,EURKRW=X,1368.68994140625
2021-11-08,EUR,EURKRW=X,1366.02001953125
2021-11-09,EUR,EURKRW=X,1391.9599609375
2021-11-10,EUR,EURKRW=X,1365.949951171875
2021-11-11,EUR,EURKRW=X,1359.8199462890625
2021-11-12,EUR,EURKRW=X,1366.02001953125
2021-11-15,EUR,EURKRW=X,1348.760009765625
2021-11-16,EUR,EURKRW=X,1343.5699462890625
2021-11-17,EUR,EURKRW=X,1339.1800537109375
2021-11-18,EUR,EURKRW=X,1336.7900390625
2021-11-19,EUR,EURKRW=X,1343.6800537109375
2021-11-22,EUR,EURKRW=X,1338.699951171875
2021-11-23,EUR,EURKRW=X,1336.43994140625
2021-11-24,EUR,EURKRW=X,1337.22998046875
2021-11-25,EUR,EURKRW=X,1330.1300048828125
2021-11-26,EUR,EURKRW=X,1332.5400390625
2021-11-29,EUR,EURKRW=X,1352.4599609375
2021-11-30,EUR,EURKRW=X,1343.3199462890625
2021-12-01,EUR,EURKRW=X,1339.6300048828125
2021-12-02,EUR,EURKRW=X,1330.72998046875
2021-12-03,EUR,EURKRW=X,1328.530029296875
2021-12-06,EUR,EURKRW=X,1334.6800537109375
2021-12-07,EUR,EURKRW=X,1330.969970703125
2021-12-08,EUR,EURKRW=X,1325.0899658203125
2021-12-09,EUR,EURKRW=X,1332.010009765625
2021-12-10,EUR,EURKRW=X,1329.469970703125
2021-12-13,EUR,EURKRW=X,1300.77197265625
2021-12-14,EUR,EURKRW=X,1335.6500244140625
2021-12-15,EUR,EURKRW=X,1332.81005859375
2021-12-16,EUR,EURKRW=X,1337.699951171875
2021-12-17,EUR,EURKRW=X,1342.68994140625
2021-12-20,EUR,EURKRW=X,1333.06005859375
2021-12-21,EUR,EURKRW=X,1340.2900390625
2021-12-22,EUR,EURKRW=X,1341.8699951171875
2021-12-23,EUR,EURKRW=X,1346.0799560546875
2021-12-24,EUR,EURKRW=X,1341.52001953125
2021-12-27,EUR,EURKRW=X,1342.0999755859375
2021-12-28,EUR,EURKRW=X,1342.530029296875
2021-12-29,EUR,EURKRW=X,1342.760009765625
2021-12-30,EUR,EURKRW=X,1344.6099853515625
2021-12-31,EUR,EURKRW=X,1346.1300048828125
2022-01-03,EUR,EURKRW=X,1351.300048828125
2022-01-04,EUR,EURKRW=X,1347.3900146484375
2022-01-05,EUR,EURKRW=X,1349.97998046875
2022-01-06,EUR,EURKRW=X,1355.3599853515625
2022-01-07,EUR,EURKRW=X,1359.8199462890625
2022-01-10,EUR,EURKRW=X,1358.9000244140625
2022-01-11,EUR,EURKRW=X,1355.81005859375
2022-01-12,EUR,EURKRW=X,1354.1600341796875
2022-01-13,EUR,EURKRW=X,1355.3699951171875
2022-01-14,EUR,EURKRW=X,1358.0
2022-01-17,EUR,EURKRW=X,1357.3800048828125
2022-01-18,EUR,EURKRW=X,1357.199951171875
2022-01-19,EUR,EURKRW=X,1349.8599853515625
2022-01-20,EUR,EURKRW=X,1346.030029296875
2022-01-21,EUR,EURKRW=X,1347.52001953125
2022-01-24,EUR,EURKRW=X,1351.8299560546875
2022-01-25,EUR,EURKRW=X,1353.010009765625
2022-01-26,EUR,EURKRW=X,1350.8499755859375
2022-01-27,EUR,EURKRW=X,1344.75
2022-01-28,EUR,EURKRW=X,1340.0400390625
2022-01-31,EUR,EURKRW=X,1346.719970703125
2022-02-01,EUR,EURKRW=X,1354.18994140625
2022-02-02,EUR,EURKRW=X,1353.6600341796875
2022-02-03,EUR,EURKRW=X,1355.010009765625
2022-02-04,EUR,EURKRW=X,1372.1800537109375
2022-02-07,EUR,EURKRW=X,1371.1400146484375
2022-02-08,EUR,EURKRW=X,1367.8900146484375
2022-02-09,EUR,EURKRW=X,1364.3199462890625
2022-02-10,EUR,EURKRW=X,1362.6700439453125
2022-02-11,EUR,EURKRW=X,1367.9100341796875
2022-02-14,EUR,EURKRW=X,1359.3699951171875
2022-02-15,EUR,EURKRW=X,1352.300048828125
2022-02-16,EUR,EURKRW=X,1359.0
2022-02-17,EUR,EURKRW=X,1359.6700439453125
2022-02-18,EUR,EURKRW=X,1360.0999755859375
2022-02-21,EUR,EURKRW=X,1353.1500244140625
2022-02-22,EUR,EURKRW=X,1348.199951171875
2022-02-23,EUR,EURKRW=X,1349.989990234375
2022-02-24,EUR,EURKRW=X,1347.0400390625
2022-02-25,EUR,EURKRW=X,1349.0999755859375
2022-02-28,EUR,EURKRW=X,1348.75
2022-03-01,EUR,EURKRW=X,1346.199951171875
2022-03-02,EUR,EURKRW=X,1340.530029296875
2022-03-03,EUR,EURKRW=X,1335.6600341796875
2022-03-04,EUR,EURKRW=X,1334.1600341796875
2022-03-07,EUR,EURKRW=X,1330.1800537109375
2022-03-08,EUR,EURKRW=X,1336.300048828125
2022-03-09,EUR,EURKRW=X,1342.8199462890625
2022-03-10,EUR,EURKRW=X,1352.949951171875
2022-03-11,EUR,EURKRW=X,1351.7099609375
2022-03-14,EUR,EURKRW=X,1347.81005859375
2022-03-15,EUR,EURKRW=X,1357.699951171875
2022-03-16,EUR,EURKRW=X,1361.219970703125
2022-03-17,EUR,EURKRW=X,1346.3299560546875
2022-03-18,EUR,EURKRW=X,1342.81005859375
2022-03-21,EUR,EURKRW=X,1336.5
2022-03-22,EUR,EURKRW=X,1341.800048828125
2022-03-23,EUR,EURKRW=X,1339.280029296875
2022-03-24,EUR,EURKRW=X,1340.5799560546875
2022-03-25,EUR,EURKRW=X,1342.8399658203125
2022-03-28,EUR,EURKRW=X,1344.219970703125
2022-03-29,EUR,EURKRW=X,1344.0999755859375
2022-03-30,EUR,EURKRW=X,1340.6700439453125
2022-03-31,EUR,EURKRW=X,1350.22998046875
2022-04-01,EUR,EURKRW=X,1343.469970703125
2022-04-04,EUR,EURKRW=X,1346.4000244140625
2022-04-05,EUR,EURKRW=X,1331.31005859375
2022-04-06,EUR,EURKRW=X,1328.1500244140625
2022-04-07,EUR,EURKRW=X,1326.25
2022-04-08,EUR,EURKRW=X,1327.47998046875
2022-04-11,EUR,EURKRW=X,1335.22998046875
2022-04-12,EUR,EURKRW=X,1342.97998046875
2022-04-13,EUR,EURKRW=X,1328.739990234375
2022-04-14,EUR,EURKRW=X,1331.1600341796875
2022-04-15,EUR,EURKRW=X,1330.8699951171875
2022-04-18,EUR,EURKRW=X,1330.93994140625
2022-04-19,EUR,EURKRW=X,1330.449951171875
2022-04-20,EUR,EURKRW=X,1336.97998046875
2022-04-21,EUR,EURKRW=X,1337.3199462890625
2022-04-22,EUR,EURKRW=X,1344.530029296875
2022-04-25,EUR,EURKRW=X,1323.1800537109375
2022-04-26,EUR,EURKRW=X,1337.6500244140625
2022-04-27,EUR,EURKRW=X,1340.550048828125
2022-04-28,EUR,EURKRW=X,1335.43994140625
2022-04-29,EUR,EURKRW=X,1334.8499755859375
2022-05-02,EUR,EURKRW=X,1331.1099853515625
2022-05-03,EUR,EURKRW=X,1330.77001953125
2022-05-04,EUR,EURKRW=X,1325.52001953125
2022-05-05,EUR,EURKRW=X,1328.2099609375
2022-05-06,EUR,EURKRW=X,1337.219970703125
2022-05-09,EUR,EURKRW=X,1337.75
2022-05-10,EUR,EURKRW=X,1345.6700439453125
2022-05-11,EUR,EURKRW=X,1343.43994140625
2022-05-12,EUR,EURKRW=X,1343.4000244140625
2022-05-13,EUR,EURKRW=X,1338.97998046875
2022-05-16,EUR,EURKRW=X,1329.510009765625
2022-05-17,EUR,EURKRW=X,1335.27001953125
2022-05-18,EUR,EURKRW=X,1334.7900390625
2022-05-19,EUR,EURKRW=X,1334.010009765625
2022-05-20,EUR,EURKRW=X,1336.1199951171875
2022-05-23,EUR,EURKRW=X,1344.3699951171875
2022-05-24,EUR,EURKRW=X,1343.3599853515625
2022-05-25,EUR,EURKRW=X,1352.5699462890625
2022-05-26,EUR,EURKRW=X,1353.1099853515625
2022-05-27,EUR,EURKRW=X,1351.280029296875
2022-05-30,EUR,EURKRW=X,1342.719970703125
2022-05-31,EUR,EURKRW=X,1330.5899658203125
2022-06-01,EUR,EURKRW=X,1332.3699951171875
2022-06-02,EUR,EURKRW=X,1327.219970703125
2022-06-03,EUR,EURKRW=X,1333.260009765625
2022-06-06,EUR,EURKRW=X,1339.949951171875
2022-06-07,EUR,EURKRW=X,1340.010009765625
2022-06-08,EUR,EURKRW=X,1342.1099853515625
2022-06-09,EUR,EURKRW=X,1345.8599853515625
2022-06-10,EUR,EURKRW=X,1341.0
2022-06-13,EUR,EURKRW=X,1343.010009765625
2022-06-14,EUR,EURKRW=X,1343.219970703125
2022-06-15,EUR,EURKRW=X,1343.1400146484375
2022-06-16,EUR,EURKRW=X,1334.97998046875
2022-06-17,EUR,EURKRW=X,1356.97998046875
2022-06-20,EUR,EURKRW=X,1354.5799560546875
2022-06-21,EUR,EURKRW=X,1357.1600341796875
2022-06-22,EUR,EURKRW=X,1358.3399658203125
2022-06-23,EUR,EURKRW=X,1368.22998046875
2022-06-24,EUR,EURKRW=X,1366.3399658203125
2022-06-27,EUR,EURKRW=X,1359.3499755859375
2022-06-28,EUR,EURKRW=X,1359.010009765625
2022-06-29,EUR,EURKRW=X,1358.050048828125
2022-06-30,EUR,EURKRW=X,1358.010009765625
2022-07-01,EUR,EURKRW=X,1348.0400390625
2022-07-04,EUR,EURKRW=X,1352.9000244140625
2022-07-05,EUR,EURKRW=X,1349.3199462890625
2022-07-06,EUR,EURKRW=X,1340.6600341796875
2022-07-07,EUR,EURKRW=X,1327.219970703125
2022-07-08,EUR,EURKRW=X,1317.4300537109375
2022-07-11,EUR,EURKRW=X,1317.3199462890625
2022-07-12,EUR,EURKRW=X,1315.3699951171875
2022-07-13,EUR,EURKRW=X,1308.3699951171875
2022-07-14,EUR,EURKRW=X,1309.4300537109375
2022-07-15,EUR,EURKRW=X,1318.8399658203125
2022-07-18,EUR,EURKRW=X,1329.6099853515625
2022-07-19,EUR,EURKRW=X,1337.030029296875
2022-07-20,EUR,EURKRW=X,1334.7099609375
2022-07-21,EUR,EURKRW=X,1335.1199951171875
2022-07-22,EUR,EURKRW=X,1334.93994140625
2022-07-25,EUR,EURKRW=X,1337.06005859375
2022-07-26,EUR,EURKRW=X,1338.5899658203125
2022-07-27,EUR,EURKRW=X,1326.6700439453125
2022-07-28,EUR,EURKRW=X,1332.0400390625
2022-07-29,EUR,EURKRW=X,1319.699951171875
2022-08-01,EUR,EURKRW=X,1331.5899658203125
2022-08-02,EUR,EURKRW=X,1340.1700439453125
2022-08-03,EUR,EURKRW=X,1335.31005859375
2022-08-04,EUR,EURKRW=X,1328.0400390625
2022-08-05,EUR,EURKRW=X,1334.22998046875
2022-08-08,EUR,EURKRW=X,1325.8599853515625
2022-08-09,EUR,EURKRW=X,1323.97998046875
2022-08-10,EUR,EURKRW=X,1333.6700439453125
2022-08-11,EUR,EURKRW=X,1335.06005859375
2022-08-12,EUR,EURKRW=X,1346.030029296875
2022-08-15,EUR,EURKRW=X,1334.3599853515625
2022-08-16,EUR,EURKRW=X,1333.260009765625
2022-08-17,EUR,EURKRW=X,1332.0799560546875
2022-08-18,EUR,EURKRW=X,1336.699951171875
2022-08-19,EUR,EURKRW=X,1336.7900390625
2022-08-22,EUR,EURKRW=X,1339.18994140625
2022-08-23,EUR,EURKRW=X,1333.300048828125
2022-08-24,EUR,EURKRW=X,1333.93994140625
2022-08-25,EUR,EURKRW=X,1334.9300537109375
2022-08-26,EUR,EURKRW=X,1329.47998046875
2022-08-29,EUR,EURKRW=X,1336.050048828125
2022-08-30,EUR,EURKRW=X,1344.550048828125
2022-08-31,EUR,EURKRW=X,1351.25
2022-09-01,EUR,EURKRW=X,1346.8499755859375
2022-09-02,EUR,EURKRW=X,1347.449951171875
2022-09-05,EUR,EURKRW=X,1355.6199951171875
2022-09-06,EUR,EURKRW=X,1360.2900390625
2022-09-07,EUR,EURKRW=X,1363.3199462890625
2022-09-08,EUR,EURKRW=X,1376.25
2022-09-09,EUR,EURKRW=X,1383.02001953125
2022-09-12,EUR,EURKRW=X,1384.489990234375
2022-09-13,EUR,EURKRW=X,1390.8800048828125
2022-09-14,EUR,EURKRW=X,1386.280029296875
2022-09-15,EUR,EURKRW=X,1386.5
2022-09-16,EUR,EURKRW=X,1396.1400146484375
2022-09-19,EUR,EURKRW=X,1386.530029296875
2022-09-20,EUR,EURKRW=X,1391.3800048828125
2022-09-21,EUR,EURKRW=X,1386.050048828125
2022-09-22,EUR,EURKRW=X,1371.75
2022-09-23,EUR,EURKRW=X,1382.5799560546875
2022-09-26,EUR,EURKRW=X,1377.469970703125
2022-09-27,EUR,EURKRW=X,1377.8499755859375
2022-09-28,EUR,EURKRW=X,1365.739990234375
2022-09-29,EUR,EURKRW=X,1383.0799560546875
2022-09-30,EUR,EURKRW=X,1404.0799560546875
2022-10-03,EUR,EURKRW=X,1410.7099609375
2022-10-04,EUR,EURKRW=X,1407.6300048828125
2022-10-05,EUR,EURKRW=X,1412.52001953125
2022-10-06,EUR,EURKRW=X,1400.4200439453125
2022-10-07,EUR,EURKRW=X,1376.8900146484375
2022-10-10,EUR,EURKRW=X,1379.06005859375
2022-10-11,EUR,EURKRW=X,1384.8900146484375
2022-10-12,EUR,EURKRW=X,1389.02001953125
2022-10-13,EUR,EURKRW=X,1381.6400146484375
2022-10-14,EUR,EURKRW=X,1397.8199462890625
2022-10-17,EUR,EURKRW=X,1400.3499755859375
2022-10-18,EUR,EURKRW=X,1408.0
2022-10-19,EUR,EURKRW=X,1403.8800048828125
2022-10-20,EUR,EURKRW=X,1399.0799560546875
2022-10-21,EUR,EURKRW=X,1397.5400390625
2022-10-24,EUR,EURKRW=X,1407.8800048828125
2022-10-25,EUR,EURKRW=X,1426.5
2022-10-26,EUR,EURKRW=X,1419.719970703125
2022-10-27,EUR,EURKRW=X,1423.550048828125
2022-10-28,EUR,EURKRW=X,1415.5899658203125
2022-10-31,EUR,EURKRW=X,1415.219970703125
2022-11-01,EUR,EURKRW=X,1408.9100341796875
2022-11-02,EUR,EURKRW=X,1397.7900390625
2022-11-03,EUR,EURKRW=X,1398.0
2022-11-04,EUR,EURKRW=X,1387.0899658203125
2022-11-07,EUR,EURKRW=X,1356.9287109375
2022-11-08,EUR,EURKRW=X,1394.3699951171875
2022-11-09,EUR,EURKRW=X,1384.31005859375
2022-11-10,EUR,EURKRW=X,1371.3800048828125
2022-11-11,EUR,EURKRW=X,1374.9599609375
2022-11-14,EUR,EURKRW=X,1359.1400146484375
2022-11-15,EUR,EURKRW=X,1364.9100341796875
2022-11-16,EUR,EURKRW=X,1362.31005859375
2022-11-17,EUR,EURKRW=X,1388.219970703125
