persona,rank,weight,as_of_date,price_date,report_id,symbol,company,publication_date,report_age_days,entry_price_krw,target_price_krw,last_close_krw,target_upside_at_pub,current_return,target_gap_pct,ytd_return,return_1m,return_3m,return_1y,distance_from_52w_high,above_20ma,above_50ma,above_200ma,ma_stack,target_hit,expired,bucket,rank_basis,candidate_score,board_score,trade_date,score_mode,rebalance
pit_research_board_score_top10,9,0.06129990432357716,2025-12-01,2025-12-01,370191c7afc9d3fc,000150.KS,두산,2025-11-11,20,1014000.0,1874000.0,833000.0,0.8481262327416172,-0.1785009861932939,-0.5554962646744931,2.1433962264150943,-0.18172888015717092,0.5657894736842106,3.2739866598255514,-0.18172888015717092,False,True,True,False,False,False,fresh,최근 20일 리포트,1.187377,2.214324,2025-12-02,board_score,M
pit_research_board_score_top10,10,0.059798857768405926,2025-12-01,2025-12-01,254371e2fffbde07,078350.KS,한양디지텍,2024-04-17,593,22500.0,47800.0,20500.0,1.1244444444444444,-0.0888888888888889,-0.5711297071129707,1.4117647058823528,-0.08071748878923768,1.3163841807909606,1.5529265255292652,-0.2038834951456311,False,True,True,False,False,False,large-upside,목표 업사이드 50% 이상,1.574222,2.160102,2025-12-02,board_score,M
pit_research_board_score_top10,1,0.15241450669539608,2026-01-02,2026-01-02,074acdbfeb5be678,475960.KQ,토모큐브,2025-05-11,236,21000.0,64550.0,49250.0,2.073809523809524,1.3452380952380953,-0.2370255615801704,0.0,-0.07771535580524347,-0.04182879377431903,2.1509916826615485,-0.21451355661881977,False,True,True,False,False,False,large-upside,목표 업사이드 50% 이상,4.248571,4.57122,2026-01-05,board_score,M
pit_research_board_score_top10,2,0.12537888819585286,2026-01-02,2026-01-02,891215e30e9ee8b4,472850.KQ,폰드그룹,2025-06-10,206,4600.67138671875,16057.0,5300.0,2.4901427748900864,0.15200577361384182,-0.669925889020365,0.0,0.10221113439991569,0.025535594429697106,0.8144091945399896,-0.2541559313238567,False,True,True,False,False,False,large-upside,목표 업사이드 50% 이상,3.638206,3.760367,2026-01-05,board_score,M
pit_research_board_score_top10,3,0.1250996473162684,2026-01-02,2026-01-02,26a1eefc429193c6,456160.KQ,지투지바이오,2025-11-11,52,89600.0,319800.0,63600.0,2.5691964285714284,-0.2901785714285714,-0.8011257035647279,0.0,-0.2723112128146453,-0.025536280932067945,1.0341151809475608,-0.3503575076608785,False,False,,,False,False,fresh,최근 52일 리포트,3.596875,3.751992,2026-01-05,board_score,M
pit_research_board_score_top10,4,0.12073565417902564,2026-01-02,2026-01-02,91d1a46a03353151,TEM,Tempus AI Inc,2025-05-25,222,90116.74914944451,315636.1821899414,90025.3921946045,2.5025251706151566,-0.0010137622107130317,-0.7147811395702739,0.0,-0.18099126820954026,-0.3121325369184318,0.7838092251085871,-0.3836171666787499,False,False,False,False,False,False,large-upside,목표 업사이드 50% 이상,3.503535,3.621107,2026-01-05,board_score,M
pit_research_board_score_top10,5,0.10270699609599578,2026-01-02,2026-01-02,9ea31c54d63ef212,108490.KQ,로보티즈,2025-10-23,71,187000.0,355800.0,269500.0,0.9026737967914438,0.4411764705882353,-0.2425519955030916,0.0,0.0547945205479452,0.40878201777313117,9.169811320754716,-0.13897763578274758,False,True,True,False,False,False,fresh,최근 71일 리포트,1.70492,3.080391,2026-01-05,board_score,M
pit_research_board_score_top10,6,0.09849637705380833,2026-01-02,2026-01-02,9783da1e007737e2,950160.KQ,코오롱티슈진,2025-11-11,52,47600.0,121000.0,71500.0,1.542016806722689,0.5021008403361344,-0.40909090909090906,0.0,-0.13647342995169087,0.5888888888888888,1.9545454545454546,-0.1809851088201604,False,True,True,False,False,False,fresh,최근 52일 리포트,2.660924,2.954106,2026-01-05,board_score,M
pit_research_board_score_top10,7,0.07101547354568599,2026-01-02,2026-01-02,3b0f47d453265251,SXT,Sensient Technologies Corp,2025-12-01,32,140186.55476931762,348817.5588378906,134893.72649326175,1.4882383293596404,-0.03775560562684077,-0.6132828664283148,0.0,-0.007454805352303251,0.024424819805804132,0.3090980671110173,-0.19242611288641087,False,False,False,False,False,False,fresh,최근 32일 리포트,2.083534,2.129898,2026-01-05,board_score,M
pit_research_board_score_top10,8,0.07067324926054515,2026-01-02,2025-12-30,3871aacd23309b30,5253.T,Cover Corp,2024-11-21,407,24344.54855442047,61198.86512756348,13866.375326156616,1.5138632162661736,-0.43041148226021364,-0.7734210381638056,0.0009004538597157108,-0.021049112739430886,-0.19855604034629393,-0.4039641461472383,-0.569332658627458,False,False,False,False,False,False,large-upside,목표 업사이드 50% 이상,2.119409,2.119634,2026-01-05,board_score,M
pit_research_board_score_top10,9,0.06769562457382423,2026-01-02,2026-01-02,33e51b94729d7750,122640.KQ,예스티,2025-12-15,18,17970.0,40500.0,18550.0,1.2537562604340566,0.03227601558152471,-0.5419753086419753,0.0,0.1777777777777778,-0.06549118387909325,0.8186274509803921,-0.12085308056872035,True,True,True,True,False,False,fresh,최근 18일 리포트,1.787535,2.030329,2026-01-05,board_score,M
pit_research_board_score_top10,10,0.06578358308359751,2026-01-02,2026-01-02,2427c05877a23528,098120.KQ,마이크로컨텍솔,2025-10-23,71,27100.0,58200.0,17590.0,1.1476014760147604,-0.35092250922509227,-0.697766323024055,0.0,-0.09001551991722712,-0.3436567164179104,2.4422700587084147,-0.403728813559322,False,False,False,False,False,False,fresh,최근 71일 리포트,1.606642,1.972983,2026-01-05,board_score,M
pit_research_board_score_top10,1,0.14359213313726693,2026-02-02,2026-02-02,074acdbfeb5be678,475960.KQ,토모큐브,2025-05-11,267,21000.0,64550.0,48000.0,2.073809523809524,1.2857142857142856,-0.25639039504260264,-0.025380710659898442,-0.030303030303030276,0.11627906976744184,1.4060150375939848,-0.23444976076555024,True,False,True,False,False,False,large-upside,목표 업사이드 50% 이상,4.189048,4.39995,2026-02-03,board_score,M
pit_research_board_score_top10,2,0.13099739347945283,2026-02-02,2026-02-02,9783da1e007737e2,950160.KQ,코오롱티슈진,2025-11-11,83,47600.0,121000.0,102900.0,1.542016806722689,1.1617647058823528,-0.14958677685950417,0.43916083916083926,0.43115438108484017,1.154973821989529,2.4242928452579036,-0.020000000000000018,True,True,True,True,False,False,fresh,최근 83일 리포트,3.320588,4.014022,2026-02-03,board_score,M
pit_research_board_score_top10,3,0.1271524746149884,2026-02-02,2026-02-02,891215e30e9ee8b4,472850.KQ,폰드그룹,2025-06-10,237,4600.67138671875,16057.0,5570.0,2.4901427748900864,0.21069286019416955,-0.6531107928006477,0.050943396226415194,0.06297709923664119,0.2151440065848138,0.9105154334946983,-0.2161601014101664,True,True,True,False,False,False,large-upside,목표 업사이드 50% 이상,3.696893,3.896206,2026-02-03,board_score,M
pit_research_board_score_top10,4,0.12549393399562475,2026-02-02,2026-02-02,26a1eefc429193c6,456160.KQ,지투지바이오,2025-11-11,83,89600.0,319800.0,74300.0,2.5691964285714284,-0.1707589285714286,-0.7676672920575359,0.16823899371069184,0.14660493827160503,0.20486483942430667,1.3763326720818205,-0.24106230847803878,False,False,,,False,False,fresh,최근 83일 리포트,3.596875,3.845385,2026-02-03,board_score,M
pit_research_board_score_top10,5,0.11433767751248866,2026-02-02,2026-02-02,91d1a46a03353151,TEM,Tempus AI Inc,2025-05-25,253,90116.74914944451,315636.1821899414,84827.24175354,2.5025251706151566,-0.058696162986668465,-0.7312499436376618,-0.05774093635524358,-0.08982718768293241,-0.29740194335462833,-0.053797985926289926,-0.41920768862801694,False,False,False,False,False,False,large-upside,목표 업사이드 50% 이상,3.503535,3.503535,2026-02-03,board_score,M
pit_research_board_score_top10,6,0.07634893532892552,2026-02-02,2026-02-02,33e51b94729d7750,122640.KQ,예스티,2025-12-15,49,17970.0,40500.0,21700.0,1.2537562604340566,0.2075681691708402,-0.46419753086419757,0.16981132075471694,0.14936440677966112,0.17934782608695654,0.7613636363636365,0.0,True,True,True,True,False,False,fresh,최근 49일 리포트,1.962827,2.339484,2026-02-03,board_score,M
pit_research_board_score_top10,7,0.07518031052739087,2026-02-02,2026-02-02,254371e2fffbde07,078350.KS,한양디지텍,2024-04-17,656,22500.0,47800.0,26000.0,1.1244444444444444,0.15555555555555545,-0.4560669456066946,0.21212121212121215,0.14537444933920707,0.1206896551724137,2.005780346820809,-0.0714285714285714,True,True,True,True,False,False,large-upside,목표 업사이드 50% 이상,1.729778,2.303675,2026-02-03,board_score,M
pit_research_board_score_top10,8,0.06942203738078577,2026-02-02,2026-02-02,3b0f47d453265251,SXT,Sensient Technologies Corp,2025-12-01,63,140186.55476931762,348817.5588378906,137607.03350122087,1.4882383293596404,-0.018400632445397136,-0.6055042814941196,0.020114404713214462,0.007154453323862109,0.05497435972032205,0.2577859095083248,-0.1761822448851844,False,False,False,False,False,False,fresh,최근 63일 리포트,2.083534,2.12723,2026-02-03,board_score,M
pit_research_board_score_top10,9,0.0691667994637034,2026-02-02,2026-02-02,3871aacd23309b30,5253.T,Cover Corp,2024-11-21,438,24344.54855442047,61198.86512756348,14783.863540649414,1.5138632162661736,-0.3927238573514247,-0.7584291226670006,-0.028163751520723812,-0.028163751520723812,-0.14084308198943907,-0.4314248360942311,-0.5408369486252267,False,False,False,False,False,False,large-upside,목표 업사이드 50% 이상,2.119409,2.119409,2026-02-03,board_score,M
pit_research_board_score_top10,10,0.06830830455937291,2026-02-02,2026-02-02,2427c05877a23528,098120.KQ,마이크로컨텍솔,2025-10-23,102,27100.0,58200.0,19650.0,1.1476014760147604,-0.2749077490774908,-0.6623711340206185,0.11711199545196127,0.0755336617405582,-0.2654205607476635,2.7145557655954633,-0.3338983050847457,True,True,True,False,False,False,fresh,최근 102일 리포트,1.606642,2.093103,2026-02-03,board_score,M
pit_research_board_score_top10,1,0.1461751585601172,2026-03-02,2026-02-27,26a1eefc429193c6,456160.KQ,지투지바이오,2025-11-11,111,89600.0,319800.0,108200.0,2.5691964285714284,0.2075892857142858,-0.6616635397123203,0.7012578616352201,0.45625841184387617,0.295808383233533,2.4605544430585864,0.0,True,True,,,False,False,fresh,최근 111일 리포트,3.804464,4.448862,2026-03-03,board_score,M
pit_research_board_score_top10,2,0.13619255423927024,2026-03-02,2026-02-27,891215e30e9ee8b4,472850.KQ,폰드그룹,2025-06-10,265,4600.67138671875,16057.0,6210.0,2.4901427748900864,0.3498029913475391,-0.6132527869465031,0.17169811320754724,0.1149012567324954,0.2914587065327314,0.9740869730559312,-0.13509749303621166,True,True,True,True,False,False,large-upside,목표 업사이드 50% 이상,3.836003,4.14504,2026-03-03,board_score,M
pit_research_board_score_top10,3,0.13185135578790097,2026-03-02,2026-02-27,9783da1e007737e2,950160.KQ,코오롱티슈진,2025-11-11,111,47600.0,121000.0,107000.0,1.542016806722689,1.2478991596638656,-0.11570247933884292,0.49650349650349646,0.03984450923226435,0.28451380552220895,1.747111681643132,0.0,True,True,True,True,False,False,fresh,최근 111일 리포트,3.406723,4.012915,2026-03-03,board_score,M
pit_research_board_score_top10,4,0.1152698341101984,2026-03-02,2026-03-02,91d1a46a03353151,TEM,Tempus AI Inc,2025-05-25,281,90116.74914944451,315636.1821899414,76686.43697547913,2.5025251706151566,-0.1490323641356982,-0.7570416786712644,-0.14816880986523284,-0.09596922650996309,-0.29482750458609586,0.03145790194319775,-0.47494587751331974,False,False,False,False,False,False,large-upside,목표 업사이드 50% 이상,3.503535,3.508254,2026-03-03,board_score,M
pit_research_board_score_top10,5,0.0832992280240238,2026-03-02,2026-02-27,2427c05877a23528,098120.KQ,마이크로컨텍솔,2025-10-23,130,27100.0,58200.0,31350.0,1.1476014760147604,0.15682656826568264,-0.46134020618556704,0.7822626492325184,0.5954198473282444,0.654353562005277,2.3745963401506995,-0.014150943396226467,True,True,True,True,False,False,large-upside,목표 업사이드 50% 이상,1.763469,2.535224,2026-03-03,board_score,M
pit_research_board_score_top10,6,0.08138236507111647,2026-03-02,2026-02-27,8b7a226ac2c09a02,489790.KS,한화비전,2025-04-19,317,55900.0,111600.0,85400.0,0.9964221824686941,0.5277280858676208,-0.23476702508960579,0.8545059717698154,0.5008787346221442,0.9654775604142694,0.8035902851108765,-0.006976744186046546,True,True,True,True,False,False,large-upside,목표 업사이드 50% 이상,1.922719,2.476884,2026-03-03,board_score,M
pit_research_board_score_top10,7,0.07968288239411649,2026-03-02,2026-02-27,33e51b94729d7750,122640.KQ,예스티,2025-12-15,77,17970.0,40500.0,23100.0,1.2537562604340566,0.2854757929883138,-0.4296296296296296,0.24528301886792447,0.06451612903225801,0.4303405572755419,0.6873630387143901,-0.05327868852459017,True,True,True,True,False,False,fresh,최근 77일 리포트,2.040735,2.42516,2026-03-03,board_score,M
pit_research_board_score_top10,8,0.07619428381873271,2026-03-02,2026-02-27,f0cba38be64424ad,017960.KS,한국카본,2025-11-11,111,32000.0,64000.0,41900.0,1.0,0.30937499999999996,-0.3453125,0.5099099099099098,0.3114241001564946,0.5044883303411132,1.7475409836065574,0.0,True,True,True,True,False,False,fresh,최근 111일 리포트,1.709375,2.318984,2026-03-03,board_score,M
pit_research_board_score_top10,9,0.07515699613578303,2026-03-02,2026-02-27,370191c7afc9d3fc,000150.KS,두산,2025-11-11,111,1014000.0,1874000.0,1278000.0,0.8481262327416172,0.2603550295857988,-0.3180362860192102,0.6749672346002622,0.5360576923076923,0.5,3.006269592476489,0.0,True,True,True,True,False,False,fresh,최근 111일 리포트,1.447732,2.287414,2026-03-03,board_score,M
pit_research_board_score_top10,10,0.07479534185874066,2026-03-02,2026-03-02,bafddc2de3fbd482,5726.T,"OSAKA Titanium Technologies Co.,Ltd.",2024-05-24,647,20169.714794158936,37464.265060424805,30979.156851768497,0.857451403887689,0.5359243880205946,-0.1731011724958892,0.7594798338335069,0.4577189346120851,0.603714987488581,0.8678704867444904,0.0,True,True,True,True,False,False,large-upside,목표 업사이드 50% 이상,1.736356,2.276407,2026-03-03,board_score,M
pit_research_board_score_top10,1,0.14609444732470367,2026-04-01,2026-04-01,26a1eefc429193c6,456160.KQ,지투지바이오,2025-11-11,141,89600.0,319800.0,76200.0,2.5691964285714284,-0.1495535714285714,-0.7617260787992495,0.19811320754716988,-0.238,0.19811320754716988,1.437100263965474,-0.35858585858585856,False,False,,,False,False,large-upside,목표 업사이드 50% 이상,3.596875,3.861968,2026-04-02,board_score,M
pit_research_board_score_top10,2,0.1409507226003968,2026-04-01,2026-04-01,891215e30e9ee8b4,472850.KQ,폰드그룹,2025-06-10,295,4600.67138671875,16057.0,5270.0,2.4901427748900864,0.14548498621602768,-0.6717942330447779,-0.005660377358490565,-0.11129848229342332,-0.005660377358490565,0.6287364931360944,-0.266016713091922,False,False,False,False,False,False,large-upside,목표 업사이드 50% 이상,3.631685,3.725995,2026-04-02,board_score,M
pit_research_board_score_top10,3,0.1326329165017164,2026-04-01,2026-04-01,91d1a46a03353151,TEM,Tempus AI Inc,2025-05-25,311,90116.74914944451,315636.1821899414,70701.60599813238,2.5025251706151566,-0.21544433564858356,-0.7760028476216138,-0.21464817564693994,-0.0780428875481648,-0.21464817564693994,0.017202193855569314,-0.5159226173512481,False,False,False,False,False,False,large-upside,목표 업사이드 50% 이상,3.503535,3.506116,2026-04-02,board_score,M
pit_research_board_score_top10,4,0.09333310888117471,2026-04-01,2026-04-01,254371e2fffbde07,078350.KS,한양디지텍,2024-04-17,714,22500.0,47800.0,30950.0,1.1244444444444444,0.37555555555555564,-0.35251046025104604,0.442890442890443,0.32548179871520344,0.442890442890443,1.911571025399812,-0.11190817790530849,True,True,True,True,False,False,large-upside,목표 업사이드 50% 이상,1.949778,2.467236,2026-04-02,board_score,M
pit_research_board_score_top10,5,0.08984875392168676,2026-04-01,2026-04-01,2427c05877a23528,098120.KQ,마이크로컨텍솔,2025-10-23,160,27100.0,58200.0,29350.0,1.1476014760147604,0.08302583025830268,-0.4957044673539519,0.6685616827743035,0.012068965517241459,0.6685616827743035,1.988798370672098,-0.07704402515723274,True,True,True,True,False,False,large-upside,목표 업사이드 50% 이상,1.689668,2.375128,2026-04-02,board_score,M
pit_research_board_score_top10,6,0.08235002166656863,2026-04-01,2026-04-01,f40ba70b1416ef74,112610.KS,씨에스윈드,2024-10-17,531,61600.0,134400.0,63700.0,1.1818181818181817,0.03409090909090917,-0.5260416666666667,0.5747836835599505,0.26640159045725653,0.5747836835599505,0.8304597701149425,-0.036308623298033305,True,True,True,True,False,False,large-upside,목표 업사이드 50% 이상,1.688636,2.176901,2026-04-02,board_score,M
pit_research_board_score_top10,7,0.08041151159639012,2026-04-01,2026-04-01,3b0f47d453265251,SXT,Sensient Technologies Corp,2025-12-01,121,140186.55476931762,348817.5588378906,137629.86206460558,1.4882383293596404,-0.01823778827376976,-0.6054388359257807,0.020283638405381943,-0.0487576674055874,0.020283638405381943,0.24701369276938956,-0.17604557617456995,True,True,False,False,False,False,large-upside,목표 업사이드 50% 이상,2.083534,2.125657,2026-04-02,board_score,M
pit_research_board_score_top10,8,0.08017515590755875,2026-04-01,2026-04-01,3871aacd23309b30,5253.T,Cover Corp,2024-11-21,496,24344.54855442047,61198.86512756348,13177.251062393188,1.5138632162661736,-0.45871861074209697,-0.7846814473613782,-0.13377648525135022,-0.12464310674888524,-0.13377648525135022,-0.418653884625493,-0.4471618708758266,False,False,False,False,False,False,large-upside,목표 업사이드 50% 이상,2.119409,2.119409,2026-04-02,board_score,M
pit_research_board_score_top10,9,0.07880653995585732,2026-04-01,2026-04-01,f0cba38be64424ad,017960.KS,한국카본,2025-11-11,141,32000.0,64000.0,41150.0,1.0,0.28593749999999996,-0.35703125,0.48288288288288284,0.013546798029556717,0.48288288288288284,1.8438147892190742,-0.1736947791164659,False,True,True,False,False,False,large-upside,목표 업사이드 50% 이상,1.685937,2.08323,2026-04-02,board_score,M
pit_research_board_score_top10,10,0.07539682164394688,2026-04-01,2026-04-01,33e51b94729d7750,122640.KQ,예스티,2025-12-15,107,17970.0,40500.0,20400.0,1.2537562604340566,0.1352253756260433,-0.49629629629629635,0.09973045822102433,-0.08520179372197312,0.09973045822102433,0.5178571428571428,-0.29166666666666663,False,False,True,False,False,False,fresh,최근 107일 리포트,1.890484,1.993095,2026-04-02,board_score,M
pit_research_board_score_top10,1,0.1334602938686529,2026-05-01,2026-04-30,891215e30e9ee8b4,472850.KQ,폰드그룹,2025-06-10,325,4600.67138671875,16057.0,5850.0,2.4901427748900864,0.27155354257376874,-0.6356729152394593,0.10377358490566047,0.11005692599620498,0.050269299820466795,0.7532027104050316,-0.1852367688022284,True,True,True,False,False,False,large-upside,목표 업사이드 50% 이상,3.757753,3.946677,2026-05-04,board_score,M
pit_research_board_score_top10,2,0.1333702422220215,2026-05-01,2026-04-30,26a1eefc429193c6,456160.KQ,지투지바이오,2025-11-11,171,89600.0,319800.0,85600.0,2.5691964285714284,-0.044642857142857095,-0.732332707942464,0.3459119496855345,0.12335958005249337,0.15208613728129206,1.7377399290740758,-0.2794612794612794,True,True,,,False,False,large-upside,목표 업사이드 50% 이상,3.596875,3.944014,2026-05-04,board_score,M
pit_research_board_score_top10,3,0.11897317181208293,2026-05-01,2026-05-01,91d1a46a03353151,TEM,Tempus AI Inc,2025-05-25,341,90116.74914944451,315636.1821899414,81070.55053710938,2.5025251706151566,-0.10038309967588199,-0.7431519099786751,-0.09947017657126977,0.14665783602215332,-0.04428637709741223,0.0981979715975001,-0.4449288759447142,True,True,False,False,False,False,large-upside,목표 업사이드 50% 이상,3.503535,3.518265,2026-05-04,board_score,M
pit_research_board_score_top10,4,0.0957261177402792,2026-05-01,2026-04-30,2427c05877a23528,098120.KQ,마이크로컨텍솔,2025-10-23,190,27100.0,58200.0,37400.0,1.1476014760147604,0.38007380073800734,-0.3573883161512027,1.1262080727686183,0.27427597955706995,0.9033078880407124,2.283582089552239,0.0,True,True,True,True,False,False,large-upside,목표 업사이드 50% 이상,1.986716,2.830805,2026-05-04,board_score,M
pit_research_board_score_top10,5,0.09543235932710353,2026-05-01,2026-04-30,370191c7afc9d3fc,000150.KS,두산,2025-11-11,171,1014000.0,1874000.0,1596000.0,0.8481262327416172,0.5739644970414202,-0.14834578441835644,1.091743119266055,0.4339622641509433,0.9182692307692308,3.7856071964017994,0.0,True,True,True,True,False,False,large-upside,목표 업사이드 50% 이상,1.761341,2.822118,2026-05-04,board_score,M
pit_research_board_score_top10,6,0.09124625966951957,2026-05-01,2026-04-30,33e51b94729d7750,122640.KQ,예스티,2025-12-15,137,17970.0,40500.0,27200.0,1.2537562604340566,0.513633834168058,-0.32839506172839505,0.46630727762803237,0.33333333333333326,0.2534562211981566,0.6190476190476191,-0.08417508417508412,True,True,True,True,False,False,large-upside,목표 업사이드 50% 이상,2.268893,2.698327,2026-05-04,board_score,M
pit_research_board_score_top10,7,0.0876612031840071,2026-05-01,2026-04-30,f0cba38be64424ad,017960.KS,한국카본,2025-11-11,171,32000.0,64000.0,49550.0,1.0,0.5484374999999999,-0.22578125000000004,0.7855855855855856,0.20413122721749688,0.5508607198748043,1.516505840528187,-0.0507662835249042,True,True,True,True,False,False,large-upside,목표 업사이드 50% 이상,1.948437,2.59231,2026-05-04,board_score,M
pit_research_board_score_top10,8,0.0825397905357444,2026-05-01,2026-04-30,8b7a226ac2c09a02,489790.KS,한화비전,2025-04-19,377,55900.0,111600.0,86200.0,0.9964221824686941,0.5420393559928445,-0.2275985663082437,0.8718783930510314,0.14021164021164023,0.5149384885764499,0.43906510851419034,-0.07011866235167208,True,True,True,True,False,False,large-upside,목표 업사이드 50% 이상,1.93703,2.44086,2026-05-04,board_score,M
pit_research_board_score_top10,9,0.08179110730013835,2026-05-01,2026-05-01,3b0f47d453265251,SXT,Sensient Technologies Corp,2025-12-01,151,140186.55476931762,348817.5588378906,166459.9508526642,1.4882383293596404,0.18741737484440257,-0.5227879255641923,0.2340080979301824,0.20947553354754733,0.2096761816407251,0.26178021112299676,-0.10050833710434504,True,True,True,False,False,False,large-upside,목표 업사이드 50% 이상,2.270951,2.41872,2026-05-04,board_score,M
pit_research_board_score_top10,10,0.07979945434045048,2026-05-01,2026-04-30,f40ba70b1416ef74,112610.KS,씨에스윈드,2024-10-17,561,61600.0,134400.0,71600.0,1.1818181818181817,0.16233766233766245,-0.46726190476190477,0.7700865265760197,0.12401883830455263,0.8265306122448979,0.8694516971279374,-0.06892067620286091,True,True,True,True,False,False,large-upside,목표 업사이드 50% 이상,1.816883,2.359823,2026-05-04,board_score,M
pit_research_board_score_top5,1,0.5,2021-01-04,2021-01-04,aca3b0e80e5d334c,SE,SEA ltd.,2020-12-05,30,215206.20835532248,317355.8403808594,212672.15732243657,0.47465931771298986,-0.011774990379004313,-0.32986216019466263,0.0,-0.011774990379004313,0.1255392506243851,3.506376460578813,-0.04672873393041588,False,True,True,False,False,False,fresh,최근 30일 리포트,0.664523,1.29048,2021-01-05,board_score,M
pit_research_board_score_top5,2,0.5,2021-01-04,2021-01-04,02f44f98e36b5ee9,GTT.PA,Gaztransport&technigaz,2020-12-05,30,105191.1168224793,124901.5678527832,106715.86328991687,0.18737752412656006,0.014495011684406256,-0.1456002904967626,0.0,0.014495011684406256,-0.051212408455412306,-0.0730226449140452,-0.17720593140364205,True,False,True,False,False,False,fresh,최근 30일 리포트,0.276824,0.276824,2021-01-05,board_score,M
pit_research_board_score_top5,1,0.2,2021-02-01,2021-02-01,6078643ec9d84be5,285490.KQ,노바텍,2021-01-16,16,36809.5234375,139200.0,33904.76171875,2.781630051156513,-0.07891332045311816,-0.7564313094917385,-0.11771992965032319,-0.11771992965032319,1.0727802277698593,3.341463326185819,-0.1720930654027496,False,False,True,False,False,False,fresh,최근 16일 리포트,3.894282,4.395502,2021-02-02,board_score,M
pit_research_board_score_top5,2,0.2,2021-02-01,2021-02-01,aca3b0e80e5d334c,SE,SEA ltd.,2020-12-05,58,215206.20835532248,317355.8403808594,260953.43907906488,0.47465931771298986,0.21257393582349682,-0.17772605424278898,0.227022109355989,0.227022109355989,0.38527393949705946,3.7098305603736694,0.0,True,True,True,True,False,False,fresh,최근 58일 리포트,0.877097,1.710327,2021-02-02,board_score,M
pit_research_board_score_top5,3,0.2,2021-02-01,2021-02-01,16ef439296056ba9,006650.KS,대한유화,2021-01-16,16,272500.0,394500.0,287500.0,0.44770642201834865,0.05504587155963292,-0.27122940430925224,0.2286324786324787,0.2286324786324787,0.41277641277641286,2.055260361317747,-0.0368509212730318,True,True,True,True,False,False,fresh,최근 16일 리포트,0.681835,1.267282,2021-02-02,board_score,M
pit_research_board_score_top5,4,0.2,2021-02-01,2021-02-01,74fbe4ce4444129a,170790.KQ,파이오링크,2021-01-16,16,12500.0,20400.0,13000.0,0.6319999999999999,0.040000000000000036,-0.36274509803921573,-0.04761904761904767,-0.04761904761904767,-0.07801418439716312,0.4508928571428572,-0.25287356321839083,False,False,False,False,False,False,fresh,최근 16일 리포트,0.9248,0.992434,2021-02-02,board_score,M
pit_research_board_score_top5,5,0.2,2021-02-01,2021-02-01,fb850fafdb38be16,166090.KQ,하나머티리얼즈,2021-01-16,16,31050.0,40400.0,27900.0,0.30112721417069244,-0.10144927536231885,-0.30940594059405946,-0.08823529411764708,-0.08823529411764708,0.2372505543237251,0.5674157303370786,-0.11428571428571432,False,True,True,False,False,False,fresh,최근 16일 리포트,0.421578,0.50669,2021-02-02,board_score,M
pit_research_board_score_top5,1,0.2,2021-03-01,2021-02-26,6078643ec9d84be5,285490.KQ,노바텍,2021-01-16,44,36809.5234375,139200.0,34000.0,2.781630051156513,-0.07632599325200107,-0.7557471264367817,-0.1152416099919148,0.002808994265762088,0.04385967594897067,4.36842091466846,-0.16976747957088123,False,False,True,False,False,False,fresh,최근 44일 리포트,3.894282,4.549545,2021-03-02,board_score,M
pit_research_board_score_top5,2,0.2,2021-03-01,2021-03-01,aca3b0e80e5d334c,SE,SEA ltd.,2020-12-05,86,215206.20835532248,317355.8403808594,279168.6713157166,0.47465931771298986,0.2972147664754494,-0.12032918322635655,0.31267146029117154,0.06980261421706246,0.41978439321232575,3.8422392720856786,-0.0987046018062947,False,True,True,False,False,False,fresh,최근 86일 리포트,0.961738,1.716242,2021-03-02,board_score,M
pit_research_board_score_top5,3,0.2,2021-03-01,2021-02-26,fb850fafdb38be16,166090.KQ,하나머티리얼즈,2021-01-16,44,31050.0,40400.0,36300.0,0.30112721417069244,0.16908212560386482,-0.10148514851485146,0.18627450980392157,0.30107526881720426,0.47861507128309566,1.1479289940828403,-0.047244094488189003,True,True,True,True,False,False,fresh,최근 44일 리포트,0.59066,1.029418,2021-03-02,board_score,M
pit_research_board_score_top5,4,0.2,2021-03-01,2021-02-26,74fbe4ce4444129a,170790.KQ,파이오링크,2021-01-16,44,12500.0,20400.0,12800.0,0.6319999999999999,0.02400000000000002,-0.37254901960784315,-0.06227106227106227,-0.01538461538461533,-0.11111111111111116,0.5980024968789013,-0.26436781609195403,False,False,False,False,False,False,fresh,최근 44일 리포트,0.9088,0.9985,2021-03-02,board_score,M
pit_research_board_score_top5,5,0.2,2021-03-01,2021-03-01,02f44f98e36b5ee9,GTT.PA,Gaztransport&technigaz,2020-12-05,86,105191.1168224793,124901.5678527832,94507.39159071352,0.18737752412656006,-0.10156489972243232,-0.24334503389016027,-0.11440165803687852,-0.07340709328358908,-0.1520783219453914,-0.1144702585330839,-0.21299128855895588,False,False,False,False,False,False,fresh,최근 86일 리포트,0.262329,0.262329,2021-03-02,board_score,M
pit_research_board_score_top5,1,0.25,2021-04-01,2021-04-01,6078643ec9d84be5,285490.KQ,노바텍,2021-01-16,75,36809.5234375,139200.0,37238.09375,2.781630051156513,0.011642919344709401,-0.7324849586925287,-0.030978944905289962,0.12680117113209044,-0.030978944905289962,6.742573760863683,-0.09069775205769659,True,True,True,True,False,False,fresh,최근 75일 리포트,3.905925,5.137311,2021-04-02,board_score,M
