date,account_id,decision,buy_count,sell_count,trade_count,symbols,reasons,cash_krw,holdings_value_krw,equity_krw,contributed_capital_krw,net_profit_krw,open_positions
2023-08-08,benchmark_qqq,hold,0,0,0,,,474355.0292,54972579.0,55446934.0292,44500000.0,10946934.0292,1
2023-08-08,benchmark_spy,hold,0,0,0,,,342606.2466,53403605.9375,53746212.1841,44500000.0,9246212.1841,1
2023-08-08,smic_follower,hold,0,0,0,,,840.2039,45501799.7536,45502639.9575,44500000.0,1002639.9575,52
2023-08-08,smic_follower_v2,hold,0,0,0,,,992.9788,41144405.0955,41145398.0743,44500000.0,-3354601.9257,24
2023-08-09,all_weather,hold,0,0,0,,,506628.5398,49496367.0779,50002995.6176,44500000.0,5502995.6176,4
2023-08-09,benchmark_gld,hold,0,0,0,,,8379.672,49861331.5122,49869711.1841,44500000.0,5369711.1841,1
2023-08-09,benchmark_kodex200,hold,0,0,0,,,25023.4284,41742300.0,41767323.4284,44500000.0,-2732676.5716,1
2023-08-09,benchmark_qqq,hold,0,0,0,,,474387.497,54739017.1179,55213404.615,44500000.0,10713404.615,1
2023-08-09,benchmark_spy,hold,0,0,0,,,342629.6967,53408416.1601,53751045.8568,44500000.0,9251045.8568,1
2023-08-09,smic_follower,hold,0,0,0,,,840.2615,45742275.3249,45743115.5863,44500000.0,1243115.5863,52
2023-08-09,smic_follower_v2,hold,0,0,0,,,993.0468,41490942.0147,41491935.0615,44500000.0,-3008064.9385,24
2023-08-10,all_weather,hold,0,0,0,,,506663.2166,49384382.5328,49891045.7494,44500000.0,5391045.7494,4
2023-08-10,benchmark_gld,hold,0,0,0,,,8380.2455,49693427.0939,49701807.3395,44500000.0,5201807.3395,1
2023-08-10,benchmark_kodex200,hold,0,0,0,,,25025.1411,41608100.0,41633125.1411,44500000.0,-2866874.8589,1
2023-08-10,benchmark_qqq,hold,0,0,0,,,474419.9671,54713986.2053,55188406.1724,44500000.0,10688406.1724,1
2023-08-10,benchmark_spy,hold,0,0,0,,,342653.1484,53304635.3606,53647288.509,44500000.0,9147288.509,1
2023-08-10,smic_follower,hold,0,0,0,,,840.319,46037372.5091,46038212.8281,44500000.0,1538212.8281,52
2023-08-10,smic_follower_v2,hold,0,0,0,,,993.1147,41727783.3176,41728776.4323,44500000.0,-2771223.5677,24
2023-08-11,all_weather,hold,0,0,0,,,506697.8958,49391914.2751,49898612.1709,44500000.0,5398612.1709,4
2023-08-11,benchmark_gld,hold,0,0,0,,,8380.8191,49870841.9555,49879222.7746,44500000.0,5379222.7746,1
2023-08-11,benchmark_kodex200,hold,0,0,0,,,25026.854,41473900.0,41498926.854,44500000.0,-3001073.146,1
2023-08-11,benchmark_qqq,hold,0,0,0,,,474452.4394,54559241.9761,55033694.4155,44500000.0,10533694.4155,1
2023-08-11,benchmark_spy,hold,0,0,0,,,342676.6018,53463750.0551,53806426.6569,44500000.0,9306426.6569,1
2023-08-11,smic_follower,hold,0,0,0,,,840.3765,46379647.5994,46380487.9758,44500000.0,1880487.9758,52
2023-08-11,smic_follower_v2,hold,0,0,0,,,993.1827,42609276.2647,42610269.4475,44500000.0,-1889730.5525,24
2023-08-14,all_weather,hold,0,0,0,,,506801.9406,49764758.3881,50271560.3286,44500000.0,5771560.3286,4
2023-08-14,benchmark_gld,hold,0,0,0,,,8382.54,50144617.7819,50153000.322,44500000.0,5653000.322,1
2023-08-14,benchmark_kodex200,hold,0,0,0,,,25031.993,41101800.0,41126831.993,44500000.0,-3373168.007,1
2023-08-14,benchmark_qqq,hold,0,0,0,,,474549.8629,55643580.4795,56118130.3424,44500000.0,11618130.3424,1
2023-08-14,benchmark_spy,hold,0,0,0,,,342746.9666,54218847.5064,54561594.4729,44500000.0,10061594.4729,1
2023-08-14,smic_follower,hold,0,0,0,,,840.549,46073039.711,46073880.26,44500000.0,1573880.26,52
2023-08-14,smic_follower_v2,rebalance,10,1,11,001530.KS|023160.KS|047810.KS|159010.KQ|182360.KQ|210980.KS|228670.KQ|316140.KS|408920.KQ|453340.KQ|950170.KQ,rebalance_buy|stop_loss_average_down,3202.4806,42559753.8169,42562956.2975,44500000.0,-1937043.7025,23
2023-08-15,all_weather,hold,0,0,0,,,506836.6293,49598252.8383,50105089.4675,44500000.0,5605089.4675,4
2023-08-15,benchmark_gld,hold,0,0,0,,,8383.1138,50204468.4873,50212851.6011,44500000.0,5712851.6011,1
2023-08-15,benchmark_kodex200,hold,0,0,0,,,25033.7063,41101800.0,41126833.7063,44500000.0,-3373166.2937,1
2023-08-15,benchmark_qqq,hold,0,0,0,,,474582.344,55265525.3013,55740107.6453,44500000.0,11240107.6453,1
2023-08-15,benchmark_spy,hold,0,0,0,,,342770.4263,53794014.2582,54136784.6845,44500000.0,9636784.6845,1
2023-08-15,smic_follower,hold,0,0,0,,,840.6066,46063211.9529,46064052.5595,44500000.0,1564052.5595,52
2023-08-15,smic_follower_v2,hold,0,0,0,,,3202.6997,42580445.1659,42583647.8657,44500000.0,-1916352.1343,23
2023-08-16,all_weather,hold,0,0,0,,,506871.3203,49231962.0888,49738833.4092,44500000.0,5238833.4092,4
2023-08-16,benchmark_gld,hold,0,0,0,,,8383.6876,50064071.6467,50072455.3343,44500000.0,5572455.3343,1
2023-08-16,benchmark_kodex200,hold,0,0,0,,,25035.4198,40485700.0,40510735.4198,44500000.0,-3989264.5802,1
2023-08-16,benchmark_qqq,hold,0,0,0,,,474614.8274,54844189.2474,55318804.0748,44500000.0,10818804.0748,1
2023-08-16,benchmark_spy,hold,0,0,0,,,342793.8877,53559293.8715,53902087.7591,44500000.0,9402087.7591,1
2023-08-16,smic_follower,rebalance,18,1,19,000210.KS|001530.KS|023160.KS|041830.KQ|054210.KQ|054780.KQ|114810.KQ|159010.KQ|182360.KQ|204620.KQ|215000.KQ|228670.KQ|293490.KQ|294570.KQ|316140.KS|348370.KQ|352820.KS|363280.KS|368600.KQ,rebalance_buy|target_hit,2132.096,45090912.9154,45093045.0114,44500000.0,593045.0114,51
2023-08-16,smic_follower_v2,rebalance,12,1,13,001530.KS|023160.KS|047810.KS|054210.KQ|068270.KS|159010.KQ|182360.KQ|204620.KQ|210980.KS|316140.KS|408920.KQ|453340.KQ|950170.KQ,rebalance_buy|target_hit,3794.3577,41722334.585,41726128.9427,44500000.0,-2773871.0573,22
2023-08-17,all_weather,hold,0,0,0,,,506906.0138,49076076.3896,49582982.4034,44500000.0,5082982.4034,4
2023-08-17,benchmark_gld,hold,0,0,0,,,8384.2614,50158463.7693,50166848.0307,44500000.0,5666848.0307,1
2023-08-17,benchmark_kodex200,hold,0,0,0,,,25037.1334,40363700.0,40388737.1334,44500000.0,-4111262.8666,1
2023-08-17,benchmark_qqq,hold,0,0,0,,,474647.313,54431109.8493,54905757.1623,44500000.0,10405757.1623,1
2023-08-17,benchmark_spy,hold,0,0,0,,,342817.3506,53333410.8585,53676228.2092,44500000.0,9176228.2092,1
2023-08-17,smic_follower,hold,0,0,0,,,2132.2419,44756749.0187,44758881.2606,44500000.0,258881.2606,51
2023-08-17,smic_follower_v2,hold,0,0,0,,,3794.6174,41372551.2691,41376345.8865,44500000.0,-3123654.1135,22
2023-08-18,all_weather,hold,0,0,0,,,506940.7096,48888292.3191,49395233.0287,44500000.0,4895233.0287,4
2023-08-18,benchmark_gld,hold,0,0,0,,,8384.8353,50008329.8143,50016714.6496,44500000.0,5516714.6496,1
2023-08-18,benchmark_kodex200,hold,0,0,0,,,25038.8471,40150200.0,40175238.8471,44500000.0,-4324761.1529,1
2023-08-18,benchmark_qqq,hold,0,0,0,,,474679.8009,54190812.3656,54665492.1665,44500000.0,10165492.1665,1
2023-08-18,benchmark_spy,hold,0,0,0,,,342840.8152,53190264.4744,53533105.2896,44500000.0,9033105.2896,1
2023-08-18,smic_follower,hold,0,0,0,,,2132.3878,44490752.6106,44492884.9984,44500000.0,-7115.0016,51
2023-08-18,smic_follower_v2,hold,0,0,0,,,3794.8771,41045786.7242,41049581.6014,44500000.0,-3450418.3986,22
2023-08-21,all_weather,hold,0,0,0,,,507044.8042,49207606.5132,49714651.3174,44500000.0,5214651.3174,4
2023-08-21,benchmark_gld,hold,0,0,0,,,8386.557,50148609.6993,50156996.2564,44500000.0,5656996.2564,1
2023-08-21,benchmark_kodex200,hold,0,0,0,,,25043.9885,40180700.0,40205743.9885,44500000.0,-4294256.0115,1
2023-08-21,benchmark_qqq,hold,0,0,0,,,474777.2711,55067608.7024,55542385.9735,44500000.0,11042385.9735,1
2023-08-21,benchmark_spy,hold,0,0,0,,,342911.2137,53539937.5604,53882848.7742,44500000.0,9382848.7742,1
2023-08-21,smic_follower,hold,0,0,0,,,2132.8257,44495871.441,44498004.2667,44500000.0,-1995.7333,51
2023-08-21,smic_follower_v2,hold,0,0,0,,,3795.6564,40850961.7812,40854757.4375,44500000.0,-3645242.5625,22
2023-08-22,all_weather,hold,0,0,0,,,507079.5095,49240735.449,49747814.9585,44500000.0,5247814.9585,4
2023-08-22,benchmark_gld,hold,0,0,0,,,8387.1311,50252710.9574,50261098.0885,44500000.0,5761098.0885,1
2023-08-22,benchmark_kodex200,hold,0,0,0,,,25045.7027,40339300.0,40364345.7027,44500000.0,-4135654.2973,1
2023-08-22,benchmark_qqq,hold,0,0,0,,,474809.7678,55012323.8338,55487133.6016,44500000.0,10987133.6016,1
2023-08-22,benchmark_spy,hold,0,0,0,,,342934.6847,53417643.2375,53760577.9222,44500000.0,9260577.9222,1
2023-08-22,smic_follower,hold,0,0,0,,,2132.9717,44508917.1997,44511050.1714,44500000.0,11050.1714,51
2023-08-22,smic_follower_v2,hold,0,0,0,,,3795.9162,41365106.251,41368902.1672,44500000.0,-3131097.8328,22
2023-08-23,all_weather,hold,0,0,0,,,507114.2172,49672629.7758,50179743.9931,44500000.0,5679743.9931,4
2023-08-23,benchmark_gld,hold,0,0,0,,,8387.7051,50761615.329,50770003.0341,44500000.0,6270003.0341,1
2023-08-23,benchmark_kodex200,hold,0,0,0,,,25047.417,40253900.0,40278947.417,44500000.0,-4221052.583,1
2023-08-23,benchmark_qqq,hold,0,0,0,,,474842.2668,55877701.6152,56352543.882,44500000.0,11852543.882,1
2023-08-23,benchmark_spy,hold,0,0,0,,,342958.1573,54010577.8126,54353535.9699,44500000.0,9853535.9699,1
2023-08-23,smic_follower,hold,0,0,0,,,2133.1177,44496038.5046,44498171.6222,44500000.0,-1828.3778,51
2023-08-23,smic_follower_v2,hold,0,0,0,,,3796.176,41484221.1934,41488017.3694,44500000.0,-3011982.6306,22
2023-08-24,all_weather,hold,0,0,0,,,507148.9273,49064890.2215,49572039.1488,44500000.0,5072039.1488,4
2023-08-24,benchmark_gld,hold,0,0,0,,,8388.2792,50299031.185,50307419.4642,44500000.0,5807419.4642,1
2023-08-24,benchmark_kodex200,hold,0,0,0,,,25049.1314,40802900.0,40827949.1314,44500000.0,-3672050.8686,1
2023-08-24,benchmark_qqq,hold,0,0,0,,,474874.7679,54197139.5298,54672014.2977,44500000.0,10172014.2977,1
2023-08-24,benchmark_spy,hold,0,0,0,,,342981.6315,52788539.1169,53131520.7484,44500000.0,8631520.7484,1
2023-08-24,smic_follower,hold,0,0,0,,,2133.2637,44945601.8219,44947735.0856,44500000.0,447735.0856,51
2023-08-24,smic_follower_v2,hold,0,0,0,,,3796.4358,41823973.5968,41827770.0327,44500000.0,-2672229.9673,22
2023-08-25,all_weather,hold,0,0,0,,,507183.6398,49062326.7205,49569510.3602,44500000.0,5069510.3602,4
2023-08-25,benchmark_gld,hold,0,0,0,,,8388.8534,50190092.4927,50198481.3461,44500000.0,5698481.3461,1
2023-08-25,benchmark_kodex200,hold,0,0,0,,,25050.8459,40357600.0,40382650.8459,44500000.0,-4117349.1541,1
2023-08-25,benchmark_qqq,hold,0,0,0,,,474907.2713,54569530.1534,55044437.4248,44500000.0,10544437.4248,1
2023-08-25,benchmark_spy,hold,0,0,0,,,343005.1073,53114243.0793,53457248.1866,44500000.0,8957248.1866,1
2023-08-25,smic_follower,hold,0,0,0,,,2133.4097,44740634.1471,44742767.5568,44500000.0,242767.5568,51
2023-08-25,smic_follower_v2,hold,0,0,0,,,3796.6957,41260403.7181,41264200.4138,44500000.0,-3235799.5862,22
2023-08-28,all_weather,hold,0,0,0,,,507287.7843,49264599.52,49771887.3042,44500000.0,5271887.3042,4
2023-08-28,benchmark_gld,hold,0,0,0,,,8390.5759,50220001.1217,50228391.6976,44500000.0,5728391.6976,1
2023-08-28,benchmark_kodex200,hold,0,0,0,,,25055.9898,40632100.0,40657155.9898,44500000.0,-3842844.0102,1
2023-08-28,benchmark_qqq,hold,0,0,0,,,475004.7882,54855534.8603,55330539.6486,44500000.0,10830539.6486,1
2023-08-28,benchmark_spy,hold,0,0,0,,,343075.5396,53329782.8737,53672858.4132,44500000.0,9172858.4132,1
2023-08-28,smic_follower,hold,0,0,0,,,2133.8478,45131418.9189,45133552.7667,44500000.0,633552.7667,51
2023-08-28,smic_follower_v2,hold,0,0,0,,,3797.4753,41664646.7798,41668444.2551,44500000.0,-2831555.7449,22
2023-08-29,all_weather,hold,0,0,0,,,507322.5062,49865647.8019,50372970.3081,44500000.0,5872970.3081,4
2023-08-29,benchmark_gld,hold,0,0,0,,,8391.1502,50680286.4806,50688677.6309,44500000.0,6188677.6309,1
2023-08-29,benchmark_kodex200,hold,0,0,0,,,25057.7048,40821200.0,40846257.7048,44500000.0,-3653742.2952,1
2023-08-29,benchmark_qqq,hold,0,0,0,,,475037.3005,56020113.4914,56495150.7919,44500000.0,11995150.7919,1
2023-08-29,benchmark_spy,hold,0,0,0,,,343099.0218,54068360.8847,54411459.9065,44500000.0,9911459.9065,1
2023-08-29,smic_follower,hold,0,0,0,,,2133.9938,46103533.8409,46105667.8347,44500000.0,1605667.8347,51
2023-08-29,smic_follower_v2,hold,0,0,0,,,3797.7352,42018522.853,42022320.5882,44500000.0,-2477679.4118,22
2023-08-30,all_weather,hold,0,0,0,,,507357.2305,50004499.6612,50511856.8917,44500000.0,6011856.8917,4
2023-08-30,benchmark_gld,hold,0,0,0,,,8391.7246,50739867.9292,50748259.6538,44500000.0,6248259.6538,1
2023-08-30,benchmark_kodex200,hold,0,0,0,,,25059.4199,40943200.0,40968259.4199,44500000.0,-3531740.5801,1
2023-08-30,benchmark_qqq,hold,0,0,0,,,475069.8151,56257999.2686,56733069.0837,44500000.0,12233069.0837,1
2023-08-30,benchmark_spy,hold,0,0,0,,,343122.5057,54219235.0133,54562357.519,44500000.0,10062357.519,1
2023-08-30,smic_follower,hold,0,0,0,,,2134.1399,46629964.2689,46632098.4088,44500000.0,2132098.4088,51
2023-08-30,smic_follower_v2,hold,0,0,0,,,3797.9951,42553164.0409,42556962.036,44500000.0,-1943037.964,22
2023-08-31,all_weather,hold,0,0,0,,,507391.9572,50063666.9759,50571058.9332,44500000.0,6071058.9332,4
2023-08-31,benchmark_gld,hold,0,0,0,,,8392.299,50730608.6352,50739000.9341,44500000.0,6239000.9341,1
2023-08-31,benchmark_kodex200,hold,0,0,0,,,25061.1351,40961500.0,40986561.1351,44500000.0,-3513438.8649,1
2023-08-31,benchmark_qqq,hold,0,0,0,,,475102.3318,56510408.1875,56985510.5193,44500000.0,12485510.5193,1
2023-08-31,benchmark_spy,hold,0,0,0,,,343145.9911,54220218.941,54563364.9321,44500000.0,10063364.9321,1
2023-08-31,smic_follower,rebalance,22,1,23,000210.KS|023160.KS|043650.KQ|054210.KQ|054780.KQ|089600.KQ|100840.KQ|114810.KQ|122640.KQ|148150.KQ|159010.KQ|182360.KQ|293490.KQ|294570.KQ|322000.KS|363280.KS|368600.KQ|376980.KQ|408920.KQ|453340.KQ|950170.KQ|BAC|CHGG,rebalance_buy|target_hit,4211.5678,46934512.1285,46938723.6963,44500000.0,2438723.6963,51
2023-08-31,smic_follower_v2,hold,0,0,0,,,3798.2551,42704929.6225,42708727.8776,44500000.0,-1791272.1224,22
2023-09-01,all_weather,buy,2,0,2,069500.KS|QQQ,rebalance_buy,760425.7506,51494111.5833,52254537.3339,46000000.0,6254537.3339,4
2023-09-01,benchmark_gld,buy,1,0,1,GLD,rebalance_buy,75976.8174,52249220.1325,52325196.9498,46000000.0,6325196.9498,1
2023-09-01,benchmark_kodex200,buy,1,0,1,069500.KS,rebalance_buy,32052.9126,42862240.0,42894292.9126,46000000.0,-3105707.0874,1
2023-09-01,benchmark_qqq,buy,1,0,1,QQQ,rebalance_buy,473646.9503,58019814.9205,58493461.8708,46000000.0,12493461.8708,1
2023-09-01,benchmark_spy,buy,1,0,1,SPY,rebalance_buy,49010.904,56180447.1557,56229458.0596,46000000.0,10229458.0596,1
2023-09-01,smic_follower,buy,26,0,26,000210.KS|010950.KS|023160.KS|043650.KQ|054210.KQ|054780.KQ|068270.KS|089600.KQ|089860.KQ|100840.KQ|182360.KQ|228670.KQ|237690.KQ|293490.KQ|294570.KQ|316140.KS|348370.KQ|363280.KS|368600.KQ|376980.KQ|453340.KQ|950170.KQ|BAC|CHGG|EAF|OPEN,rebalance_buy,549.0257,48454442.5322,48454991.558,46000000.0,2454991.558,52
2023-09-01,smic_follower_v2,buy,8,0,8,023160.KS|054210.KQ|068270.KS|100840.KQ|182360.KQ|316140.KS|453340.KQ|950170.KQ,rebalance_buy,655.4317,43922837.6201,43923493.0518,46000000.0,-2076506.9482,22
2023-09-04,all_weather,hold,0,0,0,,,760581.8955,51576886.5833,52337468.4788,46000000.0,6337468.4788,4
2023-09-04,benchmark_gld,hold,0,0,0,,,75992.4184,52249220.1325,52325212.5508,46000000.0,6325212.5508,1
2023-09-04,benchmark_kodex200,hold,0,0,0,,,32059.4943,43134000.0,43166059.4943,46000000.0,-2833940.5057,1
2023-09-04,benchmark_qqq,hold,0,0,0,,,473744.2084,58019814.9205,58493559.1289,46000000.0,12493559.1289,1
2023-09-04,benchmark_spy,hold,0,0,0,,,49020.9678,56180447.1557,56229468.1235,46000000.0,10229468.1235,1
2023-09-04,smic_follower,hold,0,0,0,,,549.1385,48792481.7402,48793030.8787,46000000.0,2793030.8787,52
2023-09-04,smic_follower_v2,hold,0,0,0,,,655.5662,44164911.9053,44165567.4715,46000000.0,-1834432.5285,22
2023-09-05,all_weather,hold,0,0,0,,,760633.9545,51227136.5646,51987770.5191,46000000.0,5987770.5191,4
2023-09-05,benchmark_gld,hold,0,0,0,,,75997.6198,51561048.6856,51637046.3053,46000000.0,5637046.3053,1
2023-09-05,benchmark_kodex200,hold,0,0,0,,,32061.6886,43089760.0,43121821.6886,46000000.0,-2878178.3114,1
2023-09-05,benchmark_qqq,hold,0,0,0,,,473776.6345,57800172.3323,58273948.9668,46000000.0,12273948.9668,1
2023-09-05,benchmark_spy,hold,0,0,0,,,49024.3231,55655127.3802,55704151.7033,46000000.0,9704151.7033,1
2023-09-05,smic_follower,hold,0,0,0,,,549.176,48863203.8861,48863753.0621,46000000.0,2863753.0621,52
2023-09-05,smic_follower_v2,hold,0,0,0,,,655.6111,44631337.9709,44631993.582,46000000.0,-1368006.418,22
2023-09-06,all_weather,hold,0,0,0,,,760686.017,51275113.5232,52035799.5402,46000000.0,6035799.5402,4
2023-09-06,benchmark_gld,hold,0,0,0,,,76002.8215,51863918.3255,51939921.147,46000000.0,5939921.147,1
2023-09-06,benchmark_kodex200,hold,0,0,0,,,32063.8831,42786400.0,42818463.8831,46000000.0,-3181536.1169,1
2023-09-06,benchmark_qqq,hold,0,0,0,,,473809.0627,57890087.6656,58363896.7283,46000000.0,12363896.7283,1
2023-09-06,benchmark_spy,hold,0,0,0,,,49027.6786,55858988.03,55908015.7086,46000000.0,9908015.7086,1
2023-09-06,smic_follower,hold,0,0,0,,,549.2136,48773826.0094,48774375.223,46000000.0,2774375.223,52
2023-09-06,smic_follower_v2,hold,0,0,0,,,655.656,44571132.7879,44571788.4439,46000000.0,-1428211.5561,22
2023-09-07,all_weather,hold,0,0,0,,,760738.0831,51141745.551,51902483.6342,46000000.0,5902483.6342,4
2023-09-07,benchmark_gld,hold,0,0,0,,,76008.0236,51986777.9996,52062786.0232,46000000.0,6062786.0232,1
2023-09-07,benchmark_kodex200,hold,0,0,0,,,32066.0778,42571520.0,42603586.0778,46000000.0,-3396413.9222,1
2023-09-07,benchmark_qqq,hold,0,0,0,,,473841.4932,57550744.7381,58024586.2312,46000000.0,12024586.2312,1
2023-09-07,benchmark_spy,hold,0,0,0,,,49031.0344,55759829.1456,55808860.18,46000000.0,9808860.18,1
2023-09-07,smic_follower,rebalance,26,1,27,023160.KS|041830.KQ|043650.KQ|047810.KS|054210.KQ|054780.KQ|089600.KQ|089860.KQ|100840.KQ|119610.KQ|148150.KQ|159010.KQ|182360.KQ|228670.KQ|293490.KQ|294570.KQ|322000.KS|328130.KQ|363280.KS|376980.KQ|453340.KQ|950170.KQ|CHGG|EAF|GLW|MP|OPEN,rebalance_buy|target_hit,3525.4402,48226830.6872,48230356.1274,46000000.0,2230356.1274,53
2023-09-07,smic_follower_v2,rebalance,13,1,14,023160.KS|044490.KQ|047810.KS|054210.KQ|100840.KQ|159010.KQ|182360.KQ|210980.KS|316140.KS|328130.KQ|453340.KQ|950170.KQ|BAC|MP,rebalance_buy|target_hit,6457.0943,44199480.1311,44205937.2254,46000000.0,-1794062.7746,23
2023-09-08,all_weather,hold,0,0,0,,,760790.1528,51218155.9845,51978946.1374,46000000.0,5978946.1374,4
2023-09-08,benchmark_gld,hold,0,0,0,,,76013.2261,52026140.9671,52102154.1931,46000000.0,6102154.1931,1
2023-09-08,benchmark_kodex200,hold,0,0,0,,,32068.2726,42634720.0,42666788.2726,46000000.0,-3333211.7274,1
2023-09-08,benchmark_qqq,hold,0,0,0,,,473873.9259,57655382.6718,58129256.5977,46000000.0,12129256.5977,1
2023-09-08,benchmark_spy,hold,0,0,0,,,49034.3904,55867262.9379,55916297.3283,46000000.0,9916297.3283,1
2023-09-08,smic_follower,rebalance,9,1,10,023160.KS|043650.KQ|054210.KQ|054780.KQ|089600.KQ|100840.KQ|114810.KQ|148150.KQ|159010.KQ|GLW,rebalance_buy|stop_loss_report_age,2719.5632,48368222.1259,48370941.6892,46000000.0,2370941.6892,52
2023-09-08,smic_follower_v2,buy,1,0,1,950170.KQ,rebalance_buy,2269.8157,44552199.0328,44554468.8486,46000000.0,-1445531.1514,23
2023-09-11,all_weather,hold,0,0,0,,,760946.3726,51550358.3482,52311304.7208,46000000.0,6311304.7208,4
2023-09-11,benchmark_gld,hold,0,0,0,,,76028.8346,52173341.5951,52249370.4297,46000000.0,6249370.4297,1
2023-09-11,benchmark_kodex200,hold,0,0,0,,,32074.8574,42754800.0,42786874.8574,46000000.0,-3213125.1426,1
2023-09-11,benchmark_qqq,hold,0,0,0,,,473971.2306,58391565.1668,58865536.3973,46000000.0,12865536.3973,1
2023-09-11,benchmark_spy,hold,0,0,0,,,49044.459,56289479.1441,56338523.6031,46000000.0,10338523.6031,1
2023-09-11,smic_follower,hold,0,0,0,,,2720.1217,48429290.0277,48432010.1494,46000000.0,2432010.1494,52
2023-09-11,smic_follower_v2,hold,0,0,0,,,2270.2818,44629387.5126,44631657.7945,46000000.0,-1368342.2055,23
2023-09-12,all_weather,hold,0,0,0,,,760998.4565,50776334.3636,51537332.8201,46000000.0,5537332.8201,4
2023-09-12,benchmark_gld,hold,0,0,0,,,76034.0384,51325911.4473,51401945.4858,46000000.0,5401945.4858,1
2023-09-12,benchmark_kodex200,hold,0,0,0,,,32077.0528,42533600.0,42565677.0528,46000000.0,-3434322.9472,1
2023-09-12,benchmark_qqq,hold,0,0,0,,,474003.6721,57100630.7766,57574634.4487,46000000.0,11574634.4487,1
2023-09-12,benchmark_spy,hold,0,0,0,,,49047.816,55356881.6778,55405929.4938,46000000.0,9405929.4938,1
2023-09-12,smic_follower,hold,0,0,0,,,2720.3078,48260475.0457,48263195.3535,46000000.0,2263195.3535,52
2023-09-12,smic_follower_v2,hold,0,0,0,,,2270.4372,44288931.0071,44291201.4443,46000000.0,-1708798.5557,23
2023-09-13,all_weather,hold,0,0,0,,,761050.544,50924822.0174,51685872.5614,46000000.0,5685872.5614,4
2023-09-13,benchmark_gld,hold,0,0,0,,,76039.2427,51349286.1162,51425325.3589,46000000.0,5425325.3589,1
2023-09-13,benchmark_kodex200,hold,0,0,0,,,32079.2484,42565200.0,42597279.2484,46000000.0,-3402720.7516,1
2023-09-13,benchmark_qqq,hold,0,0,0,,,474036.1159,57477007.1038,57951043.2197,46000000.0,11951043.2197,1
2023-09-13,benchmark_spy,hold,0,0,0,,,49051.1731,55575045.9448,55624097.1179,46000000.0,9624097.1179,1
2023-09-13,smic_follower,hold,0,0,0,,,2720.494,48034552.6177,48037273.1118,46000000.0,2037273.1118,52
2023-09-13,smic_follower_v2,hold,0,0,0,,,2270.5926,43996932.0322,43999202.6248,46000000.0,-2000797.3752,23
2023-09-14,all_weather,hold,0,0,0,,,761102.6351,51490018.678,52251121.3131,46000000.0,6251121.3131,4
2023-09-14,benchmark_gld,hold,0,0,0,,,76044.4473,51595382.0717,51671426.519,46000000.0,5671426.519,1
2023-09-14,benchmark_kodex200,hold,0,0,0,,,32081.4441,43165600.0,43197681.4441,46000000.0,-2802318.5559,1
2023-09-14,benchmark_qqq,hold,0,0,0,,,474068.5619,58195149.1965,58669217.7584,46000000.0,12669217.7584,1
2023-09-14,benchmark_spy,hold,0,0,0,,,49054.5305,56294269.4126,56343323.9431,46000000.0,10343323.9431,1
2023-09-14,smic_follower,hold,0,0,0,,,2720.6802,48646650.9074,48649371.5876,46000000.0,2649371.5876,52
2023-09-14,smic_follower_v2,hold,0,0,0,,,2270.748,44571337.902,44573608.65,46000000.0,-1426391.35,23
2023-09-15,all_weather,hold,0,0,0,,,761154.7297,51249357.2534,52010511.9831,46000000.0,6010511.9831,4
2023-09-15,benchmark_gld,hold,0,0,0,,,76049.6523,51830267.0318,51906316.684,46000000.0,5906316.684,1
2023-09-15,benchmark_kodex200,hold,0,0,0,,,32083.64,43728080.0,43760163.64,46000000.0,-2239836.36,1
2023-09-15,benchmark_qqq,hold,0,0,0,,,474101.0101,57082107.9021,57556208.9123,46000000.0,11556208.9123,1
2023-09-15,benchmark_spy,hold,0,0,0,,,49057.8881,55307589.4997,55356647.3878,46000000.0,9356647.3878,1
2023-09-15,smic_follower,hold,0,0,0,,,2720.8665,48984573.2722,48987294.1387,46000000.0,2987294.1387,52
2023-09-15,smic_follower_v2,hold,0,0,0,,,2270.9034,45059883.5441,45062154.4476,46000000.0,-937845.5524,23
2023-09-18,all_weather,hold,0,0,0,,,761311.0243,51205848.0665,51967159.0909,46000000.0,5967159.0909,4
2023-09-18,benchmark_gld,hold,0,0,0,,,76065.2682,52188854.3211,52264919.5893,46000000.0,6264919.5893,1
2023-09-18,benchmark_kodex200,hold,0,0,0,,,32090.228,43203520.0,43235610.228,46000000.0,-2764389.772,1
2023-09-18,benchmark_qqq,hold,0,0,0,,,474198.3615,57117492.689,57591691.0505,46000000.0,11591691.0505,1
2023-09-18,benchmark_spy,hold,0,0,0,,,49067.9616,55396737.1147,55445805.0762,46000000.0,9445805.0762,1
2023-09-18,smic_follower,hold,0,0,0,,,2721.4252,48832991.4258,48835712.851,46000000.0,2835712.851,52
2023-09-18,smic_follower_v2,hold,0,0,0,,,2271.3697,45054142.2865,45056413.6562,46000000.0,-943586.3438,23
2023-09-19,all_weather,hold,0,0,0,,,761363.1332,51076054.8781,51837418.0113,46000000.0,5837418.0113,4
2023-09-19,benchmark_gld,hold,0,0,0,,,76070.4746,52188066.3758,52264136.8504,46000000.0,6264136.8504,1
2023-09-19,benchmark_kodex200,hold,0,0,0,,,32092.4244,42874880.0,42906972.4244,46000000.0,-3093027.5756,1
