persona,symbol,company,open_date,close_date,holding_days,buy_fills,sell_fills,total_qty_bought,total_qty_sold,avg_entry_price_krw,avg_exit_price_krw,realized_pnl_krw,unrealized_pnl_krw,last_close_krw,status,exit_reasons
smic_follower_v2,310200.KQ,애니플러스,2025-07-01,2025-11-03,125,3,2,1432,1432,4582.69,3780.67,-1148494.68,,,closed,"('rebalance_sell', 'stop_loss_average_down')"
smic_follower_v2,461300.KQ,아이스크림미디어,2025-07-01,2025-09-22,83,2,2,265,265,20017.61,26104.59,1613050.56,,,closed,"('rebalance_sell', 'target_hit')"
smic_follower_v2,472850.KQ,폰드그룹,2025-07-01,2025-10-17,108,3,2,984,984,6282.72,4965.7,-1295948.09,,,closed,"('rebalance_sell', 'stop_loss_average_down')"
smic_follower_v2,1211.HK,BYD,2025-08-01,2025-10-01,61,2,1,272,272,20250.51,19764.55,-132180.15,,,closed,"('rebalance_sell',)"
smic_follower_v2,CLBT,Cellebrite DI,2025-10-01,2026-02-20,142,4,2,356,356,24479.86,20111.0,-1555315.76,,,closed,"('rebalance_sell', 'stop_loss_average_down')"
smic_follower_v2,DOCS,Doximity,2025-10-01,2025-11-07,37,2,1,61,61,98597.41,78413.98,-1231188.91,,,closed,"('stop_loss_average_down',)"
smic_follower_v2,LIF,Life360 Inc,2025-10-01,2025-10-02,1,1,1,34,34,148999.08,150662.2,56545.9,,,closed,"('target_hit',)"
smic_follower_v2,SRAD,Sportradar,2025-10-01,2026-01-12,103,3,2,164,164,37075.17,29760.31,-1199637.46,,,closed,"('rebalance_sell', 'stop_loss_average_down')"
smic_follower_v2,TEM,Tempus AI Inc,2025-10-01,2025-11-17,47,2,1,46,46,123885.07,95799.94,-1291916.3,,,closed,"('stop_loss_average_down',)"
smic_follower_v2,WOLF,Wolfspeed,2025-10-01,2025-10-02,1,1,1,147,147,34862.86,34526.17,-49493.66,,,closed,"('stop_loss_report_age',)"
smic_follower_v2,098120.KQ,마이크로컨텍솔,2025-11-03,2025-12-02,29,2,1,240,240,25915.96,18903.59,-1682968.9,,,closed,"('stop_loss_average_down',)"
smic_follower_v2,108490.KQ,로보티즈,2025-11-03,2026-03-02,119,2,3,22,22,276179.42,284324.7,179196.13,,,closed,"('rebalance_sell',)"
smic_follower_v2,1211.HK,BYD,2025-11-03,2025-11-21,18,1,1,321,321,18248.11,17513.84,-235699.46,,,closed,"('stop_loss_report_age',)"
smic_follower_v2,352820.KS,하이브,2025-11-03,2026-02-19,108,2,3,19,19,344249.96,394531.41,955347.59,,,closed,"('rebalance_sell', 'target_hit')"
smic_follower_v2,CRWV,Coreweave,2025-11-03,2025-12-02,29,2,1,40,40,166920.67,111503.28,-2216695.55,,,closed,"('stop_loss_average_down',)"
smic_follower_v2,GLW,Corning,2025-11-03,2026-02-23,112,2,2,47,47,125703.98,194177.02,3218232.94,,,closed,"('rebalance_sell', 'target_hit')"
smic_follower_v2,000150.KS,두산,2025-12-01,2026-03-02,91,3,1,7,7,823392.06,1274870.15,3160346.59,,,closed,"('rebalance_sell',)"
smic_follower_v2,017960.KS,한국카본,2025-12-01,2026-03-02,91,3,1,196,196,27226.87,41797.39,2855820.78,,,closed,"('rebalance_sell',)"
smic_follower_v2,103140.KS,풍산,2025-12-01,2026-01-09,39,2,1,47,47,97563.38,120603.91,1082904.94,,,closed,"('target_hit',)"
smic_follower_v2,2124.T,JAC recruitment Co. Ltd,2025-12-01,2026-01-02,32,1,1,445,445,10205.27,9762.44,-197059.61,,,closed,"('rebalance_sell',)"
smic_follower_v2,456160.KQ,지투지바이오,2025-12-01,2026-03-02,91,3,1,84,84,76758.2,107935.02,2618852.54,,,closed,"('rebalance_sell',)"
smic_follower_v2,950160.KQ,코오롱티슈진,2025-12-01,2026-03-02,91,2,2,70,70,83291.25,106270.53,1608549.4,,,closed,"('rebalance_sell',)"
smic_follower_v2,ESTA,Establishment Labs Holdings,2025-12-01,2026-03-27,116,4,1,335,335,107844.17,83223.08,-8248065.88,,,closed,"('stop_loss_average_down',)"
smic_follower_v2,IMAX,IMAX Corp,2025-12-01,,135,4,1,606,431,58997.0,,-452805.94,-794551.27,54456.71,open,"('rebalance_sell',)"
smic_follower_v2,IRMD,Iradimed Corporation,2025-12-01,,135,4,1,245,175,147143.32,,-414273.74,-728964.86,136729.54,open,"('rebalance_sell',)"
smic_follower_v2,SXT,Sensient Technologies Corp,2025-12-01,,135,4,1,253,179,143791.58,,-1163281.06,-635677.66,135201.34,open,"('rebalance_sell',)"
smic_follower_v2,010950.KS,S-OIL,2026-01-02,2026-03-02,59,1,1,62,62,80352.2,109730.61,1821461.19,,,closed,"('rebalance_sell',)"
smic_follower_v2,122640.KQ,예스티,2026-01-02,2026-03-02,59,2,1,289,289,18758.38,23043.43,1238378.68,,,closed,"('rebalance_sell',)"
smic_follower_v2,214450.KQ,파마리서치,2026-01-02,2026-02-05,34,2,1,14,14,431816.24,335675.9,-1345964.78,,,closed,"('stop_loss_average_down',)"
smic_follower_v2,476830.KQ,알지노믹스,2026-01-02,2026-01-05,3,1,1,33,33,150097.51,159209.14,300683.6,,,closed,"('target_hit',)"
smic_follower_v2,LITE,Lumentum Holdings Inc,2026-01-02,2026-02-05,34,2,1,10,10,563374.53,734704.97,1713304.36,,,closed,"('target_hit',)"
smic_follower_v2,2124.T,JAC recruitment Co. Ltd,2026-02-02,,72,2,1,4499,3257,8333.23,,-621790.69,-385943.17,8022.49,open,"('rebalance_sell',)"
smic_follower_v2,000150.KS,두산,2026-04-01,,14,1,0,9,0,1113723.53,,0.0,2198488.2,1358000.0,open,()
smic_follower_v2,010950.KS,S-OIL,2026-04-01,,14,1,0,89,0,112973.39,,0.0,402867.98,117500.0,open,()
smic_follower_v2,016380.KS,KG스틸,2026-04-01,,14,1,0,1857,0,5453.54,,0.0,439100.82,5690.0,open,()
smic_follower_v2,017960.KS,한국카본,2026-04-01,,14,1,0,246,0,41176.75,,0.0,2441119.36,51100.0,open,()
smic_follower_v2,035900.KQ,JYP Ent.,2026-04-01,,14,1,0,160,0,63141.02,,0.0,-358563.16,60900.0,open,()
smic_follower_v2,049720.KQ,고려신용정보,2026-04-01,,14,1,0,987,0,10256.66,,0.0,-6576.65,10250.0,open,()
smic_follower_v2,067160.KQ,아프리카TV,2026-04-01,,14,1,0,166,0,60839.52,,0.0,-122761.08,60100.0,open,()
smic_follower_v2,108490.KQ,로보티즈,2026-04-01,,14,1,0,37,0,267173.57,,0.0,-172922.09,262500.0,open,()
smic_follower_v2,122640.KQ,예스티,2026-04-01,,14,1,0,496,0,20413.26,,0.0,4358222.28,29200.0,open,()
smic_follower_v2,234300.KQ,에스트래픽,2026-04-01,,14,1,0,3008,0,3367.19,,0.0,670219.99,3590.0,open,()
smic_follower_v2,294870.KS,HDC현대산업개발,2026-04-01,,14,1,0,473,0,21413.91,,0.0,986719.81,23500.0,open,()
smic_follower_v2,456160.KQ,지투지바이오,2026-04-01,,14,1,0,132,0,76249.54,,0.0,-587338.71,71800.0,open,()
smic_follower_v2,950160.KQ,코오롱티슈진,2026-04-01,,14,1,0,93,0,108570.53,,0.0,-350659.58,104800.0,open,()
weak_oracle,BILI,Bili bili,2021-01-04,2021-02-01,28,1,1,16,16,102834.12,135591.31,524114.99,,,closed,"('rebalance_sell',)"
weak_oracle,ROKU,Roku,2021-01-04,2021-03-01,56,1,2,12,12,345059.82,465114.07,1440650.95,,,closed,"('rebalance_sell',)"
weak_oracle,SE,SEA ltd.,2021-01-04,2021-07-01,178,4,3,39,39,242849.46,279329.18,1422709.08,,,closed,"('rebalance_sell',)"
weak_oracle,166090.KQ,하나머티리얼즈,2021-02-01,2021-09-01,212,3,4,241,241,30736.36,48065.4,4176299.15,,,closed,"('rebalance_sell',)"
weak_oracle,170790.KQ,파이오링크,2021-02-01,2021-07-01,150,2,3,374,374,13008.45,13503.88,185290.29,,,closed,"('rebalance_sell',)"
weak_oracle,285490.KQ,노바텍,2021-02-01,2021-04-01,59,1,1,30,30,33926.8,37146.9,96602.83,,,closed,"('rebalance_sell',)"
weak_oracle,353810.KQ,이지바이오,2021-02-01,2021-04-01,59,1,1,401,401,6904.49,6952.93,19426.36,,,closed,"('rebalance_sell',)"
weak_oracle,007690.KS,국도화학,2021-05-03,2021-07-01,59,1,2,48,48,62583.57,57577.11,-240310.18,,,closed,"('rebalance_sell',)"
weak_oracle,194480.KQ,데브시스터즈,2021-06-01,2021-09-01,92,2,2,15,15,94741.55,81220.6,-202814.23,,,closed,"('rebalance_sell',)"
weak_oracle,GTT.PA,Gaztransport&technigaz,2021-06-01,2022-06-01,365,8,4,207,207,99693.52,143712.79,9111990.44,,,closed,"('rebalance_sell',)"
weak_oracle,SBLK,Star Bulk Carriers,2021-06-01,2021-07-01,30,1,1,9,9,22142.91,24057.9,17234.84,,,closed,"('rebalance_sell',)"
weak_oracle,WFG,West Fraser Timber. Co. Ltd,2021-06-01,2021-10-01,122,4,1,117,117,85056.06,100605.95,1819336.98,,,closed,"('rebalance_sell',)"
weak_oracle,036420.KS,제이콘텐트리,2021-07-01,2021-10-01,92,3,1,57,57,46219.5,53768.0,430264.34,,,closed,"('rebalance_sell',)"
weak_oracle,285490.KQ,노바텍,2021-07-01,2021-12-01,153,3,3,269,269,33683.24,33607.17,-20461.55,,,closed,"('rebalance_sell',)"
weak_oracle,075580.KS,시그넷이브이,2021-08-02,2021-11-01,91,3,1,454,454,6330.1,6723.49,178599.07,,,closed,"('rebalance_sell',)"
weak_oracle,SBLK,Star Bulk Carriers,2021-08-02,2022-02-01,183,4,3,175,175,24372.27,28241.85,677177.22,,,closed,"('rebalance_sell',)"
weak_oracle,166090.KQ,하나머티리얼즈,2021-10-01,2021-12-01,61,1,2,42,42,46930.49,56321.25,394412.11,,,closed,"('rebalance_sell',)"
weak_oracle,170790.KQ,파이오링크,2021-10-01,2021-11-01,31,1,1,97,97,15109.82,15561.8,43841.97,,,closed,"('rebalance_sell',)"
weak_oracle,353810.KQ,이지바이오,2021-10-01,2022-04-01,182,3,1,1069,1069,4711.9,5297.0,625466.06,,,closed,"('rebalance_sell',)"
weak_oracle,GLW,Corning,2021-10-01,2022-01-03,94,1,3,39,39,43802.42,43516.97,-11132.63,,,closed,"('rebalance_sell',)"
weak_oracle,344820.KQ,케이씨씨글라스,2021-11-01,2021-12-01,30,1,1,7,7,59038.35,54665.79,-30607.93,,,closed,"('rebalance_sell',)"
weak_oracle,WFG,West Fraser Timber. Co. Ltd,2021-11-01,2021-12-01,30,1,1,29,29,94152.5,97712.74,103247.2,,,closed,"('rebalance_sell',)"
weak_oracle,004250.KS,NPC,2021-12-01,2022-04-01,121,1,1,349,349,6764.39,8828.33,720312.14,,,closed,"('rebalance_sell',)"
weak_oracle,009830.KS,한화솔루션,2021-12-01,2022-07-01,212,3,1,550,550,36995.69,42244.43,2886801.86,,,closed,"('rebalance_sell',)"
weak_oracle,032640.KS,LG유플러스,2021-12-01,2022-04-01,121,1,1,94,94,13308.65,13965.71,61764.36,,,closed,"('rebalance_sell',)"
weak_oracle,075580.KS,시그넷이브이,2021-12-01,2022-04-01,121,1,1,377,377,5413.52,6663.64,471296.6,,,closed,"('rebalance_sell',)"
weak_oracle,348210.KQ,넥스틴,2021-12-01,2022-04-01,121,1,1,83,83,46230.03,66835.92,1710288.19,,,closed,"('rebalance_sell',)"
weak_oracle,CHGG,Chegg,2021-12-01,2022-01-03,33,1,1,1,1,32478.78,36873.19,4394.41,,,closed,"('rebalance_sell',)"
weak_oracle,BILI,Bili bili,2022-01-03,2022-02-01,29,1,1,2,2,52759.83,43145.83,-19228.0,,,closed,"('rebalance_sell',)"
weak_oracle,4751.T,Cyber Agent,2022-02-01,2022-03-01,28,1,1,108,108,14570.48,15521.25,102683.92,,,closed,"('rebalance_sell',)"
weak_oracle,CHGG,Chegg,2022-02-01,2022-03-01,28,1,1,76,76,32812.63,37544.97,359658.07,,,closed,"('rebalance_sell',)"
weak_oracle,003030.KS,세아제강지주,2022-04-01,2022-05-02,31,1,1,110,110,119077.36,155617.95,4019465.25,,,closed,"('rebalance_sell',)"
weak_oracle,005850.KS,에스엘,2022-04-01,2022-07-01,91,1,2,647,647,24415.86,29957.75,3585602.23,,,closed,"('rebalance_sell',)"
weak_oracle,WFG,West Fraser Timber. Co. Ltd,2022-04-01,2022-05-02,31,1,1,53,53,96542.6,111989.23,818671.28,,,closed,"('rebalance_sell',)"
weak_oracle,366030.KQ,공구우먼,2022-05-02,2022-08-01,91,1,1,899,899,5962.21,12968.16,6298354.28,,,closed,"('rebalance_sell',)"
weak_oracle,CHWY,Chewy,2022-05-02,2022-07-01,60,1,1,107,107,38367.96,47772.65,1006301.2,,,closed,"('rebalance_sell',)"
weak_oracle,INMD,Inmode,2022-05-02,2022-08-01,91,2,2,485,485,30973.29,38996.35,3891184.64,,,closed,"('rebalance_sell',)"
weak_oracle,CHGG,Chegg,2022-06-01,2022-10-03,124,1,4,556,556,23285.33,25768.66,1380727.97,,,closed,"('rebalance_sell',)"
weak_oracle,003030.KS,세아제강지주,2022-07-01,2022-09-01,62,2,1,46,46,145268.29,175070.2,1370887.82,,,closed,"('rebalance_sell',)"
weak_oracle,006650.KS,대한유화,2022-07-01,2022-08-01,31,1,1,12,12,125581.58,126190.2,7303.37,,,closed,"('rebalance_sell',)"
weak_oracle,009970.KS,영원무역홀딩스,2022-07-01,2023-07-03,367,5,5,659,659,51715.62,62068.86,6822790.12,,,closed,"('rebalance_sell',)"
weak_oracle,035900.KQ,JYP Ent.,2022-07-01,2023-06-01,335,4,5,385,385,55671.75,71415.06,6061174.83,,,closed,"('rebalance_sell',)"
weak_oracle,036570.KS,엔씨소프트,2022-07-01,2022-09-01,62,2,1,16,16,364611.87,376076.72,183437.54,,,closed,"('rebalance_sell',)"
weak_oracle,054780.KQ,키이스트,2022-07-01,2022-12-01,153,3,2,611,611,7436.81,8512.42,657199.17,,,closed,"('rebalance_sell',)"
weak_oracle,194480.KQ,데브시스터즈,2022-07-01,2022-11-01,123,3,1,114,114,43638.0,48331.34,535041.45,,,closed,"('rebalance_sell',)"
weak_oracle,310200.KQ,애니플러스,2022-07-01,2022-12-01,153,2,3,6653,6653,2588.95,3024.82,2899894.66,,,closed,"('rebalance_sell',)"
weak_oracle,STNG,Scorpio Tankers Inc.,2022-07-01,2022-11-01,123,2,3,148,148,47679.5,60814.71,1944011.55,,,closed,"('rebalance_sell',)"
weak_oracle,006260.KS,LS,2022-08-01,2022-09-01,31,1,1,174,174,59438.61,64242.28,835838.29,,,closed,"('rebalance_sell',)"
weak_oracle,298020.KQ,효성티앤씨,2022-08-01,2022-12-01,122,2,2,22,22,313908.48,342023.95,618540.51,,,closed,"('rebalance_sell',)"
weak_oracle,BILI,Bili bili,2022-08-01,2022-09-01,31,1,1,12,12,30388.91,33206.52,33811.34,,,closed,"('rebalance_sell',)"
weak_oracle,CHWY,Chewy,2022-08-01,2022-11-01,92,2,2,159,159,51292.56,53801.57,398932.15,,,closed,"('rebalance_sell',)"
weak_oracle,006650.KS,대한유화,2022-09-01,2022-11-01,61,1,1,53,53,117576.38,126688.97,482967.27,,,closed,"('rebalance_sell',)"
weak_oracle,032640.KS,LG유플러스,2022-09-01,2022-11-01,61,1,1,48,48,11207.28,11372.08,7910.41,,,closed,"('rebalance_sell',)"
weak_oracle,041830.KQ,인바디,2022-09-01,2023-02-01,153,3,2,363,363,20749.43,20743.15,-2279.06,,,closed,"('rebalance_sell',)"
weak_oracle,170790.KQ,파이오링크,2022-09-01,2022-12-01,91,2,1,588,588,11076.58,13067.92,1170904.44,,,closed,"('rebalance_sell',)"
weak_oracle,366030.KQ,공구우먼,2022-09-01,2022-11-01,61,1,1,239,239,10106.57,9636.34,-112383.38,,,closed,"('rebalance_sell',)"
weak_oracle,GLW,Corning,2022-09-01,2022-11-01,61,1,2,57,57,45491.9,44370.98,-63892.3,,,closed,"('rebalance_sell',)"
weak_oracle,INMD,Inmode,2022-09-01,2022-11-01,61,2,1,178,178,42325.19,48703.87,1135406.06,,,closed,"('rebalance_sell',)"
weak_oracle,TSM,TSMC,2022-09-01,2023-02-01,153,2,2,68,68,93897.59,109399.41,1054124.08,,,closed,"('rebalance_sell',)"
weak_oracle,BILI,Bili bili,2022-10-03,2022-12-01,59,2,1,358,358,21439.71,21728.85,103511.31,,,closed,"('rebalance_sell',)"
weak_oracle,SBLK,Star Bulk Carriers,2022-10-03,2022-11-01,29,1,1,1,1,25836.57,25467.56,-369.01,,,closed,"('rebalance_sell',)"
weak_oracle,006260.KS,LS,2022-11-01,2022-12-01,30,1,1,88,88,69545.18,72122.94,226842.46,,,closed,"('rebalance_sell',)"
weak_oracle,119610.KQ,인터로조,2022-11-01,2023-06-01,212,2,4,574,574,27495.74,32126.62,2658124.27,,,closed,"('rebalance_sell',)"
weak_oracle,122640.KQ,예스티,2022-11-01,2023-04-03,153,4,1,2955,2955,7898.23,10613.94,8024927.29,,,closed,"('rebalance_sell',)"
weak_oracle,248070.KS,솔루엠,2022-11-01,2023-02-01,92,1,2,370,370,18061.73,19698.94,605764.67,,,closed,"('rebalance_sell',)"
weak_oracle,285490.KQ,노바텍,2022-11-01,2023-06-01,212,1,4,203,203,19462.64,23316.89,782412.78,,,closed,"('rebalance_sell',)"
weak_oracle,352820.KS,하이브,2022-11-01,2023-06-01,212,2,4,179,179,148073.85,231947.32,15013351.17,,,closed,"('rebalance_sell',)"
weak_oracle,403870.KQ,HPSP,2022-11-01,2023-04-03,153,3,1,555,555,15429.57,25587.18,5637473.05,,,closed,"('rebalance_sell',)"
weak_oracle,007660.KS,이수페타시스,2022-12-01,2023-07-03,214,3,3,2423,2423,6071.54,11896.49,14113865.79,,,closed,"('rebalance_sell',)"
weak_oracle,1833.HK,Ping An Healthcare & Technology,2022-12-01,2023-02-01,62,1,1,380,380,3261.93,3315.81,20475.67,,,closed,"('rebalance_sell',)"
weak_oracle,NE,Noble Corporation PLC,2022-12-01,2023-03-01,90,1,2,169,169,47793.19,56670.25,1500223.11,,,closed,"('rebalance_sell',)"
weak_oracle,OPEN,Opendoor,2022-12-01,2023-06-01,182,3,2,1611,1611,2381.87,3523.98,1839952.71,,,closed,"('rebalance_sell',)"
weak_oracle,ROKU,Roku,2022-12-01,2023-03-01,90,2,1,93,93,74309.4,83900.64,891985.22,,,closed,"('rebalance_sell',)"
weak_oracle,SE,SEA ltd.,2022-12-01,2023-02-01,62,1,1,40,40,78310.65,84748.68,257521.18,,,closed,"('rebalance_sell',)"
weak_oracle,STNG,Scorpio Tankers Inc.,2022-12-01,2023-02-01,62,1,1,13,13,65184.17,61173.92,-52133.23,,,closed,"('rebalance_sell',)"
weak_oracle,003030.KS,세아제강지주,2023-01-02,2023-02-01,30,1,1,31,31,142092.31,160106.93,558453.25,,,closed,"('rebalance_sell',)"
weak_oracle,005490.KS,포스코홀딩스,2023-01-02,2023-06-01,150,1,2,21,21,272176.82,346458.95,1559924.81,,,closed,"('rebalance_sell',)"
weak_oracle,005850.KS,에스엘,2023-01-02,2023-04-03,91,2,1,340,340,25836.78,28230.69,813928.6,,,closed,"('rebalance_sell',)"
weak_oracle,028050.KS,삼성엔지니어링,2023-01-02,2023-04-03,91,1,2,179,179,23014.95,28691.57,1016115.08,,,closed,"('rebalance_sell',)"
weak_oracle,006260.KS,LS,2023-02-01,2023-04-03,61,1,1,117,117,67844.08,78208.0,1212578.8,,,closed,"('rebalance_sell',)"
weak_oracle,ANET,Arista Networks,2023-02-01,2023-11-01,273,4,5,381,381,45610.29,59760.22,5391120.58,,,closed,"('rebalance_sell',)"
weak_oracle,INMD,Inmode,2023-02-01,2023-03-01,28,1,1,6,6,44201.29,45233.05,6190.54,,,closed,"('rebalance_sell',)"
weak_oracle,4689.T,Z-holdings,2023-03-01,2023-04-03,33,1,1,5167,5167,3581.06,3746.4,854312.22,,,closed,"('rebalance_sell',)"
weak_oracle,000640.KS,동아쏘시오홀딩스,2023-04-03,2023-06-01,59,1,1,78,78,79984.09,85096.02,398729.84,,,closed,"('rebalance_sell',)"
weak_oracle,003030.KS,세아제강지주,2023-04-03,2023-11-01,212,2,3,116,116,155387.15,176422.91,2440147.59,,,closed,"('rebalance_sell',)"
weak_oracle,007210.KS,벽산,2023-04-03,2023-09-01,151,1,4,7978,7978,2196.43,2336.73,1119363.14,,,closed,"('rebalance_sell',)"
weak_oracle,248070.KS,솔루엠,2023-04-03,2023-07-03,91,1,2,265,265,22564.66,27281.89,1250066.13,,,closed,"('rebalance_sell',)"
weak_oracle,316140.KS,우리금융지주,2023-04-03,2024-02-01,304,5,4,3701,3701,11716.29,12735.97,3773839.51,,,closed,"('rebalance_sell',)"
weak_oracle,GTT.PA,Gaztransport&technigaz,2023-04-03,2023-11-01,212,2,4,150,150,133627.97,149938.39,2446562.52,,,closed,"('rebalance_sell',)"
weak_oracle,NE,Noble Corporation PLC,2023-04-03,2023-06-01,59,1,1,176,176,53454.97,52911.53,-95645.11,,,closed,"('rebalance_sell',)"
weak_oracle,001060.KS,JW중외제약,2023-06-01,2023-08-01,61,2,1,339,339,23354.0,33985.19,3603974.49,,,closed,"('rebalance_sell',)"
weak_oracle,006650.KS,대한유화,2023-06-01,2023-07-03,32,1,1,102,102,134987.7,141153.46,628908.32,,,closed,"('rebalance_sell',)"
weak_oracle,036930.KQ,주성엔지니어링,2023-06-01,2023-08-01,61,1,2,406,406,16830.93,23824.42,2839353.82,,,closed,"('rebalance_sell',)"
weak_oracle,122640.KQ,예스티,2023-06-01,2023-08-01,61,1,2,140,140,10626.9,13312.18,375938.0,,,closed,"('rebalance_sell',)"
weak_oracle,204620.KQ,글로벌텍스프리,2023-06-01,2023-09-01,92,2,2,2738,2738,3329.16,5142.75,4965610.02,,,closed,"('rebalance_sell',)"
weak_oracle,210980.KS,SK디앤디,2023-06-01,2023-11-01,153,1,4,1191,1191,21063.68,22483.97,1691560.27,,,closed,"('rebalance_sell',)"
weak_oracle,328130.KQ,루닛,2023-06-01,2023-08-01,61,1,2,160,160,46029.9,76237.83,4833268.77,,,closed,"('rebalance_sell',)"
weak_oracle,403870.KQ,HPSP,2023-06-01,2023-08-01,61,2,1,103,103,28965.91,37857.06,915788.9,,,closed,"('rebalance_sell',)"
weak_oracle,950170.KQ,JTC,2023-06-01,2023-07-03,32,1,1,1529,1529,3837.49,3975.24,210616.08,,,closed,"('rebalance_sell',)"
weak_oracle,CHGG,Chegg,2023-06-01,2023-09-01,92,2,2,681,681,12228.31,13515.44,876533.75,,,closed,"('rebalance_sell',)"
weak_oracle,ROKU,Roku,2023-06-01,2023-07-03,32,1,1,19,19,77438.18,85731.23,157567.83,,,closed,"('rebalance_sell',)"
weak_oracle,SBLK,Star Bulk Carriers,2023-06-01,2023-07-03,32,1,1,45,45,23476.14,23066.35,-18440.56,,,closed,"('rebalance_sell',)"
weak_oracle,STNG,Scorpio Tankers Inc.,2023-06-01,2024-03-01,274,4,5,717,717,64689.53,82835.89,13010939.5,,,closed,"('rebalance_sell',)"
weak_oracle,TS,Tenaris S.A.,2023-06-01,2023-07-03,32,1,1,702,702,33977.57,39191.8,3660383.53,,,closed,"('rebalance_sell',)"
weak_oracle,000210.KS,DL,2023-07-03,2023-12-01,151,3,2,402,402,40944.26,46217.26,2119744.01,,,closed,"('rebalance_sell',)"
weak_oracle,001530.KS,DI동일,2023-07-03,2023-12-01,151,2,3,427,427,19054.56,23061.73,1711061.41,,,closed,"('rebalance_sell',)"
weak_oracle,005850.KS,에스엘,2023-07-03,2023-08-01,29,1,1,63,63,36723.86,37308.41,36826.57,,,closed,"('rebalance_sell',)"
weak_oracle,068270.KS,셀트리온,2023-07-03,2023-08-01,29,1,1,65,65,138918.09,137939.74,-63592.68,,,closed,"('rebalance_sell',)"
weak_oracle,194480.KQ,데브시스터즈,2023-07-03,2023-09-01,60,2,1,120,120,39843.8,50376.32,1263902.75,,,closed,"('rebalance_sell',)"
weak_oracle,280360.KQ,롯데웰푸드,2023-07-03,2024-04-01,273,2,6,379,379,100133.13,119745.6,7433126.99,,,closed,"('rebalance_sell',)"
weak_oracle,4689.T,Z-holdings,2023-07-03,2023-08-01,29,1,1,4070,4070,3323.11,3585.45,1067726.76,,,closed,"('rebalance_sell',)"
weak_oracle,BAC,Bank of America Corp.,2023-07-03,2024-02-01,213,4,4,756,756,38492.05,42237.09,2831252.66,,,closed,"('rebalance_sell',)"
weak_oracle,000640.KS,동아쏘시오홀딩스,2023-08-01,2023-09-01,31,1,1,16,16,78192.0,91584.0,214272.01,,,closed,"('rebalance_sell',)"
weak_oracle,067160.KQ,아프리카TV,2023-08-01,2024-02-01,184,4,2,159,159,79535.95,96345.23,2672675.9,,,closed,"('rebalance_sell',)"
weak_oracle,089600.KQ,나스미디어,2023-08-01,2023-11-01,92,2,1,958,958,19159.34,19502.12,328388.31,,,closed,"('rebalance_sell',)"
weak_oracle,100840.KQ,SNT에너지,2023-08-01,2024-04-01,244,4,3,2005,2005,6934.15,8271.15,2680687.58,,,closed,"('rebalance_sell',)"
weak_oracle,148150.KQ,세경하이테크,2023-08-01,2024-01-02,154,3,2,4188,4188,4052.26,5992.02,8123746.7,,,closed,"('rebalance_sell',)"
weak_oracle,348370.KQ,엔켐,2023-08-01,2024-02-01,184,2,4,149,149,68817.86,98564.06,4432183.76,,,closed,"('rebalance_sell',)"
weak_oracle,950170.KQ,JTC,2023-08-01,2024-06-03,307,5,3,13264,13264,3819.57,4567.53,9920896.41,,,closed,"('rebalance_sell',)"
weak_oracle,TSM,TSMC,2023-08-01,2023-12-01,122,2,2,136,136,124286.67,122117.65,-294986.64,,,closed,"('rebalance_sell',)"
weak_oracle,006650.KS,대한유화,2023-09-01,2023-11-01,61,1,1,22,22,126081.91,157114.28,682712.12,,,closed,"('rebalance_sell',)"
weak_oracle,009970.KS,영원무역홀딩스,2023-09-01,2024-02-01,153,2,3,77,77,76553.63,81665.74,393632.62,,,closed,"('rebalance_sell',)"
weak_oracle,SBLK,Star Bulk Carriers,2023-09-01,2023-10-02,31,1,1,325,325,23355.33,25893.68,824962.75,,,closed,"('rebalance_sell',)"
weak_oracle,SE,SEA ltd.,2023-09-01,2023-10-02,31,1,1,3,3,51058.3,59272.25,24641.83,,,closed,"('rebalance_sell',)"
weak_oracle,000640.KS,동아쏘시오홀딩스,2023-11-01,2024-01-02,62,1,2,81,81,94226.54,90528.79,-299518.1,,,closed,"('rebalance_sell',)"
weak_oracle,002340.SZ,"GEM Co., Ltd.",2023-11-01,2023-12-01,30,1,1,731,731,1277.59,1202.52,-54878.67,,,closed,"('rebalance_sell',)"
weak_oracle,002714.SZ,Muyuan foods co ltd,2023-11-01,2024-06-03,215,4,3,8348,8348,7891.14,10046.0,17988780.47,,,closed,"('rebalance_sell',)"
weak_oracle,036420.KS,제이콘텐트리,2023-11-01,2023-12-01,30,1,1,109,109,12588.18,17756.41,563337.01,,,closed,"('rebalance_sell',)"
weak_oracle,041830.KQ,인바디,2023-11-01,2023-12-01,30,1,1,452,452,21513.98,24390.12,1300017.42,,,closed,"('rebalance_sell',)"
weak_oracle,044490.KQ,태웅,2023-11-01,2023-12-01,30,1,1,12,12,15500.07,15761.31,3134.83,,,closed,"('rebalance_sell',)"
weak_oracle,053030.KQ,바이넥스,2023-11-01,2023-12-01,30,1,1,214,214,7384.8,7890.63,108247.76,,,closed,"('rebalance_sell',)"
weak_oracle,075580.KS,시그넷이브이,2023-11-01,2024-02-01,92,2,2,4487,4487,4549.03,5196.12,2903515.45,,,closed,"('rebalance_sell',)"
weak_oracle,122640.KQ,예스티,2023-11-01,2024-04-01,152,3,2,699,699,14749.44,22172.46,5188692.65,,,closed,"('rebalance_sell',)"
