account_id,symbol,company,qty,avg_cost_krw,last_close_krw,market_value_krw,unrealized_pnl_krw,unrealized_return,holding_days,first_buy_date
pit_trend_quarterly_fresh540_mar_top5,187790.KS,나노,14532,6414.167,6410.0,93150120.0,-60554.5643,-0.0006,0,2026-06-01
pit_trend_quarterly_fresh540_mar_top5,AIXA.DE,Aixtron SE,952,97876.9148,97813.3288,93118288.983,-60533.8717,-0.0006,0,2026-06-01
pit_trend_quarterly_fresh540_mar_top5,108490.KQ,로보티즈,231,402761.6552,402500.0,92977500.0,-60442.3483,-0.0006,0,2026-06-01
pit_trend_quarterly_fresh540_mar_top5,STRL,Sterling Infrastructure Inc,72,1288593.9606,1287756.8221,92718491.1906,-60273.9732,-0.0006,0,2026-06-01
pit_trend_quarterly_fresh540_mar_top5,000150.KS,두산,42,2204432.1152,2203000.0,92526000.0,-60148.8394,-0.0006,0,2026-06-01
pit_trend_quarterly_fresh540_mar_vol45_top5,187790.KS,나노,13688,6414.167,6410.0,87740080.0,-57037.6325,-0.0006,0,2026-06-01
pit_trend_quarterly_fresh540_mar_vol45_top5,AIXA.DE,Aixtron SE,897,97876.9148,97813.3288,87738555.901,-57036.6417,-0.0006,0,2026-06-01
pit_trend_quarterly_fresh540_mar_vol45_top5,STRL,Sterling Infrastructure Inc,68,1288593.9606,1287756.8221,87567463.9022,-56925.4191,-0.0006,0,2026-06-01
pit_trend_quarterly_fresh540_mar_vol45_top5,108490.KQ,로보티즈,217,402761.6552,402500.0,87342500.0,-56779.1757,-0.0006,0,2026-06-01
pit_trend_quarterly_fresh540_mar_vol45_top5,000150.KS,두산,39,2204432.1152,2203000.0,85917000.0,-55852.4938,-0.0006,0,2026-06-01
pit_trend_quarterly_fresh540_rank15_top5,356860.KQ,티엘비,1226,72146.8704,106300.0,130323800.0,41871736.8804,0.4734,61,2026-04-01
pit_trend_quarterly_fresh540_rank15_top5,GLW,Corning,410,135241.5636,265025.7934,108660575.2853,53211534.2296,0.9596,150,2026-01-02
pit_trend_quarterly_fresh540_rank15_top5,LITE,Lumentum Holdings Inc,77,557766.1792,1344995.9815,103564690.5763,60616694.7779,1.4114,150,2026-01-02
pit_trend_quarterly_fresh540_rank15_top5,218410.KQ,RFHIC,940,35072.7851,87600.0,82344000.0,49375581.979,1.4977,150,2026-01-02
pit_trend_quarterly_fresh540_rank15_top5,475960.KQ,토모큐브,1532,57737.5093,42150.0,64573800.0,-23880064.2897,-0.27,61,2026-04-01
pit_trend_quarterly_fresh540_rank25_top5,356860.KQ,티엘비,1226,72146.8704,106300.0,130323800.0,41871736.8804,0.4734,61,2026-04-01
pit_trend_quarterly_fresh540_rank25_top5,GLW,Corning,410,135241.5636,265025.7934,108660575.2853,53211534.2296,0.9596,150,2026-01-02
pit_trend_quarterly_fresh540_rank25_top5,LITE,Lumentum Holdings Inc,77,557766.1792,1344995.9815,103564690.5763,60616694.7779,1.4114,150,2026-01-02
pit_trend_quarterly_fresh540_rank25_top5,218410.KQ,RFHIC,940,35072.7851,87600.0,82344000.0,49375581.979,1.4977,150,2026-01-02
pit_trend_quarterly_fresh540_rank25_top5,475960.KQ,토모큐브,1532,57737.5093,42150.0,64573800.0,-23880064.2897,-0.27,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_cap35_top5,356860.KQ,티엘비,1373,72146.8704,106300.0,145949900.0,46892246.9305,0.4734,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_cap35_top5,218410.KQ,RFHIC,1628,35072.7851,87600.0,142612800.0,85514305.8104,1.4977,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_cap35_top5,LITE,Lumentum Holdings Inc,102,557766.1792,1344995.9815,137189590.1141,80297439.8357,1.4114,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_cap35_top5,GLW,Corning,435,130979.9289,265025.7934,115286220.1198,58309951.0281,1.0234,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_cap35_top5,475960.KQ,토모큐브,566,57737.5093,42150.0,23856900.0,-8822530.2794,-0.27,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_cap40_top5,356860.KQ,티엘비,1389,72146.8704,106300.0,147650700.0,47438697.004,0.4734,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_cap40_top5,218410.KQ,RFHIC,1647,35072.7851,87600.0,144277200.0,86512322.8929,1.4977,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_cap40_top5,LITE,Lumentum Holdings Inc,103,557766.1792,1344995.9815,138534586.0956,81084669.638,1.4114,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_cap40_top5,GLW,Corning,441,130979.9289,265025.7934,116876374.88,59114226.2147,1.0234,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_cap40_top5,475960.KQ,토모큐브,572,57737.5093,42150.0,24109800.0,-8916055.3353,-0.27,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_dailycap45_profit25_top5,356860.KQ,티엘비,1365,72146.8704,106300.0,145099500.0,46619021.8938,0.4734,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_dailycap45_profit25_top5,218410.KQ,RFHIC,1619,35072.7851,87600.0,141824400.0,85041560.8766,1.4977,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_dailycap45_profit25_top5,LITE,Lumentum Holdings Inc,101,557766.1792,1344995.9815,135844594.1326,79510210.0334,1.4114,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_dailycap45_profit25_top5,GLW,Corning,433,130979.9289,265025.7934,114756168.533,58041859.2993,1.0234,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_dailycap45_profit25_top5,475960.KQ,토모큐브,568,57737.5093,42150.0,23941200.0,-8853705.298,-0.27,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_dailycap45_top5,356860.KQ,티엘비,1362,72146.8704,106300.0,144780600.0,46516562.505,0.4734,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_dailycap45_top5,218410.KQ,RFHIC,1614,35072.7851,87600.0,141386400.0,84778924.8022,1.4977,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_dailycap45_top5,LITE,Lumentum Holdings Inc,101,557766.1792,1344995.9815,135844594.1326,79510210.0334,1.4114,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_dailycap45_top5,GLW,Corning,432,130979.9289,265025.7934,114491142.7396,57907813.4349,1.0234,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_dailycap45_top5,475960.KQ,토모큐브,563,57737.5093,42150.0,23730450.0,-8775767.7514,-0.27,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_feb_top5,218410.KQ,RFHIC,1045,48131.2686,87600.0,91542000.0,41244824.3052,0.82,119,2026-02-02
pit_trend_quarterly_fresh540_runwinners_feb_top5,108490.KQ,로보티즈,222,279600.5622,402500.0,89355000.0,27283675.1977,0.4396,210,2025-11-03
pit_trend_quarterly_fresh540_runwinners_feb_top5,082740.KS,한화엔진,1056,30071.0509,61800.0,65260800.0,33505770.2599,1.0551,396,2025-05-01
pit_trend_quarterly_fresh540_runwinners_feb_top5,6857.T,Advantest Corporation,221,226992.0388,242962.5326,53694719.7133,3529479.1361,0.0704,119,2026-02-02
pit_trend_quarterly_fresh540_runwinners_feb_top5,356860.KQ,티엘비,366,87556.8816,106300.0,38905800.0,6859981.3481,0.2141,31,2026-05-01
pit_trend_quarterly_fresh540_runwinners_mar_top5,187790.KS,나노,13044,6414.167,6410.0,83612040.0,-54354.0969,-0.0006,0,2026-06-01
pit_trend_quarterly_fresh540_runwinners_mar_top5,AIXA.DE,Aixtron SE,854,97876.9148,97813.3288,83532582.7642,-54302.4437,-0.0006,0,2026-06-01
pit_trend_quarterly_fresh540_runwinners_mar_top5,108490.KQ,로보티즈,207,402761.6552,402500.0,83317500.0,-54162.6238,-0.0006,0,2026-06-01
pit_trend_quarterly_fresh540_runwinners_mar_top5,STRL,Sterling Infrastructure Inc,64,1288593.9606,1287756.8221,82416436.6139,-53576.865,-0.0006,0,2026-06-01
pit_trend_quarterly_fresh540_runwinners_mar_top5,000150.KS,두산,37,2204432.1152,2203000.0,81511000.0,-52988.2633,-0.0006,0,2026-06-01
pit_trend_quarterly_fresh540_runwinners_slip25_top5,356860.KQ,티엘비,1352,72316.3901,106300.0,143717600.0,45945840.551,0.4699,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_slip25_top5,218410.KQ,RFHIC,1607,35155.1938,87600.0,140773200.0,84278803.5433,1.4918,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_slip25_top5,LITE,Lumentum Holdings Inc,101,559076.7331,1344995.9815,135844594.1326,79377844.0856,1.4057,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_slip25_top5,GLW,Corning,430,131287.6856,265025.7934,113961091.1529,57507386.3381,1.0187,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_slip25_top5,475960.KQ,토모큐브,550,57873.1721,42150.0,23182500.0,-8647744.6688,-0.2717,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_slip50_top5,356860.KQ,티엘비,1297,72496.7302,106300.0,137871100.0,43842840.8658,0.4663,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_slip50_top5,218410.KQ,RFHIC,1546,35242.8626,87600.0,135429600.0,80944134.3818,1.4856,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_slip50_top5,LITE,Lumentum Holdings Inc,97,560470.9395,1344995.9815,130464610.2066,76098929.0794,1.3998,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_slip50_top5,GLW,Corning,414,131615.0863,265025.7934,109720678.4588,55232032.719,1.0136,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_slip50_top5,475960.KQ,토모큐브,528,58017.4942,42150.0,22255200.0,-8378036.964,-0.2735,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_soft45_top5,356860.KQ,티엘비,1389,72146.8704,106300.0,147650700.0,47438697.004,0.4734,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_soft45_top5,218410.KQ,RFHIC,1647,35072.7851,87600.0,144277200.0,86512322.8929,1.4977,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_soft45_top5,LITE,Lumentum Holdings Inc,103,557766.1792,1344995.9815,138534586.0956,81084669.638,1.4114,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_soft45_top5,GLW,Corning,441,130979.9289,265025.7934,116876374.88,59114226.2147,1.0234,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_soft45_top5,475960.KQ,토모큐브,572,57737.5093,42150.0,24109800.0,-8916055.3353,-0.27,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_top3,218410.KQ,RFHIC,1723,35072.7851,87600.0,150934800.0,90504391.2232,1.4977,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_top3,LITE,Lumentum Holdings Inc,108,557766.1792,1344995.9815,145259566.0032,85020818.6495,1.4114,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_top3,356860.KQ,티엘비,1005,72146.8704,106300.0,106831500.0,34323895.2405,0.4734,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_top5,356860.KQ,티엘비,1403,72146.8704,106300.0,149138900.0,47916840.8183,0.4734,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_top5,218410.KQ,RFHIC,1664,35072.7851,87600.0,145766400.0,87405285.5458,1.4977,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_top5,LITE,Lumentum Holdings Inc,104,557766.1792,1344995.9815,139879582.0771,81871899.4403,1.4114,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_top5,GLW,Corning,445,130979.9289,265025.7934,117936478.0536,59650409.6725,1.0234,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_top5,475960.KQ,토모큐브,581,57737.5093,42150.0,24489150.0,-9056342.9193,-0.27,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_top7,218410.KQ,RFHIC,1184,35072.7851,87600.0,103718400.0,62192222.4076,1.4977,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_top7,LITE,Lumentum Holdings Inc,74,557766.1792,1344995.9815,99529702.6318,58255005.371,1.4114,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_top7,GLW,Corning,317,130979.9289,265025.7934,84013176.5011,42492539.0251,1.0234,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_top7,356860.KQ,티엘비,785,72146.8704,106300.0,83445500.0,26810206.7301,0.4734,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_top7,098120.KQ,마이크로컨텍솔,1929,29369.0797,29700.0,57291300.0,638345.2563,0.0113,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_top7,475960.KQ,토모큐브,328,57737.5093,42150.0,13825200.0,-5112703.0594,-0.27,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_vol50_cap40_top5,356860.KQ,티엘비,1389,72146.8704,106300.0,147650700.0,47438697.004,0.4734,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_vol50_cap40_top5,218410.KQ,RFHIC,1647,35072.7851,87600.0,144277200.0,86512322.8929,1.4977,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_vol50_cap40_top5,LITE,Lumentum Holdings Inc,103,557766.1792,1344995.9815,138534586.0956,81084669.638,1.4114,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_vol50_cap40_top5,GLW,Corning,441,130979.9289,265025.7934,116876374.88,59114226.2147,1.0234,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_vol50_cap40_top5,475960.KQ,토모큐브,572,57737.5093,42150.0,24109800.0,-8916055.3353,-0.27,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_vol50_top5,356860.KQ,티엘비,1403,72146.8704,106300.0,149138900.0,47916840.8183,0.4734,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_vol50_top5,218410.KQ,RFHIC,1664,35072.7851,87600.0,145766400.0,87405285.5458,1.4977,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_vol50_top5,LITE,Lumentum Holdings Inc,104,557766.1792,1344995.9815,139879582.0771,81871899.4403,1.4114,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_vol50_top5,GLW,Corning,445,130979.9289,265025.7934,117936478.0536,59650409.6725,1.0234,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_vol50_top5,475960.KQ,토모큐브,581,57737.5093,42150.0,24489150.0,-9056342.9193,-0.27,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_vol50_weeklycap45_top5,356860.KQ,티엘비,1359,72146.8704,106300.0,144461700.0,46414103.1162,0.4734,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_vol50_weeklycap45_top5,218410.KQ,RFHIC,1610,35072.7851,87600.0,141036000.0,84568815.9427,1.4977,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_vol50_weeklycap45_top5,LITE,Lumentum Holdings Inc,101,557766.1792,1344995.9815,135844594.1326,79510210.0334,1.4114,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_vol50_weeklycap45_top5,GLW,Corning,431,130979.9289,265025.7934,114226116.9463,57773767.5704,1.0234,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_vol50_weeklycap45_top5,475960.KQ,토모큐브,558,57737.5093,42150.0,23519700.0,-8697830.2047,-0.27,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit10_top5,356860.KQ,티엘비,1364,72146.8704,106300.0,144993200.0,46584868.7642,0.4734,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit10_top5,218410.KQ,RFHIC,1617,35072.7851,87600.0,141649200.0,84936506.4468,1.4977,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit10_top5,LITE,Lumentum Holdings Inc,101,557766.1792,1344995.9815,135844594.1326,79510210.0334,1.4114,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit10_top5,GLW,Corning,433,130979.9289,265025.7934,114756168.533,58041859.2993,1.0234,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit10_top5,475960.KQ,토모큐브,566,57737.5093,42150.0,23856900.0,-8822530.2794,-0.27,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit25_top5,356860.KQ,티엘비,1372,72146.8704,106300.0,145843600.0,46858093.8009,0.4734,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit25_top5,218410.KQ,RFHIC,1626,35072.7851,87600.0,142437600.0,85409251.3807,1.4977,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit25_top5,LITE,Lumentum Holdings Inc,102,557766.1792,1344995.9815,137189590.1141,80297439.8357,1.4114,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit25_top5,GLW,Corning,435,130979.9289,265025.7934,115286220.1198,58309951.0281,1.0234,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit25_top5,475960.KQ,토모큐브,565,57737.5093,42150.0,23814750.0,-8806942.77,-0.27,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit40_top5,356860.KQ,티엘비,1373,72146.8704,106300.0,145949900.0,46892246.9305,0.4734,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit40_top5,218410.KQ,RFHIC,1627,35072.7851,87600.0,142525200.0,85461778.5955,1.4977,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit40_top5,LITE,Lumentum Holdings Inc,102,557766.1792,1344995.9815,137189590.1141,80297439.8357,1.4114,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit40_top5,GLW,Corning,435,130979.9289,265025.7934,115286220.1198,58309951.0281,1.0234,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit40_top5,475960.KQ,토모큐브,566,57737.5093,42150.0,23856900.0,-8822530.2794,-0.27,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit50_mixedentry_top5,356860.KQ,티엘비,1468,72146.8704,106300.0,156048400.0,50136794.2418,0.4734,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit50_mixedentry_top5,218410.KQ,RFHIC,1742,35072.7851,87600.0,152599200.0,91502408.3057,1.4977,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit50_mixedentry_top5,LITE,Lumentum Holdings Inc,109,557766.1792,1344995.9815,146604561.9847,85808048.4519,1.4114,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit50_mixedentry_top5,GLW,Corning,466,130979.9289,265025.7934,123502019.7145,62465372.8256,1.0234,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit50_mixedentry_top5,475960.KQ,토모큐브,603,57737.5093,42150.0,25416450.0,-9399268.1245,-0.27,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit50_slip25_top5,356860.KQ,티엘비,1330,72316.3901,106300.0,141379000.0,45198201.1338,0.4699,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit50_slip25_top5,218410.KQ,RFHIC,1580,35155.1938,87600.0,138408000.0,82862793.7762,1.4918,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit50_slip25_top5,LITE,Lumentum Holdings Inc,99,559076.7331,1344995.9815,133154602.1696,77806005.5889,1.4057,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit50_slip25_top5,GLW,Corning,423,131287.6856,265025.7934,112105910.5992,56571219.5838,1.0187,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit50_slip25_top5,475960.KQ,토모큐브,546,57873.1721,42150.0,23013900.0,-8584851.9803,-0.2717,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit50_slip50_top5,356860.KQ,티엘비,1277,72496.7302,106300.0,135745100.0,43166775.4708,0.4663,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit50_slip50_top5,218410.KQ,RFHIC,1522,35242.8626,87600.0,133327200.0,79687563.0848,1.4856,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit50_slip50_top5,LITE,Lumentum Holdings Inc,95,560470.9395,1344995.9815,127774618.2435,74529878.9953,1.3998,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit50_slip50_top5,GLW,Corning,407,131615.0863,265025.7934,107865497.9052,54298157.7697,1.0136,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit50_slip50_top5,475960.KQ,토모큐브,530,58017.4942,42150.0,22339500.0,-8409771.9525,-0.2735,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit50_top5,356860.KQ,티엘비,1385,72146.8704,106300.0,147225500.0,47302084.4856,0.4734,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit50_top5,218410.KQ,RFHIC,1641,35072.7851,87600.0,143751600.0,86197159.6037,1.4977,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit50_top5,LITE,Lumentum Holdings Inc,103,557766.1792,1344995.9815,138534586.0956,81084669.638,1.4114,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit50_top5,GLW,Corning,439,130979.9289,265025.7934,116346323.2933,58846134.4859,1.0234,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit50_top5,475960.KQ,토모큐브,568,57737.5093,42150.0,23941200.0,-8853705.298,-0.27,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_dualrank_top5,356860.KQ,티엘비,1385,72146.8704,106300.0,147225500.0,47302084.4856,0.4734,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_dualrank_top5,218410.KQ,RFHIC,1641,35072.7851,87600.0,143751600.0,86197159.6037,1.4977,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_dualrank_top5,LITE,Lumentum Holdings Inc,103,557766.1792,1344995.9815,138534586.0956,81084669.638,1.4114,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_dualrank_top5,GLW,Corning,439,130979.9289,265025.7934,116346323.2933,58846134.4859,1.0234,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_dualrank_top5,475960.KQ,토모큐브,569,57737.5093,42150.0,23983350.0,-8869292.8073,-0.27,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_lastcontrib_top5,356860.KQ,티엘비,1436,72146.8704,106300.0,152646800.0,49043894.0948,0.4734,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_lastcontrib_top5,218410.KQ,RFHIC,1702,35072.7851,87600.0,149095200.0,89401319.7109,1.4977,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_lastcontrib_top5,LITE,Lumentum Holdings Inc,107,557766.1792,1344995.9815,143914570.0217,84233588.8472,1.4114,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_lastcontrib_top5,GLW,Corning,455,130979.9289,265025.7934,120586735.9874,60990868.3168,1.0234,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_lastcontrib_top5,475960.KQ,토모큐브,585,57737.5093,42150.0,24657750.0,-9118692.9566,-0.27,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_midcontrib_top5,356860.KQ,티엘비,1436,72146.8704,106300.0,152646800.0,49043894.0948,0.4734,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_midcontrib_top5,218410.KQ,RFHIC,1702,35072.7851,87600.0,149095200.0,89401319.7109,1.4977,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_midcontrib_top5,LITE,Lumentum Holdings Inc,107,557766.1792,1344995.9815,143914570.0217,84233588.8472,1.4114,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_midcontrib_top5,GLW,Corning,455,130979.9289,265025.7934,120586735.9874,60990868.3168,1.0234,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_midcontrib_top5,475960.KQ,토모큐브,584,57737.5093,42150.0,24615600.0,-9103105.4473,-0.27,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_slip25_top5,356860.KQ,티엘비,1411,72316.3901,106300.0,149989300.0,47950873.5336,0.4699,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_slip25_top5,218410.KQ,RFHIC,1678,35155.1938,87600.0,146992800.0,88002384.7826,1.4918,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_slip25_top5,LITE,Lumentum Holdings Inc,105,559076.7331,1344995.9815,141224578.0586,82521521.0791,1.4057,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_slip25_top5,GLW,Corning,449,131287.6856,265025.7934,118996581.2271,60048410.3856,1.0187,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_slip25_top5,475960.KQ,토모큐브,577,57873.1721,42150.0,24320550.0,-9072270.3161,-0.2717,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_slip50_top5,356860.KQ,티엘비,1361,72496.7302,106300.0,144674300.0,46006250.1298,0.4663,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_slip50_top5,218410.KQ,RFHIC,1622,35242.8626,87600.0,142087200.0,84923276.8223,1.4856,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_slip50_top5,LITE,Lumentum Holdings Inc,102,560470.9395,1344995.9815,137189590.1141,80021554.2897,1.3998,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_slip50_top5,GLW,Corning,434,131615.0863,265025.7934,115021194.3264,57900246.86,1.0136,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_slip50_top5,475960.KQ,토모큐브,548,58017.4942,42150.0,23098200.0,-8695386.849,-0.2735,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_top3,356860.KQ,티엘비,1778,72146.8704,106300.0,189001400.0,60724264.4155,0.4734,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_top3,218410.KQ,RFHIC,1850,35072.7851,87600.0,162060000.0,97175347.5118,1.4977,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_top3,475960.KQ,토모큐브,2010,57737.5093,42150.0,84721500.0,-31330893.7483,-0.27,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_top5,356860.KQ,티엘비,1468,72146.8704,106300.0,156048400.0,50136794.2418,0.4734,61,2026-04-01
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_top5,218410.KQ,RFHIC,1742,35072.7851,87600.0,152599200.0,91502408.3057,1.4977,150,2026-01-02
pit_trend_quarterly_fresh540_runwinners_weeklycap45_profit60_candidate_top5,LITE,Lumentum Holdings Inc,109,557766.1792,1344995.9815,146604561.9847,85808048.4519,1.4114,150,2026-01-02
