매수일,매수가(시가),종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2025-11-03,156.76,SE,SE,US,5.0,1,yig,2024-11-09,148.05,2025-12-01,138.32,28,-12.29,reversal_1mo_만기
2025-11-03,1328000.0,삼양식품,003230,KR,5.0,2,star|yig,2024-11-07|2024-11-14,909000.0|784000.0,2025-12-01,1435000.0,28,7.41,reversal_1mo_만기
2025-11-03,17900.0,아이스크림미디어,461300,KR,5.0,1,smic,2025-05-29,25700.0,2025-12-01,17400.0,28,-3.38,reversal_1mo_만기
2025-11-03,42650.0,데브시스터즈,194480,KR,5.0,2,smic|star,2024-05-03|2024-06-06,87700.0|80500.0,2025-12-01,33000.0,28,-23.09,reversal_1mo_만기
2025-11-03,61000.0,넥스트바이오메디컬,389650,KR,5.0,2,star|yig,2025-02-20|2025-05-15,70400.0,2025-12-01,85400.0,28,39.16,reversal_1mo_만기
2025-11-03,5500.0,피엔에이치테크,239890,KR,5.0,1,star,2024-08-03,19590.0,2025-12-01,5170.0,28,-6.56,reversal_1mo_만기
2025-11-03,62700.0,쎄트렉아이,099320,KR,5.0,2,ewha|star,2024-11-07|2025-02-21,71400.0|76400.0,2025-12-01,48750.0,28,-22.71,reversal_1mo_만기
2025-11-03,267500.0,휴젤,145020,KR,5.0,4,kuvic|star|voera|yig,2023-01-02|2024-09-26|2024-10-04|2024-11-11,387000.0|317500.0|318000.0|443520.0,2025-12-01,231500.0,28,-13.98,reversal_1mo_만기
2025-10-01,46900.0,비에이치아이,083650,KR,5.0,4,ewha|kuvic|star|voera,2025-07-24|2024-05-31|2024-11-14|2025-07-30,61600.0|15150.0|16190.0|49000.0,2025-11-03,50700.0,33,7.45,reversal_1mo_만기
2025-10-01,3965.0,애니플러스,310200,KR,5.0,3,kuvic|smic|star,2025-05-30|2023-09-20|2025-08-22,7680.0|6300.0|9120.0,2025-11-03,3715.0,33,-6.87,reversal_1mo_만기
2025-10-01,31150.0,태웅,044490,KR,5.0,2,kuvic|smic,2023-05-05|2025-06-26,28600.0|48000.0,2025-11-03,31050.0,33,-0.92,reversal_1mo_만기
2025-10-01,30700.0,브이티,018290,KR,5.0,3,ewha|smic|yig,2023-11-02|2024-11-01|2025-02-21,22551.0|55700.0|53500.0,2025-11-03,25600.0,33,-17.11,reversal_1mo_만기
2025-10-01,24900.0,에이치브이엠,295310,KR,5.0,2,ewha|yig,2025-02-21|2025-05-23,38050.0|38050.0,2025-11-03,24800.0,33,-1.0,reversal_1mo_만기
2025-10-01,26.76,SRAD,SRAD,US,5.0,1,smic,2025-05-16,33.82,2025-11-03,25.3,33,-6.02,reversal_1mo_만기
2025-10-01,153700.0,현대오토에버,307950,KR,5.0,2,ewha|yig,2021-02-12|2025-07-31,222000.0,2025-11-03,230000.0,33,48.75,reversal_1mo_만기
2025-10-01,54500.0,현대건설,000720,KR,5.0,2,ewha|voera,2025-05-30|2025-07-30,93300.0|104971.0,2025-11-03,69000.0,33,25.85,reversal_1mo_만기
2025-10-01,600000.0,파마리서치,214450,KR,5.0,6,ewha|kuvic|smic|star|voera|yig,2025-08-22|2023-04-07|2024-09-14|2024-09-26|2024-11-11|2025-05-17,962000.0|111300.0|245000.0|250000.0|250000.0,2025-11-03,541000.0,33,-10.37,reversal_1mo_만기
2025-10-01,43700.0,디어유,376300,KR,5.0,1,voera,2024-05-25,34500.0,2025-11-03,40200.0,33,-8.56,reversal_1mo_만기
2025-10-01,54200.0,SNT에너지,100840,KR,5.0,3,smic|star|yig,2022-12-02|2023-05-24|2025-04-11,12884.09|11505.28|47000.0,2025-11-03,53700.0,33,-1.52,reversal_1mo_만기
2025-10-01,295000.0,크래프톤,259960,KR,5.0,3,smic|voera|yig,2024-10-04|2024-10-11|2025-05-15,436500.0|600500.0|478000.0,2025-11-03,279500.0,33,-5.82,reversal_1mo_만기
2025-10-01,232500.0,SK가스,018670,KR,5.0,2,kuvic|yig,2024-05-04|2025-02-25,320000.0,2025-11-03,262500.0,33,12.23,reversal_1mo_만기
2025-10-01,83500.0,HD현대마린엔진,071970,KR,5.0,2,ewha|star,2025-04-04|2025-05-08,40400.0|50800.0,2025-11-03,100500.0,33,19.64,reversal_1mo_만기
2025-10-01,60000.0,펌텍코리아,251970,KR,5.0,3,kuvic|smic|star,2020-04-18|2025-01-16|2023-10-12,20224.0|68500.0|47000.0,2025-11-03,54300.0,33,-10.04,reversal_1mo_만기
2025-10-01,83700.0,한전기술,052690,KR,5.0,1,smic,2024-04-12,95000.0,2025-11-03,101700.0,33,20.78,reversal_1mo_만기
2025-10-01,49600.0,에스앤에스텍,101490,KR,5.0,3,kuvic|smic|star,2025-06-05|2024-04-07|2025-05-03,61300.0|89200.0|54700.0,2025-11-03,57000.0,33,14.23,reversal_1mo_만기
2025-10-01,163300.0,달바글로벌,483650,KR,5.0,1,star,2025-07-10,292500.0,2025-11-03,153100.0,33,-6.81,reversal_1mo_만기
2025-10-01,26850.0,삼성E&A,028050,KR,5.0,2,smic|star,2025-09-25|2022-12-03,42700.0|33800.0,2025-11-03,26150.0,33,-3.19,reversal_1mo_만기
2025-10-01,44600.0,HK이노엔,195940,KR,5.0,3,ewha|kuvic|star,2024-10-04|2023-09-25|2023-11-20,69200.0|63900.0|45000.0,2025-11-03,49800.0,33,10.99,reversal_1mo_만기
2025-09-01,4935.0,글로벌텍스프리,204620,KR,5.0,3,smic|star|yig,2023-04-07|2025-02-21|2025-03-27,3800.0|5830.0|7080.0,2025-10-01,6000.0,30,20.85,reversal_1mo_만기
2025-09-01,119100.0,풍산,103140,KR,5.0,1,star,2025-07-10,163500.0,2025-10-01,124700.0,30,4.07,reversal_1mo_만기
2025-09-01,85900.0,아이쓰리시스템,214430,KR,5.0,1,ewha,2024-11-23,58360.0,2025-10-01,79000.0,30,-8.58,reversal_1mo_만기
2025-09-01,52300.0,한화비전,489790,KR,5.0,1,smic,2025-04-11,111600.0,2025-10-01,53700.0,30,2.06,reversal_1mo_만기
2025-09-01,496000.0,LIG디펜스앤에어로스페이스,079550,KR,5.0,2,star|voera,2024-07-04|2025-02-26,267000.0|350000.0,2025-10-01,517000.0,30,3.61,reversal_1mo_만기
2025-09-01,15850.0,디와이피엔에프,104460,KR,5.0,1,star,2024-03-11,37100.0,2025-10-01,14210.0,30,-10.88,reversal_1mo_만기
2025-09-01,133000.0,세아제강,306200,KR,5.0,1,voera,2025-05-13,205630.0,2025-10-01,128400.0,30,-4.04,reversal_1mo_만기
2025-09-01,77700.0,한국콜마,161890,KR,5.0,2,kuvic|yig,2025-05-08|2025-05-13,106929.0,2025-10-01,78000.0,30,-0.22,reversal_1mo_만기
2025-09-01,19560.0,IPARK현대산업개발,294870,KR,5.0,2,smic|star,2024-08-19|2024-10-12,31200.0|35600.0,2025-10-01,20050.0,30,1.89,reversal_1mo_만기
2025-09-01,35900.0,일진전기,103590,KR,5.0,2,ewha|yig,2024-11-14|2024-11-20,36900.0|42450.0,2025-10-01,35550.0,30,-1.57,reversal_1mo_만기
2025-09-01,29700.0,율촌화학,008730,KR,5.0,2,smic|star,2024-05-02|2025-08-22,69000.0|47550.0,2025-10-01,29800.0,30,-0.26,reversal_1mo_만기
2025-09-01,20150.0,SK이터닉스,475150,KR,5.0,1,kuvic,2025-06-27,47400.0,2025-10-01,21650.0,30,6.8,reversal_1mo_만기
2025-09-01,32650.0,펄어비스,263750,KR,5.0,1,star,2024-08-03,55800.0,2025-10-01,35450.0,30,7.93,reversal_1mo_만기
2025-09-01,62400.0,세방전지,004490,KR,5.0,1,star,2024-03-28,106000.0,2025-10-01,63800.0,30,1.63,reversal_1mo_만기
2025-09-01,6760.0,화승엔터프라이즈,241590,KR,5.0,1,kuvic,2024-11-11,13600.0,2025-10-01,6060.0,30,-10.89,reversal_1mo_만기
2025-09-01,5340.0,KG스틸,016380,KR,5.0,1,smic,2024-05-30,9600.0,2025-10-01,5310.0,30,-1.16,reversal_1mo_만기
2025-09-01,5380.0,젝시믹스,337930,KR,5.0,2,kuvic|star,2024-08-16|2024-08-18,16700.0|16010.0,2025-10-01,5100.0,30,-5.77,reversal_1mo_만기
