매수일,매수가(시가),매수사유,종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2021-03-15,55393.0,"학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: ewha 2021-03-13, smic 2021-01-16)",한화솔루션,009830,KR,5.0,3,ewha|smic,2021-01-16|2021-03-13,59700.0,2021-05-14,55081.0,60,-1.21,t_chandelier_ATR4.25
2021-02-22,10098.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: ewha 2021-02-20),한솔테크닉스,004710,KR,5.0,1,ewha,2021-02-20,14900.0,2021-05-03,9753.0,70,-4.04,t_chandelier_ATR4.25
2021-01-18,276500.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: smic 2021-01-16),대한유화,006650,KR,5.0,2,smic,2021-01-16,394500.0,2021-03-11,317000.0,52,13.9,t_chandelier_ATR4.25
2020-08-24,19633.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: voera 2020-08-21),태영건설,009410,KR,5.0,1,voera,2020-08-21,29300.0,2021-03-11,23397.0,199,18.4,t_chandelier_ATR4.25
2020-09-14,49000.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: ewha 2020-09-12),LX세미콘,108320,KR,5.0,1,ewha,2020-09-12,66700.0,2021-03-02,66100.0,169,34.02,t_chandelier_ATR4.25
2020-08-24,7260.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: ewha 2020-08-22),SY동아,041930,KR,5.0,1,ewha,2020-08-22,13900.0,2021-02-25,12900.0,185,76.53,t_chandelier_ATR4.25
2020-08-24,36962.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: ewha 2020-08-22),씨에스윈드,112610,KR,5.0,6,ewha,2020-08-22,107000.0,2021-02-25,72100.0,185,93.8,t_chandelier_ATR4.25
2021-01-18,66621.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: smic 2021-01-16),한화솔루션,009830,KR,5.0,3,smic,2021-01-16,,2021-02-24,59385.0,37,-11.44,t_chandelier_ATR4.25
2020-11-13,22300.0,"학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: voera 2020-11-12, smic 2019-11-05)",에코마케팅,230360,KR,5.0,2,smic|voera,2019-11-05|2020-11-12,52500.0|35000.0,2021-02-22,26250.0,101,16.95,t_chandelier_ATR4.25
2020-11-02,14700.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: smic 2020-10-31),에스제이그룹,306040,KR,5.0,1,smic,2020-10-31,23500.0,2021-01-29,16400.0,88,10.84,t_chandelier_ATR4.25
2020-11-02,11692.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: smic 2020-10-31),HLB테라퓨틱스,115450,KR,5.0,1,smic,2020-10-31,,2021-01-27,10262.0,86,-12.8,t_chandelier_ATR4.25
2020-11-02,9820.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: smic 2020-10-31),현대이지웰,090850,KR,5.0,1,smic,2020-10-31,11560.0,2020-12-22,10450.0,50,5.73,t_chandelier_ATR4.25
2020-11-02,5237.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: smic 2020-10-31),이지바이오,353810,KR,5.0,1,smic,2020-10-31,6922.4,2020-12-09,6200.0,37,17.62,t_chandelier_ATR4.25
2020-10-12,16621.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: ewha 2020-10-10),동화기업,025900,KR,5.0,1,ewha,2020-10-10,58100.0,2020-10-27,12676.0,15,-24.23,t_chandelier_ATR4.25
2020-08-24,21500.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: ewha 2020-08-22),프로텍,053610,KR,5.0,2,ewha,2020-08-22,31700.0,2020-10-27,24550.0,64,13.45,t_chandelier_ATR4.25
2020-08-24,48150.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: ewha 2020-08-21),LIG아큐버,073490,KR,5.0,2,ewha,2020-08-21,59900.0,2020-10-27,50000.0,64,3.17,t_chandelier_ATR4.25
2020-05-07,15007.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: smic 2020-05-06),노바렉스,194700,KR,5.0,2,smic,2020-05-06,35545.0,2020-10-27,19420.0,173,28.57,t_chandelier_ATR4.25
2020-05-07,37600.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: smic 2020-05-06),파크시스템스,140860,KR,5.0,4,smic,2020-05-06,55993.0,2020-10-23,61800.0,169,63.3,t_chandelier_ATR4.25
2020-05-07,8920.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: smic 2020-05-06),인텍플러스,064290,KR,5.0,1,smic,2020-05-06,12534.0,2020-10-20,12200.0,166,35.88,t_chandelier_ATR4.25
2020-08-24,33300.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: ewha 2020-08-22),덕산네오룩스,213420,KR,5.0,4,ewha,2020-08-22,46600.0,2020-09-25,30300.0,32,-9.6,t_chandelier_ATR4.25
2020-05-18,315500.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: voera 2020-05-17),CJ제일제당,097950,KR,5.0,2,voera,2020-05-17,395000.0,2020-09-10,381500.0,115,20.13,t_chandelier_ATR4.25
2020-06-23,28350.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: smic 2020-06-22),네패스,033640,KR,5.0,1,smic,2020-06-22,58383.0,2020-08-21,29200.0,59,2.33,t_chandelier_ATR4.25
2020-06-01,16450.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: ewha 2020-05-30),원익피앤이,131390,KR,5.0,1,ewha,2020-05-30,,2020-08-21,20650.0,81,24.72,t_chandelier_ATR4.25
2020-05-15,13115.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: voera 2020-05-14),제주항공,089590,KR,5.0,2,voera,2020-05-14,20000.0,2020-08-19,12202.0,96,-7.57,t_chandelier_ATR4.25
2020-06-01,16300.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: ewha 2020-05-30),이노메트리,302430,KR,5.0,1,ewha,2020-05-30,22700.0,2020-08-19,23700.0,79,44.46,t_chandelier_ATR4.25
2020-06-23,4050.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: smic 2020-06-22),세진중공업,075580,KR,5.0,3,smic,2020-06-22,,2020-07-14,3793.0,21,-6.95,t_chandelier_ATR4.25
2020-05-07,16400.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: smic 2020-05-06),펌텍코리아,251970,KR,5.0,3,smic,2020-05-06,20224.0,2020-06-24,15000.0,48,-9.13,t_chandelier_ATR4.25
2020-05-15,240500.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: voera 2020-05-14),신세계,004170,KR,5.0,2,voera,2020-05-14,278000.0,2020-06-16,219500.0,32,-9.32,t_chandelier_ATR4.25
2020-05-07,36574.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: smic 2020-05-06),에치에프알,230240,KR,5.0,2,smic,2020-05-06,45900.0,2020-06-16,30676.0,40,-16.67,t_chandelier_ATR4.25
2020-03-02,1235000.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: voera 2020-02-28),LG생활건강,051900,KR,5.0,1,voera,2020-02-28,,2020-03-17,1050000.0,15,-15.53,t_chandelier_ATR4.25
2020-01-02,12730.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: smic 2019-08-11),NHN KCP,060250,KR,5.0,1,smic,2019-08-11,19300.0,2020-03-12,14880.0,70,16.13,t_chandelier_ATR4.25
2020-01-02,2675.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: smic 2019-08-11),알서포트,131370,KR,5.0,1,smic,2019-08-11,5200.0,2020-03-06,3045.0,64,13.09,t_chandelier_ATR4.25
2020-01-02,12000.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: smic 2019-08-11),디와이피엔에프,104460,KR,5.0,2,smic,2019-08-11,12600.0,2020-03-02,11600.0,60,-3.96,t_chandelier_ATR4.25
2020-01-02,7780.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: smic 2019-08-11),덱스터,206560,KR,5.0,1,smic,2019-08-11,11700.0,2020-02-25,7200.0,54,-8.06,t_chandelier_ATR4.25
2020-01-02,23500.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: smic 2019-08-11),지노믹트리,228760,KR,5.0,2,smic,2019-08-11,,2020-02-11,19400.0,40,-17.98,t_chandelier_ATR4.25
2020-01-02,3057.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: smic 2019-12-24),세진중공업,075580,KR,5.0,3,smic,2019-12-24,,2020-02-03,2639.0,32,-14.23,t_chandelier_ATR4.25
2020-01-02,111500.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: smic 2019-08-11),HS효성첨단소재,298050,KR,5.0,3,smic,2019-08-11,143300.0,2020-02-03,97200.0,32,-13.39,t_chandelier_ATR4.25
2020-01-02,27700.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: smic 2019-08-11),콜마비앤에이치,200130,KR,5.0,1,smic,2019-08-11,34500.0,2020-01-31,26500.0,29,-4.95,t_chandelier_ATR4.25
2020-01-02,8466.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: smic 2019-08-11),이엠텍,091120,KR,5.0,1,smic,2019-08-11,19500.0,2020-01-30,9765.0,28,14.6,t_chandelier_ATR4.25
2020-01-02,33350.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: yig 2019-11-01),한국타이어앤테크놀로지,161390,KR,5.0,3,yig,2019-11-01,71500.0,2020-01-29,29100.0,27,-13.31,t_chandelier_ATR4.25
