매수일,매수가(시가),매수사유,종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2024-01-03,8523.0,"리포트 발간 후 3개월 내 슈퍼트렌드(10,3) 상방 전환 → 익일 시가 진입 (트리거: star 2023-11-29, yig 2023-10-05, smic 2019-12-18)",비츠로셀,082920,KR,5.0,3,smic|star|yig,2019-12-18|2023-10-05|2023-11-29,16829.0|25700.0|28000.0,2024-01-23,8044.0,20,-6.19,supertrend_bearish_flip
2023-11-09,10450.0,"리포트 발간 후 3개월 내 슈퍼트렌드(10,3) 상방 전환 → 익일 시가 진입 (트리거: smic 2023-10-19)",코세스,089890,KR,5.0,1,smic,2023-10-19,18600.0,2024-01-18,10670.0,70,1.49,supertrend_bearish_flip
2023-11-16,32250.0,"리포트 발간 후 3개월 내 슈퍼트렌드(10,3) 상방 전환 → 익일 시가 진입 (트리거: ewha 2023-08-26, star 2023-04-22, smic 2021-06-06)",에스엘,005850,KR,5.0,3,ewha|smic|star,2023-08-26|2021-06-06|2023-04-22,49600.0|50000.0|39000.0,2024-01-18,31700.0,63,-2.29,supertrend_bearish_flip
2023-10-20,124300.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: smic 2023-10-19)",SK하이닉스,000660,KR,5.0,1,smic,2023-10-19,164600.0,2024-01-17,133800.0,89,7.0,supertrend_bearish_flip
2023-11-13,54300.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: smic 2023-11-12, yig 2023-09-15)",두산테스나,131970,KR,5.0,3,smic|yig,2023-11-12|2023-09-15,66500.0|71300.0,2024-01-16,50600.0,64,-7.37,supertrend_bearish_flip
2023-11-07,337806.0,"리포트 발간 후 3개월 내 슈퍼트렌드(10,3) 상방 전환 → 익일 시가 진입 (트리거: star 2023-08-20, ewha 2021-09-28)",포스코퓨처엠,003670,KR,5.0,2,ewha|star,2021-09-28|2023-08-20,192000.0|650000.0,2024-01-11,314057.0,65,-7.59,supertrend_bearish_flip
2023-11-13,363500.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: smic 2023-11-12, star 2023-06-12)",효성티앤씨,298020,KR,5.0,3,smic|star,2023-11-12|2023-06-12,514000.0|536700.0,2024-01-08,346000.0,56,-5.38,supertrend_bearish_flip
2023-12-20,20000.0,"리포트 발간 후 3개월 내 슈퍼트렌드(10,3) 상방 전환 → 익일 시가 진입 (트리거: yig 2023-11-22, star 2023-10-04)",바디텍메드,206640,KR,5.0,2,star|yig,2023-10-04|2023-11-22,33370.0|33000.0,2024-01-08,18700.0,19,-7.06,supertrend_bearish_flip
2023-11-09,37300.0,"리포트 발간 후 3개월 내 슈퍼트렌드(10,3) 상방 전환 → 익일 시가 진입 (트리거: ewha 2023-10-07)",클래시스,214150,KR,5.0,2,ewha,2023-10-07,47700.0,2024-01-05,36550.0,57,-2.6,supertrend_bearish_flip
2023-12-07,21650.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: smic 2023-12-06, ewha 2023-07-22, star 2023-07-04)",비에이치,090460,KR,5.0,3,ewha|smic|star,2023-12-06|2023-07-04|2023-07-22,31000.0|39000.0|38900.0,2024-01-04,19960.0,28,-8.36,supertrend_bearish_flip
2023-12-07,3515.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: smic 2023-12-06)",화승인더,006060,KR,5.0,1,smic,2023-12-06,6700.0,2024-01-04,3360.0,28,-4.98,supertrend_bearish_flip
2023-11-03,90000.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: yig 2023-11-02, star 2023-09-08)",케이아이엔엑스,093320,KR,5.0,2,star|yig,2023-09-08|2023-11-02,99300.0|148000.0,2024-01-04,92700.0,62,2.38,supertrend_bearish_flip
2023-11-13,28750.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: smic 2023-11-12)",LX인터내셔널,001120,KR,5.0,1,smic,2023-11-12,,2023-12-28,29400.0,45,1.65,supertrend_bearish_flip
2023-11-13,37100.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: smic 2023-11-12)",DL이앤씨,375500,KR,5.0,2,smic,2023-11-12,82600.0,2023-12-20,36950.0,37,-1.0,supertrend_bearish_flip
2023-10-25,3635.0,"리포트 발간 후 3개월 내 슈퍼트렌드(10,3) 상방 전환 → 익일 시가 진입 (트리거: star 2023-10-04, kuvic 2023-09-20)",감성코퍼레이션,036620,KR,5.0,2,kuvic|star,2023-09-20|2023-10-04,5100.0|5370.0,2023-12-14,3270.0,50,-10.58,supertrend_bearish_flip
2023-11-13,195000.0,"리포트 발간 후 3개월 내 슈퍼트렌드(10,3) 상방 전환 → 익일 시가 진입 (트리거: kuvic 2023-10-11, star 2023-03-01)",효성중공업,298040,KR,5.0,3,kuvic|star,2023-03-01|2023-10-11,103150.0|269000.0,2023-12-08,183700.0,25,-6.36,supertrend_bearish_flip
2023-11-02,11130.0,"리포트 발간 후 3개월 내 슈퍼트렌드(10,3) 상방 전환 → 익일 시가 진입 (트리거: yig 2023-10-06, star 2023-06-12)",제이앤티씨,204270,KR,5.0,2,star|yig,2023-06-12|2023-10-06,12690.0|18700.0,2023-12-06,12610.0,34,12.62,supertrend_bearish_flip
2023-10-05,5000.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: star 2023-10-04)",삼영,003720,KR,5.0,3,star,2023-10-04,7820.0,2023-12-05,4865.0,61,-3.28,supertrend_bearish_flip
2023-09-21,85600.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: kuvic 2023-09-20, smic 2021-12-13, ewha 2020-09-12)",인텔리안테크,189300,KR,5.0,5,ewha|kuvic|smic,2020-09-12|2021-12-13|2023-09-20,38850.0|122000.0|293000.0,2023-10-12,77600.0,21,-9.89,supertrend_bearish_flip
2023-09-18,13060.0,"리포트 발간 후 3개월 내 슈퍼트렌드(10,3) 상방 전환 → 익일 시가 진입 (트리거: ewha 2023-08-26, voera 2023-07-24, star 2023-04-22)",화신,010690,KR,5.0,3,ewha|star|voera,2023-04-22|2023-07-24|2023-08-26,17620.0|42900.0|16710.0,2023-10-11,11250.0,23,-14.38,supertrend_bearish_flip
2023-10-05,205000.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: star 2023-10-04, smic 2021-12-13)",세아제강지주,003030,KR,5.0,2,smic|star,2021-12-13|2023-10-04,154000.0|283700.0,2023-10-06,196000.0,1,-4.96,supertrend_bearish_flip
