매수일,매수가(시가),매수사유,종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2026-02-02,477500.0,hrp 월간 리밸런스 — 목표비중 0.3% 재조정 보유,LIG디펜스앤에어로스페이스,079550,KR,5.0,1,star|voera,2024-09-11|2025-02-26,267000.0|350000.0,2026-06-01,780000.0,119,51.4,s_rebalance_trim
2026-04-01,84000.0,hrp 월간 리밸런스 — 목표비중 0.2% 신규 편입 (18개월 유효 리포트 유니버스),피에스케이,319660,KR,5.0,1,yig,2026-03-17,87400.0,2026-06-01,95000.0,61,12.42,s_rebalance_trim
2026-02-02,15470.0,hrp 월간 리밸런스 — 목표비중 1.1% 재조정 보유,토비스,051360,KR,5.0,1,kuvic|star,2024-10-10|2025-08-31,31400.0|30200.0,2026-06-01,18460.0,119,18.65,s_rebalance_trim
2026-03-02,112.97,hrp 월간 리밸런스 — 목표비중 0.4% 재조정 보유,ALAB,ALAB,US,5.0,1,star,2025-01-09,168.37,2026-06-01,328.12,91,195.23,s_rebalance_trim
2026-02-02,18660.0,hrp 월간 리밸런스 — 목표비중 0.4% 재조정 보유,한미글로벌,053690,KR,5.0,1,yig,2025-02-20,31400.0,2026-06-01,20150.0,119,-3.13,s_rebalance_trim
2026-02-02,5810.0,hrp 월간 리밸런스 — 목표비중 1.5% 재조정 보유,신한알파리츠,293940,KR,5.0,1,star,2025-03-10,7700.0,2026-06-01,5250.0,119,-8.84,s_rebalance_trim
2026-04-01,174000.0,hrp 월간 리밸런스 — 목표비중 0.2% 신규 편입 (18개월 유효 리포트 유니버스),에이비엘바이오,298380,KR,5.0,1,star,2025-03-10,44100.0,2026-06-01,110800.0,61,-36.7,s_rebalance_trim
2026-02-02,9750.0,hrp 월간 리밸런스 — 목표비중 0.7% 재조정 보유,팅크웨어,084730,KR,5.0,1,yig,2025-03-14,14639.07,2026-06-01,7340.0,119,-20.2,s_rebalance_trim
2026-02-02,216000.0,hrp 월간 리밸런스 — 목표비중 0.6% 재조정 보유,CJ,001040,KR,5.0,1,smic,2025-04-19,,2026-06-01,169700.0,119,-21.91,s_rebalance_trim
2026-02-02,93700.0,hrp 월간 리밸런스 — 목표비중 0.7% 재조정 보유,현대엘리베이터,017800,KR,5.0,1,star|yig,2025-05-08|2025-06-19,139900.0|114000.0,2026-06-01,80200.0,119,-14.92,s_rebalance_trim
2026-02-02,69700.0,hrp 월간 리밸런스 — 목표비중 0.6% 재조정 보유,한국콜마,161890,KR,5.0,1,kuvic|yig,2025-05-08|2025-05-13,106929.0,2026-06-01,86100.0,119,22.79,s_rebalance_trim
2026-02-02,120700.0,hrp 월간 리밸런스 — 목표비중 0.7% 재조정 보유,세아제강,306200,KR,5.0,1,voera,2025-05-13,205630.0,2026-06-01,139600.0,119,14.97,s_rebalance_trim
2025-07-01,60.96,hrp 월간 리밸런스 — 목표비중 1.7% 재조정 보유,DOCS,DOCS,US,5.0,1,smic,2025-05-25,75.4,2026-06-01,21.82,335,-21.02,s_rebalance_trim
2026-04-01,5100.0,hrp 월간 리밸런스 — 목표비중 0.2% 신규 편입 (18개월 유효 리포트 유니버스),폰드그룹,472850,KR,5.0,1,smic,2025-06-10,16057.0,2026-06-01,4300.0,61,-16.19,s_rebalance_trim
2026-02-02,409500.0,hrp 월간 리밸런스 — 목표비중 1.2% 재조정 보유,농심,004370,KR,5.0,1,star,2025-06-18,582000.0,2026-06-01,379500.0,119,-7.88,s_rebalance_trim
2026-02-02,18880.0,hrp 월간 리밸런스 — 목표비중 0.4% 재조정 보유,지니언스,263860,KR,5.0,1,yig,2025-07-18,32500.0,2026-06-01,15940.0,119,-13.5,s_rebalance_trim
2026-02-02,8710.0,hrp 월간 리밸런스 — 목표비중 0.2% 재조정 보유,슈어소프트테크,298830,KR,5.0,1,yig,2025-08-02,6420.0,2026-06-01,6050.0,119,-26.3,s_rebalance_trim
2026-02-02,145400.0,hrp 월간 리밸런스 — 목표비중 0.2% 재조정 보유,산일전기,062040,KR,5.0,1,ewha|kuvic|star,2025-08-19|2025-10-03|2025-12-12,156800.0|220100.0,2026-06-01,246000.0,119,68.89,s_rebalance_trim
2026-04-01,71300.0,hrp 월간 리밸런스 — 목표비중 0.1% 신규 편입 (18개월 유효 리포트 유니버스),디앤디파마텍,347850,KR,5.0,1,kuvic,2025-08-19,,2026-06-01,94400.0,61,31.61,s_rebalance_trim
2026-02-02,13660.0,hrp 월간 리밸런스 — 목표비중 0.3% 재조정 보유,파미셀,005690,KR,5.0,1,star,2025-08-31,24020.0,2026-06-01,15340.0,119,11.35,s_rebalance_trim
2026-02-02,228500.0,hrp 월간 리밸런스 — 목표비중 0.6% 재조정 보유,NC,036570,KR,5.0,1,star,2025-08-31,330500.0,2026-06-01,302000.0,119,31.26,s_rebalance_trim
2026-04-01,49100.0,hrp 월간 리밸런스 — 목표비중 0.3% 신규 편입 (18개월 유효 리포트 유니버스),한중엔시에스,107640,KR,5.0,1,star,2025-08-31,45950.0,2026-06-01,52300.0,61,5.88,s_rebalance_trim
2026-02-02,53529.0,hrp 월간 리밸런스 — 목표비중 1.3% 재조정 보유,씨어스,458870,KR,5.0,1,star|yig,2025-12-12|2025-11-06,37720.0|44407.77,2026-06-01,32200.0,119,-38.91,s_rebalance_trim
2026-02-02,159200.0,hrp 월간 리밸런스 — 목표비중 0.6% 재조정 보유,달바글로벌,483650,KR,5.0,1,star,2025-08-31,292500.0,2026-06-01,197800.0,119,31.27,s_rebalance_trim
2026-04-01,28100.0,hrp 월간 리밸런스 — 목표비중 0.2% 신규 편입 (18개월 유효 리포트 유니버스),마이크로컨텍솔,098120,KR,5.0,1,smic,2025-10-23,58200.0,2026-06-01,31000.0,61,9.66,s_rebalance_trim
2026-02-02,434000.0,hrp 월간 리밸런스 — 목표비중 0.3% 재조정 보유,키움증권,039490,KR,5.0,1,yig,2025-11-27,432300.0,2026-06-01,370500.0,119,-15.14,s_rebalance_trim
2026-01-02,36.9,hrp 월간 리밸런스 — 목표비중 2.1% 재조정 보유,IMAX,IMAX,US,5.0,1,smic,2025-12-01,54.6,2026-06-01,39.3,150,1.65,s_rebalance_trim
2026-01-02,96.8587,hrp 월간 리밸런스 — 목표비중 4.1% 재조정 보유,IRMD,IRMD,US,5.0,1,smic,2025-12-01,146.0,2026-06-01,91.05,150,3.57,s_rebalance_trim
2026-02-02,89300.0,hrp 월간 리밸런스 — 목표비중 0.3% 재조정 보유,삼성증권,016360,KR,5.0,1,star,2025-12-12,99700.0,2026-06-01,118100.0,119,31.46,s_rebalance_trim
2026-02-02,22000.0,hrp 월간 리밸런스 — 목표비중 0.7% 재조정 보유,예스티,122640,KR,5.0,1,smic,2025-12-15,40500.0,2026-06-01,26150.0,119,20.36,s_rebalance_trim
2026-02-02,405.49,hrp 월간 리밸런스 — 목표비중 0.6% 재조정 보유,LITE,LITE,US,5.0,1,smic,2025-12-15,498.63,2026-06-01,825.25,119,35.49,s_rebalance_trim
2026-04-01,48550.0,hrp 월간 리밸런스 — 목표비중 0.3% 신규 편입 (18개월 유효 리포트 유니버스),파두,440110,KR,5.0,1,kuvic,2026-02-09,56400.0,2026-06-01,114500.0,61,134.43,s_rebalance_trim
2026-04-01,270000.0,hrp 월간 리밸런스 — 목표비중 0.4% 신규 편입 (18개월 유효 리포트 유니버스),한솔케미칼,014680,KR,5.0,1,yig,2026-02-13,390000.0,2026-06-01,265000.0,61,-2.44,s_rebalance_trim
2026-04-01,131400.0,hrp 월간 리밸런스 — 목표비중 0.3% 신규 편입 (18개월 유효 리포트 유니버스),씨엠티엑스,388210,KR,5.0,1,yig,2026-03-17,200700.0,2026-06-01,107500.0,61,-18.68,s_rebalance_trim
