매수일,매수가(시가),매수사유,종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2021-09-29,156544.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2021-09-28) · 진입 조건: 시가 > 200MA (모멘텀 필터 통과),포스코퓨처엠,003670,KR,5.0,2,ewha,2021-09-28,192000.0,2021-11-01,140550.0,33,-10.75,thesis_break_200MA
2021-03-11,6210.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2021-03-10) · 진입 조건: 시가 > 200MA (모멘텀 필터 통과),팬오션,028670,KR,5.0,1,ewha,2021-03-10,6436.0,2021-11-01,5950.0,235,-4.76,thesis_break_200MA
2020-11-23,14082.0,"학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2020-11-21, smic 2019-12-24) · 진입 조건: 시가 > 200MA (모멘텀 필터 통과)",한온시스템,018880,KR,5.0,2,ewha|smic,2019-12-24|2020-11-21,15700.0|17200.0,2021-11-01,13385.0,343,-5.52,thesis_break_200MA
2020-11-13,22300.0,"학회 매수리포트 발간 → 익일 시가 진입 (트리거: voera 2020-11-12, smic 2019-11-05) · 진입 조건: 시가 > 200MA (모멘텀 필터 통과)",에코마케팅,230360,KR,5.0,2,smic|voera,2019-11-05|2020-11-12,52500.0|35000.0,2021-09-01,22100.0,292,-1.49,thesis_break_200MA
2021-01-18,276500.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2021-01-16) · 진입 조건: 시가 > 200MA (모멘텀 필터 통과),대한유화,006650,KR,5.0,2,smic,2021-01-16,394500.0,2021-07-01,238500.0,164,-14.26,thesis_break_200MA
2020-11-16,164000.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: voera 2020-11-13) · 진입 조건: 시가 > 200MA (모멘텀 필터 통과),이마트,139480,KR,5.0,1,voera,2020-11-13,232000.0,2021-07-01,160000.0,227,-3.02,thesis_break_200MA
2020-08-24,48150.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2020-08-21) · 진입 조건: 시가 > 200MA (모멘텀 필터 통과),LIG아큐버,073490,KR,5.0,2,ewha,2020-08-21,59900.0,2021-03-02,46250.0,190,-4.52,thesis_break_200MA
2020-06-01,88800.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-05-31) · 진입 조건: 시가 > 200MA (모멘텀 필터 통과),이오테크닉스,039030,KR,5.0,2,smic,2020-05-31,107593.0,2020-11-02,87700.0,154,-1.83,thesis_break_200MA
2020-06-10,33954.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-06-09) · 진입 조건: 시가 > 200MA (모멘텀 필터 통과),GS리테일,007070,KR,5.0,1,smic,2020-06-09,52863.0,2020-07-01,31302.0,21,-8.36,thesis_break_200MA
2020-01-02,27700.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-08-11) · 진입 조건: 시가 > 200MA (모멘텀 필터 통과),콜마비앤에이치,200130,KR,5.0,1,smic,2019-08-11,34500.0,2020-04-01,23150.0,90,-16.93,thesis_break_200MA
2020-01-02,12000.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-08-11) · 진입 조건: 시가 > 200MA (모멘텀 필터 통과),디와이피엔에프,104460,KR,5.0,2,smic,2019-08-11,12600.0,2020-04-01,8440.0,90,-30.09,thesis_break_200MA
2020-01-02,7780.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-08-11) · 진입 조건: 시가 > 200MA (모멘텀 필터 통과),덱스터,206560,KR,5.0,1,smic,2019-08-11,11700.0,2020-03-02,6150.0,60,-21.42,thesis_break_200MA
2020-01-02,23500.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-08-11) · 진입 조건: 시가 > 200MA (모멘텀 필터 통과),지노믹트리,228760,KR,5.0,2,smic,2019-08-11,,2020-03-02,17250.0,60,-27.04,thesis_break_200MA
