매수일,매수가(시가),종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2021-08-20,11600.0,인선이엔티,060150,KR,5.0,2,ewha|smic,2020-11-21|2021-04-10,21750.0,2021-11-11,11200.0,83,-4.03,p_chandelier_ATR5.5
2021-08-19,220000.0,대한유화,006650,KR,5.0,2,ewha|smic,2020-11-28|2021-02-20,394500.0|443000.0,2021-10-28,189500.0,70,-14.38,p_chandelier_ATR5.5
2021-08-18,5167.0,APS이노베이션,079810,KR,5.0,2,ewha|smic,2020-10-10|2021-02-20,13600.0|13700.0,2021-10-27,4232.0,70,-18.59,p_chandelier_ATR5.5
2021-08-18,65900.0,데브시스터즈,194480,KR,5.0,2,smic,2021-05-01,198000.0,2021-10-19,121800.0,62,83.72,p_chandelier_ATR5.5
2021-03-11,14000.0,서울바이오시스,092190,KR,5.0,1,ewha,2021-02-20,22500.0,2021-10-06,14650.0,209,4.02,p_chandelier_ATR5.5
2021-08-19,7310.0,한솔테크닉스,004710,KR,5.0,1,ewha,2021-02-20,14900.0,2021-10-06,6413.0,48,-12.8,p_chandelier_ATR5.5
2021-07-23,18426.264,바이넥스,053030,KR,5.0,1,smic,2021-04-30,43750.0,2021-10-05,15950.0,74,-13.96,p_chandelier_ATR5.5
2021-05-04,45250.0,엠씨넥스,097520,KR,5.0,2,ewha,2021-02-20,70000.0,2021-08-23,43050.0,111,-5.43,p_chandelier_ATR5.5
2021-05-25,25950.0,씨티알모빌리티,308170,KR,5.0,1,ewha,2021-02-20,,2021-08-18,23550.0,85,-9.79,p_chandelier_ATR5.5
2021-07-09,227000.0,대한유화,006650,KR,5.0,2,ewha|smic,2020-11-28|2021-02-20,394500.0|443000.0,2021-08-18,219000.0,40,-4.1,p_chandelier_ATR5.5
2021-08-03,8049.0,한솔테크닉스,004710,KR,5.0,1,ewha,2021-02-20,14900.0,2021-08-18,7270.0,15,-10.22,p_chandelier_ATR5.5
2021-04-30,104000.0,현대오토에버,307950,KR,5.0,2,ewha,2021-02-12,,2021-08-18,114000.0,110,8.96,p_chandelier_ATR5.5
2021-05-26,6219.0,APS이노베이션,079810,KR,5.0,2,ewha|smic,2020-10-10|2021-02-20,13600.0|13700.0,2021-08-17,5464.0,83,-12.67,p_chandelier_ATR5.5
2021-07-02,84903.791,데브시스터즈,194480,KR,5.0,2,smic,2021-05-01,198000.0,2021-08-13,72200.0,42,-15.47,p_chandelier_ATR5.5
2020-03-17,18536.9265,한국타이어앤테크놀로지,161390,KR,5.0,3,yig,2019-11-01,71500.0,2021-08-02,49000.0,503,162.75,p_chandelier_ATR5.5
2021-05-14,22153.7683,바이넥스,053030,KR,5.0,1,smic,2021-04-30,43750.0,2021-07-22,19550.0,69,-12.28,p_chandelier_ATR5.5
2021-05-14,257644.685,대한유화,006650,KR,5.0,2,ewha|smic,2020-11-28|2021-02-20,394500.0|443000.0,2021-07-08,233000.0,55,-10.11,p_chandelier_ATR5.5
2021-03-22,5743.4296,HLB테라퓨틱스,115450,KR,5.0,1,smic,2020-10-31,,2021-06-18,4714.0,88,-18.42,p_chandelier_ATR5.5
2021-03-10,7064.0,APS이노베이션,079810,KR,5.0,2,ewha|smic,2020-10-10|2021-02-20,13600.0|13700.0,2021-05-25,6103.0,76,-14.12,p_chandelier_ATR5.5
2021-02-26,18750.0,티앤엘,340570,KR,5.0,4,star,2020-11-20,63300.0,2021-05-14,27600.0,77,46.32,p_chandelier_ATR5.5
2021-04-07,297000.0,대한유화,006650,KR,5.0,2,ewha|smic,2020-11-28|2021-02-20,394500.0|443000.0,2021-05-13,271000.0,36,-9.3,p_chandelier_ATR5.5
2021-03-03,44400.0,오이솔루션,138080,KR,5.0,1,ewha,2020-10-10,66820.0,2021-05-12,40600.0,70,-9.11,p_chandelier_ATR5.5
2020-08-21,27454.0,GS리테일,007070,KR,5.0,1,smic,2020-05-23,52863.0,2021-05-04,29720.0,256,7.61,p_chandelier_ATR5.5
2021-02-01,8583.9392,HLB테라퓨틱스,115450,KR,5.0,1,smic,2020-10-31,,2021-03-19,6057.0,46,-29.86,p_chandelier_ATR5.5
2020-03-12,173.7446,ALGN,ALGN,US,5.0,1,smic,2019-11-16,360.76,2021-03-09,511.16,362,192.44,p_chandelier_ATR5.5
2020-10-27,12676.0,동화기업,025900,KR,5.0,1,ewha,2020-10-10,58100.0,2021-03-08,19425.0,132,52.32,p_chandelier_ATR5.5
2020-12-07,20675.0,티앤엘,340570,KR,5.0,4,star,2020-11-20,63300.0,2021-02-25,18950.0,80,-8.89,p_chandelier_ATR5.5
2020-10-27,43100.0,오이솔루션,138080,KR,5.0,1,ewha,2020-10-10,66820.0,2021-02-09,48850.0,105,12.66,p_chandelier_ATR5.5
2020-08-21,29586.0,에치에프알,230240,KR,5.0,2,smic,2020-04-18,45900.0,2020-10-14,31023.0,54,4.23,p_chandelier_ATR5.5
2020-03-13,5707.8304,노루페인트,090350,KR,5.0,1,smic,2019-11-30,11755.0,2020-09-25,6890.0,196,19.99,p_chandelier_ATR5.5
2020-03-16,10763.6967,대정화금,120240,KR,5.0,1,smic,2019-11-30,34000.0,2020-09-23,31000.0,191,186.28,p_chandelier_ATR5.5
2020-03-20,5349.0,비츠로셀,082920,KR,5.0,3,smic,2019-11-02,16829.0,2020-08-24,7973.0,157,48.16,p_chandelier_ATR5.5
2020-03-19,1273.958,세진중공업,075580,KR,5.0,3,smic,2019-11-16,,2020-08-21,3337.0,155,160.37,p_chandelier_ATR5.5
2020-03-13,5435.165,KZ정밀,036560,KR,5.0,1,smic,2019-11-02,15670.0,2020-08-21,6690.0,161,22.35,p_chandelier_ATR5.5
2020-03-20,13450.0,비에이치,090460,KR,5.0,3,smic,2019-10-24,45300.0,2020-08-19,20600.0,152,52.24,p_chandelier_ATR5.5
2020-03-17,14047.1942,코윈테크,282880,KR,5.0,2,smic,2019-10-12,41100.0,2020-07-27,19427.0,132,37.47,p_chandelier_ATR5.5
2020-03-20,21050.0,미스토홀딩스,081660,KR,5.0,1,smic,2019-12-05,69400.0,2020-07-24,33550.0,126,58.43,p_chandelier_ATR5.5
2020-03-16,147544.2158,SK,034730,KR,5.0,1,smic,2019-11-02,367000.0,2020-03-20,113000.0,4,-23.87,p_chandelier_ATR5.5
2020-03-02,11685.2845,에코마케팅,230360,KR,5.0,2,smic,2019-10-13,52500.0,2020-03-20,8400.0,18,-28.55,p_chandelier_ATR5.5
2020-03-11,32236.6665,미스토홀딩스,081660,KR,5.0,1,smic,2019-12-05,69400.0,2020-03-19,24000.0,8,-26.0,p_chandelier_ATR5.5
2020-03-02,15748.2778,비에이치,090460,KR,5.0,3,smic,2019-10-24,45300.0,2020-03-19,14800.0,17,-6.58,p_chandelier_ATR5.5
2020-03-03,22531.563,한국타이어앤테크놀로지,161390,KR,5.0,3,yig,2019-11-01,71500.0,2020-03-16,21000.0,13,-7.36,p_chandelier_ATR5.5
2020-02-25,2171.8732,세진중공업,075580,KR,5.0,3,smic,2019-11-16,,2020-03-16,1815.0,20,-16.93,p_chandelier_ATR5.5
2020-02-25,186516.1013,SK,034730,KR,5.0,1,smic,2019-11-02,367000.0,2020-03-13,150000.0,17,-20.06,p_chandelier_ATR5.5
2020-02-20,40270.8497,미스토홀딩스,081660,KR,5.0,1,smic,2019-12-05,69400.0,2020-03-10,33650.0,19,-16.94,p_chandelier_ATR5.5
