매수일,매수가(시가),매수사유,종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2020-11-16,164000.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 7.5%) (트리거: voera 2020-11-13),이마트,139480,KR,5.0,1,voera,2020-11-13,232000.0,2021-04-26,168500.0,161,2.13,r_chandelier_ATR5.0
2021-01-18,276500.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 17.0%) (트리거: smic 2021-01-16),대한유화,006650,KR,5.0,2,smic,2021-01-16,394500.0,2021-04-06,305000.0,78,9.65,r_chandelier_ATR5.0
2020-08-24,7260.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: ewha 2020-08-22),SY동아,041930,KR,5.0,1,ewha,2020-08-22,13900.0,2021-03-26,11900.0,214,62.93,r_chandelier_ATR5.0
2020-11-02,5237.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 7.5%) (트리거: smic 2020-10-31),이지바이오,353810,KR,5.0,1,smic,2020-10-31,6922.4,2021-03-10,6480.0,128,22.99,r_chandelier_ATR5.0
2020-12-07,68.56,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 7.5%) (트리거: smic 2020-12-05),BILI,BILI,US,5.0,1,smic,2020-12-05,72.95,2021-03-09,104.15,92,51.0,r_chandelier_ATR5.0
2020-08-24,36962.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: ewha 2020-08-22),씨에스윈드,112610,KR,5.0,6,ewha,2020-08-22,107000.0,2021-03-05,63100.0,193,69.69,r_chandelier_ATR5.0
2020-10-12,16621.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: ewha 2020-10-10),동화기업,025900,KR,5.0,1,ewha,2020-10-10,58100.0,2021-03-02,19886.0,141,18.93,r_chandelier_ATR5.0
2021-01-18,66621.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 17.0%) (트리거: smic 2021-01-16),한화솔루션,009830,KR,5.0,3,smic,2021-01-16,,2021-02-25,57327.0,38,-14.47,r_chandelier_ATR5.0
2020-10-12,8511.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: smic 2020-10-10),APS이노베이션,079810,KR,5.0,2,smic,2020-10-10,13600.0,2021-02-23,8152.0,134,-4.79,r_chandelier_ATR5.0
2020-11-13,22300.0,"학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 7.5%) (트리거: voera 2020-11-12, smic 2019-11-05)",에코마케팅,230360,KR,5.0,2,smic|voera,2019-11-05|2020-11-12,52500.0|35000.0,2021-02-23,25350.0,102,13.0,r_chandelier_ATR5.0
