source_file,school,report_type,era,report_date,filename_date,market,company,ticker,exchange,rating,rating_class,display_name,target_price,target_price_raw,report_current_price,report_current_price_raw,stated_upside_pct,first_trade_date,start_close,latest_trade_date,latest_close,return_latest_pct,direction_latest,return_30d_pct,return_90d_pct,return_180d_pct,return_365d_pct,return_ytd_pct,benchmark_return_pct,alpha_latest_pct,max_high_until_latest,max_high_return_pct,target_hit_until_latest,first_target_hit_date,days_to_target,age_days,maturity,data_issue,parse_issue,qa_flags,source_md_url,source_pdf_url
data\markdown\star\2022-05-28_STAR_에스피지.md,star,company,modern,2022-04-28,2022-05-28,KR,에스피지,058610,KOSDAQ,Buy,buy,에스피지,21100.0,"21,100",16200.0,"16,100",30.2469,2022-04-28,16200.0,2026-06-10,86400.0,433.333333,up,8.333333,-13.271605,10.493827,65.432099,6.273063,6.658672,426.674662,165700.0,922.839506,True,2022-09-15,140,1504,veteran,,,,,
data\markdown\2022-05-12_equity-research-벽산-2.md,smic,company,modern,2022-05-07,2022-05-12,KR,벽산,007210,KRX,Buy,buy,벽산,5300.0,"5,300원",3785.0,,40.0264,2022-05-09,3620.0,2026-06-10,1531.0,-57.707182,down,4.143646,-16.850829,-43.922652,-42.679558,-12.112514,196.108104,-253.815287,4260.0,17.679558,False,,,1495,veteran,,,,,
data\markdown\2022-05-12_equity-research-인바디.md,smic,company,modern,2022-05-07,2022-05-12,KR,인바디,041830,KRX,Buy,buy,인바디,43000.0,"38,300~47,700 원",27550.0,"27,550 원",56.0799,2022-05-09,26800.0,2026-06-10,45650.0,70.335821,up,5.970149,-2.61194,-23.134328,8.58209,39.389313,196.108104,-125.772283,48900.0,82.462687,True,2026-05-11,1465,1495,veteran,,,,,
data\markdown\2022-05-12_equity-research-아이원스.md,smic,company,modern,2022-05-07,2022-05-12,KR,아이원스,114810,KRX,Buy,buy,아이원스,16450.0,"16,450 원",9650.0,"9,650 원",70.4663,2022-05-09,9360.0,2026-06-10,13380.0,42.948718,up,-0.961538,-10.25641,-27.457265,-13.141026,11.779449,196.108104,-153.159386,19900.0,112.606838,True,2025-11-05,1278,1495,veteran,,,,,
data\markdown\2022-05-12_equity-research-애니플러스.md,smic,company,modern,2022-05-07,2022-05-12,KR,애니플러스,310200,KRX,Buy,buy,애니플러스,5310.0,"5,310 원",4215.0,"4,215 원",25.9786,2022-05-09,3965.0,2026-06-10,2145.0,-45.901639,down,-9.709962,-19.419924,-26.355612,6.052963,-36.350148,196.108104,-242.009744,6430.0,62.168979,True,2023-02-01,270,1495,veteran,,,,,
data\markdown\2022-05-12_equity-research-골프존-2.md,smic,company,modern,2022-05-11,2022-05-12,KR,골프존,215000,KRX,Buy,buy,골프존,268300.0,"268,300 원",179000.0,"179,000 원",49.8883,2022-05-11,179000.0,2026-06-10,43800.0,-75.530726,down,-10.670391,-23.687151,-38.044693,-32.458101,-24.221453,198.225879,-273.756606,183100.0,2.290503,False,,,1491,veteran,,,,,
data\markdown\star\2022-05-28_STAR_우진.md,star,company,modern,2022-05-12,2022-05-28,KR,우진,105840,KOSPI,Buy,buy,우진,19200.0,"19,200",14100.0,"13,450",36.1702,2022-05-12,14100.0,2026-06-10,17070.0,21.06383,up,-15.602837,-5.673759,-34.539007,-37.092199,0.0,203.159901,-182.096071,31700.0,124.822695,True,2025-10-16,1253,1490,veteran,,,,,
data\markdown\ewha\2022-05-18_[220518] 한세실업(105630).md,ewha,company,modern,2022-05-18,2022-05-18,KR,한세실업,105630,KRX,Hold,soft_buy,한세실업,39900.0,"39,900원",25050.0,"25,050원",59.2814,2022-05-18,25050.0,2026-06-10,8520.0,-65.988024,down,-25.149701,-31.137725,-32.335329,-33.373253,-35.93985,194.39752,-260.385544,25350.0,1.197605,False,,,1484,veteran,,,,,
"data\markdown\yig\2025-11-10_씨에스윈드(112610, KS), 그래도 풍차는 돈다 (발간일 231007) YIG Research.md",yig,company,modern,2022-05-18,2025-11-10,KR,씨에스윈드,112610,KOSPI,Buy,buy,씨에스윈드,79200.0,"79,200",48400.0,"48,750",63.6364,2022-05-18,48400.0,2026-06-10,41350.0,-14.566116,down,5.785124,34.504132,44.421488,59.504132,-0.600962,194.39752,-208.963636,89400.0,84.710744,True,2022-11-17,183,1484,veteran,,,,,
data\markdown\star\2022-05-28_STAR_맥쿼리인프라.md,star,company,modern,2022-05-19,2022-05-28,KR,맥쿼리인프라,088980,KOSPI,Buy,buy,맥쿼리인프라,16500.0,"16,500",13893.0,"14,000",18.7648,2022-05-19,13893.0,2026-06-10,10730.0,-22.766861,down,-0.712589,-7.16188,-17.922695,-8.601454,-4.622222,198.217826,-220.984687,14192.0,2.152163,False,,,1483,veteran,,,,,
data\markdown\star\2022-05-28_STAR_암호화폐투자전략.md,star,company,modern,2022-05-19,2022-05-28,KR,"암호화폐투자전략, 가즈아! 기회의 땅으로. 대덕전자",353200,KOSPI,Buy,buy,"암호화폐투자전략, 가즈아! 기회의 땅으로. 대덕전자",,,33400.0,,,2022-05-19,33400.0,2026-06-10,144600.0,332.934132,up,-14.670659,-15.868263,-22.60479,-28.892216,207.006369,198.217826,134.716305,198000.0,492.814371,,,,1483,veteran,,missing_target_price,,,
data\markdown\2022-05-25_equity-research-graftech-international-ltd.md,smic,company,modern,2022-05-21,2022-05-25,US,GrafTech International Ltd.,EAF,NYSE,Buy,buy,EAF,,,80.591843,$ 8.25,,2022-05-23,81.186607,2026-06-09,8.16,-89.949081,down,-7.830685,-16.265282,-48.454685,-44.696414,-47.388783,86.366278,-176.31536,91.998159,13.316915,,,,1481,veteran,,missing_target_price,target_price_suspect,,
data\markdown\2022-05-25_equity-research-scorpio-tankers-inc.md,smic,company,modern,2022-05-21,2022-05-25,US,Scorpio Tankers Inc.,STNG,NYSE,Buy,buy,STNG,44.66,$ 44.66,26.63538,$ 29.11,67.6717,2022-05-23,28.244658,2026-06-09,76.169998,169.679312,up,10.359342,27.912044,62.181731,63.15656,51.628636,86.366278,83.313034,86.862848,207.537267,True,2022-10-17,149,1481,veteran,,,,,
data\markdown\ewha\2022-05-28_[220528] JW중외제약(001060).md,ewha,company,modern,2022-05-28,2022-05-28,KR,JW 중외제약,001060,KRX,Buy,buy,JW 중외제약,38300.0,"38,300원",24719.0,"25,950",54.9415,2022-05-30,24909.0,2026-06-10,26350.0,5.785058,up,-14.147497,-15.295676,-23.706291,-7.467181,3.333333,189.580696,-183.795638,51492.0,106.720462,True,2023-07-20,418,1474,veteran,,,,,
data\markdown\ewha\2022-05-28_[220528] 태경케미컬(006890).md,ewha,company,modern,2022-05-28,2022-05-28,KR,2022/05/28 Spring Session 태경케미걸,006890,KRX,Buy,buy,2022/05/28 Spring Session 태경케미걸,,,16200.0,,,2022-05-30,16400.0,2026-06-10,6380.0,-61.097561,down,-14.329268,-22.256098,-32.317073,-19.573171,-21.621622,189.580696,-250.678257,17550.0,7.012195,,,,1474,veteran,,missing_target_price,ocr_fallback;target_price_suspect,,
data\markdown\star\2022-05-28_STAR_루트로닉.md,star,company,modern,2022-05-28,2022-05-28,KR,루트로닉,085370,KOSDAQ,Buy,buy,루트로닉,28950.0,"28,950",23950.0,"22,100",20.8768,2022-05-30,23800.0,2023-10-26,36700.0,54.201681,up,-24.789916,-21.218487,-22.058824,11.134454,0.0,-16.085691,70.287372,37950.0,59.453782,True,2023-04-24,331,1474,veteran,,,,,
data\markdown\ewha\2022-05-28_[220528] HK이노엔(195940).md,ewha,company,modern,2022-05-28,2022-05-28,KR,HK이노엔,195940,KRX,Buy,buy,HK이노엔,54312.0,"54,312원",43850.0,"43,850",23.8586,2022-05-30,43650.0,2026-06-10,41450.0,-5.040092,down,-10.423826,-8.247423,-12.714777,-24.054983,-15.922921,189.580696,-194.620787,58600.0,34.249714,True,2026-01-07,1320,1474,veteran,,,,,
data\markdown\2022-06-08_equity-research-동아쏘시오홀딩스.md,smic,company,modern,2022-06-02,2022-06-08,KR,동아쏘시오홀딩스,000640,KRX,Buy,buy,동아쏘시오홀딩스,155500.0,"155,500 원",100950.0,"107,000 원",54.0367,2022-06-02,100950.0,2026-06-10,81900.0,-18.870728,down,-4.673601,1.402675,-4.206043,-16.1684,-23.058857,190.742726,-209.613454,121887.0,20.73997,False,,,1469,veteran,,,,,
data\markdown\2022-06-08_equity-research-영원무역홀딩스.md,smic,company,modern,2022-06-02,2022-06-08,KR,영원무역홀딩스,009970,KRX,Buy,buy,영원무역홀딩스,85000.0,"85,000",57700.0,"57,700",47.3137,2022-06-02,57700.0,2026-06-10,182100.0,215.59792,up,-16.464471,-8.318891,-2.599653,19.930676,-4.908616,190.742726,24.855195,262000.0,354.07279,True,2024-02-01,609,1469,veteran,,,,,
data\markdown\2022-06-08_equity-research-dl.md,smic,company,modern,2022-06-03,2022-06-08,KR,DL,000210,KRX,Buy,buy,DL,102000.0,"102,000 원",69200.0,"68,000 원",47.3988,2022-06-03,69200.0,2026-06-10,47350.0,-31.575145,down,3.034682,-5.057803,-0.578035,-32.947977,25.763612,189.473349,-221.048494,77700.0,12.283237,False,,,1468,veteran,,,,,
data\markdown\2022-06-08_equity-research-ls.md,smic,company,modern,2022-06-03,2022-06-08,KR,LS,006260,KRX,Buy,buy,LS,163000.0,"163,000 원",68300.0,"66,700 원",138.653,2022-06-03,68300.0,2026-06-10,378000.0,453.440703,up,-6.442167,-5.710102,10.102489,21.669107,89.094547,189.473349,263.967354,604000.0,784.333821,True,2024-05-17,714,1468,veteran,,,,,
data\markdown\2022-06-08_equity-research-티와이홀딩스.md,smic,company,modern,2022-06-03,2022-06-08,KR,티와이홀딩스,363280,KRX,Buy,buy,티와이홀딩스,38100.0,"38,100원",25450.0,"25,300원",49.7053,2022-06-03,25450.0,2026-06-10,1915.0,-92.475442,down,-26.32613,-34.97053,-51.866405,-59.724951,-30.109489,189.473349,-281.948791,25700.0,0.982318,False,,,1468,veteran,,,,,
data\markdown\star\2022-08-16_STAR_LS ELECTRIC.md,star,company,modern,2022-06-22,2022-08-16,KR,LS ELECTRIC,010120,KOSPI,Buy,buy,LS ELECTRIC,68700.0,"68,700",10400.0,"52,000",560.5769,2022-06-22,10400.0,2026-06-10,228000.0,2092.307692,up,-1.730769,-0.192308,9.807692,43.653846,147.826087,229.980664,1862.327028,335000.0,3121.153846,True,2025-10-23,1219,1449,veteran,,,,,
data\markdown\star\2023-07-17_STAR_대덕전자.md,star,company,modern,2022-07-05,2023-07-17,KR,대덕전자,353200,KOSPI,Buy,buy,대덕전자,50300.0,"50,300",26500.0,"32,950",89.8113,2022-07-05,26500.0,2026-06-10,144600.0,445.660377,up,12.264151,-19.811321,-28.679245,24.339623,207.006369,230.125802,215.534576,198000.0,647.169811,True,2025-11-12,1226,1436,veteran,,,report_date_far_from_upload,,
data\markdown\star\2023-08-20_STAR_삼성바이오로직스.md,star,company,modern,2022-07-19,2023-08-20,KR,삼성바이오로직스,207940,KOSPI,Buy,buy,삼성바이오로직스,1307000.0,"1,307,000",1205358.0,"741,000",8.4325,2022-07-19,1205358.0,2026-06-10,1298000.0,7.685849,up,6.837637,1.343086,-0.976805,-9.52381,-23.421829,226.061485,-218.375636,1987000.0,64.84729,True,2022-08-05,17,1422,veteran,,,report_date_far_from_upload,,
data\markdown\star\2022-08-16_STAR_코웰패션.md,star,company,modern,2022-07-20,2022-08-16,KR,코웰패션,033290,KOSDAQ,Buy,buy,코웰패션,8370.0,"8,370",5476.0,"6,430",52.8488,2022-07-20,5476.0,2026-06-10,1531.0,-72.041636,down,3.268809,-19.594595,-26.442659,-37.490869,-28.955916,20.349808,-92.391444,11003.0,100.931337,True,2023-11-29,497,1421,veteran,,,,,
data\markdown\star\2022-08-16_STAR_씨에스윈드.md,star,company,modern,2022-07-21,2022-08-16,KR,씨에스윈드,112610,KOSPI,Buy,buy,씨에스윈드,66210.0,"66,210",47950.0,"47,900",38.0813,2022-07-21,47950.0,2026-06-10,41350.0,-13.764338,down,34.51512,32.846715,49.530761,67.049009,-0.600962,220.892759,-234.657097,89400.0,86.444213,True,2022-08-11,21,1420,veteran,,,,,
"data\markdown\voera\undated_[BUY] 한국조선해양, 안 사고.md",voera,company,modern,2022-07-29,,KR,한국조선해양,009540,KRX,Buy,buy,한국조선해양,120000.0,"120,000,",84700.0,,41.6765,2022-07-29,84700.0,2026-06-10,385500.0,355.135773,up,16.646989,-15.466352,-10.035419,46.044864,-5.282555,215.350602,139.785172,494500.0,483.825266,True,2023-06-21,327,1412,veteran,,,ocr_fallback,,
data\markdown\star\2023-09-08_STAR_경동나비엔.md,star,company,modern,2022-08-03,2023-09-08,KR,경동나비엔,009450,KOSPI,Buy,buy,경동나비엔,80300.0,"80,300",40400.0,"58,700",98.7624,2022-08-03,40400.0,2026-06-10,66800.0,65.346535,up,-0.742574,-13.985149,-13.366337,45.29703,20.36036,214.07585,-148.729315,107700.0,166.584158,True,2024-10-11,800,1407,veteran,,,report_date_far_from_upload,,
data\markdown\star\2022-08-16_STAR_제이브이엠.md,star,company,modern,2022-08-03,2022-08-16,KR,제이브이엠,054950,KOSDAQ,Buy,buy,제이브이엠,26320.0,"26,320",21450.0,"21,450",22.704,2022-08-03,21450.0,2026-06-10,21800.0,1.631702,up,-8.624709,-19.58042,-6.853147,54.778555,-15.667311,16.712863,-15.081161,39850.0,85.780886,True,2023-06-12,313,1407,veteran,,,,,
data\markdown\star\2022-08-16_STAR_씨티씨바이오.md,star,company,modern,2022-08-03,2022-08-16,KR,씨티씨바이오,060590,KOSDAQ,Buy,buy,씨티씨바이오,19150.0,"19,150",8110.0,"8,110",136.1282,2022-08-03,8110.0,2026-06-10,3130.0,-61.405672,down,-5.055487,-16.029593,-22.564735,19.975339,-32.324324,16.712863,-78.118535,15900.0,96.054254,False,,,1407,veteran,,,,,
data\markdown\ewha\2022-08-12_[220812] 키다리스튜디오(020120).md,ewha,company,modern,2022-08-12,2022-08-12,KR,키다리스튜디오,020120,KRX,Buy,buy,키다리스튜디오,17000.0,"17,000원",10150.0,"10,150원",67.4877,2022-08-12,10150.0,2026-06-10,3200.0,-68.472906,down,-19.310345,-34.187192,-3.940887,-41.674877,-5.743741,205.815011,-274.287918,11800.0,16.256158,False,,,1398,veteran,,,,,
data\markdown\ewha\2022-08-13_[220813] 성광벤드(014620).md,ewha,company,modern,2022-08-13,2022-08-13,KR,성광벤드,014620,KRX,Buy,buy,성광벤드,17800.0,"17,800원",14550.0,"14,550 원",22.3368,2022-08-16,14550.0,2026-06-10,28900.0,98.62543,up,13.745704,2.061856,-13.195876,7.147766,12.23301,205.141463,-106.516034,53300.0,266.323024,True,2024-11-22,832,1397,veteran,,,,,
data\markdown\ewha\2022-08-13_[220813] JYP Ent.(035900).md,ewha,company,modern,2022-08-13,2022-08-13,KR,JYP Ent.,035900,KRX,Buy,buy,JYP Ent.,75100.0,"75,100원",59000.0,"59,000 원",27.2881,2022-08-16,61200.0,2026-06-10,51200.0,-16.339869,down,2.941176,-7.189542,18.627451,111.928105,-29.476584,205.141463,-221.481333,146600.0,139.542484,True,2023-02-10,181,1397,veteran,,,,,
data\markdown\ewha\2023-02-13_[230213] 현대글로비스(086280).md,ewha,company,modern,2022-08-13,2023-02-13,KR,현대글로비스,086280,KRX,Buy,buy,현대글로비스,250000.0,"250,000원",95037.0,"190,000",163.0554,2022-08-16,94287.0,2026-06-10,195200.0,107.02748,up,-11.936958,-4.509635,-13.846023,-9.655626,8.084164,205.141463,-98.113983,296000.0,213.935113,True,2026-01-12,1248,1397,veteran,,,,,
data\markdown\ewha\2022-08-13_[220813] 한미약품(128940).md,ewha,company,modern,2022-08-13,2022-08-13,KR,한미약품,128940,KRX,Buy,buy,한미약품,425000.0,"425,000원",305446.0,"317,000원",39.1408,2022-08-16,303037.0,2026-06-10,411500.0,35.791999,up,-3.974762,-16.216172,-10.154866,6.519006,-8.960177,205.141463,-169.349464,647000.0,113.505282,True,2025-10-27,1171,1397,veteran,,,,,
data\markdown\ewha\2022-08-13_[220813] 에코프로비엠(247540).md,ewha,company,modern,2022-08-13,2022-08-13,KR,에코프로비엠,247540,KRX,Buy,buy,에코프로비엠,181600.0,"181,600원",118500.0,"118,500원",53.2489,2022-08-16,118100.0,2026-06-10,162200.0,37.341236,up,-8.552075,-6.35055,10.668925,173.920406,10.641201,205.141463,-167.800227,584000.0,394.49619,True,2023-03-03,202,1397,veteran,,,,,
data\markdown\ewha\2022-08-13_[220813] 오리온(271560).md,ewha,company,modern,2022-08-13,2022-08-13,KR,2022/08/13 2022 Summer Session 오리온,271560,KRX,Buy,buy,2022/08/13 2022 Summer Session 오리온,161500.0,"161,500원",104500.0,,54.5455,2022-08-16,105500.0,2026-06-10,132500.0,25.592417,up,-8.246445,-2.369668,14.218009,12.606635,25.354778,205.141463,-179.549046,150100.0,42.274882,False,,,1397,veteran,,,ocr_fallback,,
data\markdown\ewha\2022-08-13_[220813] 엘앤씨바이오(290650).md,ewha,company,modern,2022-08-13,2022-08-13,KR,엘앤씨바이오,290650,KRX,Buy,buy,엘앤씨바이오,38250.0,"38,250",28300.0,"28,300",35.159,2022-08-16,28150.0,2026-06-10,74600.0,165.008881,up,-13.499112,-3.374778,-20.248668,38.543517,22.094926,205.141463,-40.132582,125000.0,344.049734,True,2023-07-20,341,1397,veteran,,,,,
data\markdown\star\2022-08-16_STAR_명신산업.md,star,company,modern,2022-08-16,2022-08-16,KR,명신산업,009900,KOSPI,Buy,buy,명신산업,26760.0,"26,760원",22050.0,,21.3605,2022-08-16,22050.0,2026-06-10,8000.0,-63.718821,down,9.070295,-16.326531,-17.142857,-13.151927,-10.813824,205.141463,-268.860284,25700.0,16.553288,False,,,1394,veteran,,,,,
data\markdown\ewha\2022-09-07_[220907] TKG휴켐스(069260).md,ewha,company,modern,2022-09-07,2022-09-07,KR,TKG휴켐스,069260,KRX,Buy,buy,TKG휴켐스,28188.0,"28,188원",22700.0,"22,700",24.1762,2022-09-07,22700.0,2026-06-10,15210.0,-32.995595,down,-12.334802,-6.828194,-12.599119,-5.947137,-19.69377,225.308232,-258.303826,24200.0,6.60793,False,,,1372,veteran,,,,,
data\markdown\ewha\2022-09-07_[220907] 대웅제약(069620).md,ewha,company,modern,2022-09-07,2022-09-07,KR,대웅제약,069620,KRX,Buy,buy,대웅제약,225000.0,"225,000원",164000.0,"164,000",37.1951,2022-09-07,164000.0,2026-06-10,120900.0,-26.280488,down,-6.097561,-7.317073,-29.268293,-37.682927,-29.831689,225.308232,-251.588719,199400.0,21.585366,False,,,1372,veteran,,,,,
data\markdown\ewha\2022-09-07_[220907] 삼강엠앤티(100090).md,ewha,company,modern,2022-09-07,2022-09-07,KR,삼강엠앤티,100090,KRX,Buy,buy,삼강엠앤티,38850.0,"38,850원",26050.0,"26,050원",49.1363,2022-09-07,26050.0,2026-06-10,16890.0,-35.163148,down,-16.698656,-16.698656,-22.840691,-20.921305,-16.592593,225.308232,-260.471379,31600.0,21.305182,False,,,1372,veteran,,,,,
data\markdown\star\2022-10-31_STAR_코엔텍.md,star,company,modern,2022-09-15,2022-10-31,KR,S.T.A.R Research Company Report 22.09.15,029960,KOSDAQ,Buy,buy,S.T.A.R Research Company Report 22.09.15,11320.0,"11,320",8970.0,"8,930",26.1984,2022-09-15,8970.0,2025-06-13,8940.0,-0.334448,down,-13.823857,-10.479376,-21.962096,-20.401338,0.0,-1.602293,1.267845,9080.0,1.22631,False,,,1364,veteran,,,,,
data\markdown\star\2022-10-31_STAR_효성첨단소재.md,star,company,modern,2022-09-15,2022-10-31,KR,효성첨단소재,298050,KOSPI,Buy,buy,효성첨단소재,616000.0,"616,000",424000.0,"418,500",45.283,2022-09-15,424000.0,2026-06-10,185800.0,-56.179245,down,-24.646226,-12.028302,-4.245283,6.25,2.312775,221.872073,-278.051318,510000.0,20.283019,False,,,1364,veteran,,,,,
data\markdown\star\2023-10-04_STAR_바디텍메드.md,star,company,modern,2022-09-20,2023-10-04,KR,바디텍메드,206640,KOSPI,Buy,buy,바디텍메드,33370.0,"33,370",10100.0,"18,420",230.396,2022-09-20,10100.0,2026-06-10,10200.0,0.990099,up,2.475248,5.445545,14.059406,82.376238,-22.256098,226.491121,-225.501022,22150.0,119.306931,False,,,1359,veteran,,,report_date_far_from_upload,,
data\markdown\star\2023-10-04_STAR_보로노이.md,star,company,modern,2022-09-20,2023-10-04,KR,보로노이,310210,KOSDAQ,Buy,buy,보로노이,100700.0,"100,700",24776.0,"56,600",306.4417,2022-09-20,24776.0,2026-06-10,192800.0,678.172425,up,-29.258153,5.287375,-4.956409,128.446884,-11.356322,25.156836,653.015589,375500.0,1415.579593,True,2024-10-04,745,1359,veteran,,,report_date_far_from_upload,,
"data\markdown\voera\undated_[Buy] 아난티, AN ANTI-fragile.md",voera,company,modern,2022-09-28,,KR,금융분석연구회 VOERA 아난티,025980,KOSDAQ,Buy,buy,금융분석연구회 VOERA 아난티,10630.0,"10,630원",5650.0,,88.1416,2022-09-28,5650.0,2026-06-10,4360.0,-22.831858,down,-7.610619,20.0,14.690265,30.442478,-44.102564,41.218633,-64.050491,11850.0,109.734513,True,2025-06-13,989,1351,veteran,,,ocr_fallback,,
data\markdown\ewha\2023-10-07_[231007] 클래시스(214150).md,ewha,company,modern,2022-10-06,2023-10-07,KR,클래시스,214150,KRX,Buy,buy,클래시스,47700.0,"47,700원",15350.0,,210.7492,2022-10-06,15350.0,2026-06-10,43300.0,182.084691,up,-0.651466,14.006515,39.739414,117.589577,-20.550459,245.455927,-63.371236,77600.0,405.537459,True,2024-05-09,581,1343,veteran,,,ocr_fallback,,
data\markdown\2022-10-13_equity-research-아프리카tv.md,smic,company,modern,2022-10-07,2022-10-13,KR,아프리카TV,067160,KRX,Buy,buy,아프리카TV,101500.0,"101,500 원",75500.0,"75,500 원",34.4371,2022-10-07,75500.0,2026-06-10,45550.0,-39.668874,down,-9.006623,1.986755,14.437086,5.827815,-32.817109,246.232601,-285.901475,143800.0,90.463576,True,2024-01-08,458,1342,veteran,,,,,
data\markdown\ewha\2022-10-07_[221007] 현대일렉트릭(267260).md,ewha,company,modern,2022-10-07,2022-10-07,KR,현대일렉트릭,267260,KRX,Buy,buy,현대일렉트릭,44250.0,"44,250원",33000.0,"33,000",34.0909,2022-10-07,33000.0,2026-06-10,986000.0,2887.878788,up,16.363636,13.636364,21.363636,100.30303,27.390181,246.232601,2641.646187,1430000.0,4233.333333,True,2022-11-25,49,1342,veteran,,,,,
data\markdown\2022-10-13_equity-research-아이씨에이치.md,smic,company,modern,2022-10-07,2022-10-13,KR,아이씨에이치,368600,KRX,Buy,buy,아이씨에이치,31100.0,"31,100",7887.0,"26,300",294.3198,2022-10-07,7887.0,2026-06-10,688.0,-91.276785,down,-6.973501,-20.882465,-22.936478,-52.123748,-41.940928,246.232601,-337.509385,9116.0,15.582604,False,,,1342,veteran,,,,,
data\markdown\2022-10-13_equity-research-나스미디어.md,smic,company,modern,2022-10-08,2022-10-13,KR,나스미디어,089600,KRX,Buy,buy,나스미디어,45500.0,"45,500 원",26940.0,"29,550 원",68.8938,2022-10-11,24752.0,2026-06-10,9940.0,-59.841629,down,11.231416,-1.624111,-2.634131,-26.228184,-23.4796,252.672132,-312.513761,32272.0,30.381383,False,,,1341,veteran,,,,,
data\markdown\2022-10-13_equity-research-바이오플러스.md,smic,company,modern,2022-10-08,2022-10-13,KR,바이오플러스,099430,KRX,Buy,buy,바이오플러스,42900.0,"42,900",7283.0,"29,100 원",489.043,2022-10-11,6707.0,2026-06-10,4465.0,-33.427762,down,16.04294,7.797823,0.790219,2.579395,-11.232604,252.672132,-286.099894,9450.0,40.89757,False,,,1341,veteran,,,,,
data\markdown\ewha\2022-10-07_[221007] 아모그린텍(125210).md,ewha,company,modern,2022-10-08,2022-10-07,KR,아모그린텍,125210,KRX,Buy,buy,아모그린텍,20350.0,"20,350원",15200.0,"15,200원",33.8816,2022-10-11,14350.0,2026-06-10,8760.0,-38.954704,down,6.620209,-10.452962,3.205575,-18.327526,44.31631,252.672132,-291.626836,21550.0,50.174216,True,2023-05-08,212,1341,veteran,,,,,
data\markdown\ewha\2022-10-07_[221007] 한국타이어앤테크놀로지(161390).md,ewha,company,modern,2022-10-08,2022-10-07,KR,한국타이어앤테크놀로지,161390,KRX,Buy,buy,한국타이어앤테크놀로지,47000.0,"47,000원",35750.0,"35,750",31.4685,2022-10-11,34950.0,2026-06-10,70150.0,100.715308,up,-0.858369,-10.157368,-5.293276,8.297568,20.325901,252.672132,-151.956824,78400.0,124.320458,True,2023-12-05,423,1341,veteran,,,,,
data\markdown\2022-10-13_equity-research-hpsp.md,smic,company,modern,2022-10-08,2022-10-13,KR,HPSP,403870,KRX,Buy,buy,HPSP,89100.0,"89,100 원",14375.0,"57,500 원",519.8261,2022-10-11,14025.0,2026-06-10,52600.0,275.044563,up,13.903743,-1.069519,65.775401,126.737968,57.014925,252.672132,22.372431,67800.0,383.42246,False,,,1341,veteran,,,,,
data\markdown\star\2023-02-14_STAR_레인보우로보틱스.md,star,company,modern,2022-10-27,2023-02-14,KR,레인보우로보틱스,277810,KOSDAQ,Buy,buy,레인보우로보틱스,48100.0,"48,100",30200.0,"30,300",59.2715,2022-10-27,30200.0,2026-06-10,584000.0,1833.774834,up,13.741722,188.741722,237.417219,335.430464,24.123273,36.907451,1796.867384,979000.0,3141.721854,True,2023-01-05,70,1322,veteran,,,report_date_far_from_upload,,
data\markdown\star\2022-10-31_STAR_비나텍.md,star,company,modern,2022-10-31,2022-10-31,KR,비나텍,126340,KOSDAQ,Buy,buy,비나텍,65400.0,"65,400원",37419.0,,74.7775,2022-10-31,37419.0,2026-06-10,107300.0,186.752719,up,7.226275,-0.916647,64.352334,-4.583233,49.235049,36.860196,149.892523,204500.0,446.513803,True,2023-04-12,163,1318,veteran,,,,,
data\markdown\star\2022-10-31_STAR_하이비젼시스템.md,star,company,modern,2022-10-31,2022-10-31,KR,하이비젼시스템,126700,KOSDAQ,Buy,buy,하이비젼시스템,31420.0,"31,420원",15250.0,,106.0328,2022-10-31,15250.0,2026-06-10,11090.0,-27.278689,down,18.032787,30.885246,15.672131,21.245902,-30.382925,36.860196,-64.138884,29900.0,96.065574,False,,,1318,veteran,,,,,
"data\markdown\star\2023-11-29_STAR_넥스트칩, ADAS 안에 SoC.md",star,company,modern,2022-11-01,2023-11-29,KR,넥스트칩,396270,KOSDAQ,Buy,buy,넥스트칩,20450.0,"20,450",6368.0,"14,920",221.1369,2022-11-01,6368.0,2026-06-10,3295.0,-48.25691,down,3.156407,29.334171,33.291457,96.309673,-18.942189,35.937433,-84.194343,18266.0,186.840452,False,,,1317,veteran,,,report_date_far_from_upload,,
data\markdown\star\2023-02-14_STAR_삼성엔지니어링.md,star,company,modern,2022-11-03,2023-02-14,KR,삼성엔지니어링,028050,KOSPI,Buy,buy,삼성엔지니어링,35250.0,"35,250",25750.0,"24,350",36.8932,2022-11-03,25750.0,2026-06-10,46150.0,79.223301,up,-7.961165,2.718447,13.203883,-5.242718,91.891892,231.913085,-152.689784,67300.0,161.359223,True,2023-07-28,267,1315,veteran,,,report_date_far_from_upload,,
data\markdown\star\2023-02-14_STAR_슈피겐코리아.md,star,company,modern,2022-11-03,2023-02-14,KR,슈피겐코리아,192440,KOSDAQ,Buy,buy,슈피겐코리아,72740.0,"72,740",33200.0,"33,000",119.0964,2022-11-03,33200.0,2026-06-10,29100.0,-12.349398,down,3.76506,6.475904,-4.36747,-3.614458,31.972789,37.096797,-49.446195,37300.0,12.349398,False,,,1315,veteran,,,report_date_far_from_upload,,
